step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
10,0.0125,0.003,0.001,11.9395,2000,2.86982,2.67264,3.7944,3.09764,348.406,366.906,1254.26,1320.86,4.4375,2.78125,1.79948e+06,11022.1,11047.7,700,700,0.0725156,0.00540643,0.356769,0.349269,-0.00749656,0.15091,0.0377551,0.00688529,0.00316726,1.45229,1.38427,3.97759,1081.94
11,0.0125,0.003,0.001,11.9875,2000,2.85541,2.6563,3.78661,3.08585,343.781,364.312,1237.61,1311.53,4.4375,2.65625,1.85656e+06,11043.8,11069.4,700,700,0.0712187,0.00475109,0.350954,0.336754,-0.0141909,0.133076,0.0342697,0.0129505,0.00340592,1.45058,1.43244,3.84823,1138.16
12,0.0125,0.003,0.001,12.1267,2000,2.90679,2.70416,3.81919,3.14109,347.406,368.781,1250.66,1327.61,3.875,2.53125,1.91659e+06,11014.5,11040,700,700,0.0875156,0.00561394,0.348651,0.348563,-6.82957e-05,0.227347,0.0351357,-0.000629806,0.0021765,1.43871,1.13021,3.87491,1193.79
13,0.0125,0.003,0.001,11.9702,2000,3.21749,2.98613,3.97591,3.48667,370.188,392.625,1332.67,1413.45,3.8125,2.40625,1.90962e+06,11122.7,11147.2,700,700,0.101,0.00601084,0.36156,0.36121,-0.000344321,0.211869,0.0337173,-0.000686199,0.00412346,1.41358,1.15665,2.03453,1248.14
14,0.0125,0.003,0.001,12.0935,2000,3.11668,2.8995,3.96216,3.36821,366.688,387.75,1320.08,1395.9,3.65625,2.40625,1.85376e+06,11024.2,11049.2,700,700,0.102469,0.00590248,0.360015,0.362619,0.00260782,0.239043,0.0349838,-0.00353821,0.00344381,1.41066,0.980209,3.85923,1305.07
15,0.0125,0.003,0.001,11.9112,2000,3.052,2.85072,3.97613,3.28319,372.344,391.781,1340.44,1410.41,3.1875,2.15625,1.84937e+06,11089.8,11115.6,700,700,0.116203,0.00580354,0.357948,0.36134,0.00339072,0.271929,0.0357753,-0.00437223,0.00291856,1.40203,0.875526,3.89295,1361.71
16,0.0125,0.003,0.001,11.839,2000,3.24362,3.02979,4.04715,3.48961,392.219,412.531,1411.99,1485.11,5,3.34375,1.96971e+06,11087.8,11113.4,700,700,0.0812656,0.00457744,0.37047,0.358279,-0.0121969,0.165228,0.0354286,0.011793,0.00297334,1.39207,1.19186,3.96237,1417.5
17,0.0125,0.003,0.001,11.812,2000,3.42244,3.19813,4.10282,3.68053,409.031,427.938,1472.51,1540.58,5.0625,3.6875,1.88101e+06,11074.7,11099.9,700,700,0.0874062,0.00508378,0.373453,0.358663,-0.0147846,0.172085,0.0261534,0.0137441,0.00328144,1.3834,1.35206,3.74583,1472.93
18,0.0125,0.003,0.001,12.1449,2000,3.55542,3.319,4.13904,3.82718,421.469,440.5,1517.29,1585.8,5.5,3.59375,1.87792e+06,11010.2,11035.2,700,700,0.08275,0.00425401,0.373458,0.349396,-0.0240624,0.189414,0.0353281,0.0224056,0.00465589,1.36617,1.50716,3.89956,1528.23
19,0.0125,0.003,0.001,12.1248,2000,3.46091,3.2339,4.12572,3.72173,407.531,429.562,1467.11,1546.43,3.5,2.59375,1.9129e+06,10993.4,11018.4,700,700,0.127281,0.00613229,0.351449,0.359631,0.00817355,0.263414,0.0347419,-0.00883182,0.00314886,1.37297,0.827083,2.00984,1583.36
20,0.0125,0.003,0.001,12.3575,2000,3.34109,3.12545,4.07523,3.58798,407.812,426.406,1468.12,1535.06,4,2.5,1.8965e+06,11108.2,11133.8,700,700,0.113203,0.00472395,0.347649,0.338242,-0.00940621,0.220784,0.0351223,0.00858893,0.00275277,1.37803,1.13615,3.8961,1641.13
21,0.0125,0.003,0.001,11.9489,2000,3.46697,3.25209,4.08732,3.71213,426.5,444.469,1535.4,1600.09,4.875,3.25,1.83436e+06,11020.1,11046,700,700,0.100359,0.00456091,0.350911,0.336142,-0.0147567,0.173891,0.0364195,0.0137829,0.00331369,1.38784,1.29616,3.98618,1697.76
22,0.0125,0.003,0.001,12.312,2000,3.46087,3.25533,4.0637,3.69409,443.594,460.75,1596.94,1658.7,4.875,3.59375,1.91147e+06,11059.7,11086.6,700,700,0.1085,0.00496162,0.344556,0.341543,-0.00300661,0.221928,0.037798,0.00270088,0.00365324,1.37962,1.01925,4.1284,1755.77
23,0.0125,0.003,0.001,12.2111,2000,3.549,3.3428,4.09903,3.7826,452.969,469.438,1630.69,1689.97,5.875,4.125,1.84961e+06,10986.4,11013.1,700,700,0.0878438,0.00353936,0.347595,0.320085,-0.02751,0.131835,0.0372939,0.0265641,0.0031024,1.36974,1.56052,4.10863,1813.35
24,0.0125,0.003,0.001,12.4766,2000,3.46578,3.26991,4.04708,3.68666,454.375,470.469,1635.75,1693.69,6,3.96875,1.86024e+06,11017.8,11045.2,700,700,0.0852344,0.00336148,0.324251,0.296509,-0.0277331,0.112383,0.0377169,0.0268491,0.00345486,1.36845,1.54281,4.10836,1871.53
25,0.0125,0.003,0.001,12.5233,2000,3.40627,3.20935,4.0418,3.62879,447.656,464.094,1611.56,1670.74,5.1875,3.5,1.76729e+06,11018.3,11045.8,700,700,0.102359,0.00376806,0.307382,0.2929,-0.0144762,0.20083,0.0379599,0.013596,0.00271706,1.37922,1.33253,4.07601,1930.31
26,0.0125,0.003,0.001,12.6927,2000,3.37656,3.18956,4.00912,3.58668,454.688,468.594,1636.88,1686.94,5.5,3.5625,1.76722e+06,10989.1,11017.2,700,700,0.0967969,0.00315,0.290624,0.269113,-0.021515,0.1885,0.038387,0.0201179,0.00322166,1.38686,1.52893,4.11898,1989.88
27,0.0125,0.003,0.001,12.7949,2000,3.27518,3.097,4.00212,3.47533,446.375,460.969,1606.95,1659.49,4.5625,3.28125,1.81426e+06,11068.8,11097.2,700,700,0.116422,0.00408932,0.268156,0.270723,0.00256896,0.227304,0.0374528,-0.00338945,0.00288858,1.3818,0.997437,4.13153,2050.02
28,0.0125,0.003,0.001,13.0935,2000,3.20712,3.0386,3.95536,3.39567,449.219,464.438,1617.19,1671.97,5.125,3.65625,1.82826e+06,10951.7,10981,700,700,0.104094,0.00350506,0.264579,0.256758,-0.00781784,0.199896,0.0397951,0.00690695,0.00348798,1.38252,1.19322,4.14558,2111.44
29,0.0125,0.003,0.001,12.8834,2000,3.26321,3.08496,3.99891,3.46352,446.281,461.25,1606.61,1660.5,5.71875,3.90625,1.7831e+06,10980.4,11009,700,700,0.0876562,0.00280513,0.262057,0.245999,-0.016041,0.19532,0.0387973,0.014968,0.00258128,1.38678,1.37647,4.32141,2171.85
30,0.0125,0.003,0.001,13.0447,2000,3.38119,3.19979,4.00119,3.58416,461.719,479.438,1662.19,1725.98,4.6875,3.1875,1.84609e+06,11057.8,11086.3,700,700,0.122531,0.00357703,0.26974,0.269126,-0.000616365,0.270014,0.0389975,-0.000225756,0.00290538,1.38092,1.13249,4.21075,2233.06
31,0.0125,0.003,0.001,13.0979,2000,3.35234,3.1778,3.99215,3.54742,469.062,484.719,1688.62,1744.99,5.5625,4.25,1.84206e+06,10964.2,10993.4,700,700,0.103297,0.00344251,0.257352,0.25448,-0.00285975,0.182186,0.0416938,0.00176713,0.00255849,1.37733,1.17901,4.33586,2294.72
32,0.0125,0.003,0.001,13.2817,2000,3.32516,3.15702,3.93899,3.51237,476.281,489.719,1714.61,1762.99,5.5625,3.875,1.81184e+06,10968.6,10998.5,700,700,0.105797,0.00282558,0.253742,0.242921,-0.0108197,0.137197,0.0407892,0.00988744,0.00249593,1.38384,1.35278,4.37112,2356.99
33,0.0125,0.003,0.001,13.4246,2000,3.35971,3.19028,3.93781,3.54841,485.625,500.062,1748.25,1800.22,5.3125,3.625,1.80286e+06,10957.8,10988,700,700,0.117219,0.00310313,0.243045,0.240034,-0.00301326,0.182477,0.0402381,0.00227363,0.002961,1.37206,1.27034,4.28605,2419.66
34,0.0125,0.003,0.001,13.5287,2000,3.3142,3.15177,3.92497,3.4945,484.656,498.25,1744.76,1793.7,7.3125,4.9375,1.8592e+06,11000,11030.5,700,700,0.0663125,0.00111963,0.243494,0.210432,-0.0330546,0.150474,0.0418219,0.031884,0.00301956,1.38068,1.74823,4.41256,2483.2
35,0.0125,0.003,0.001,13.2862,2000,3.37509,3.20517,3.95984,3.56436,482.406,496.125,1736.66,1786.05,5.8125,4.0625,1.83227e+06,10987.4,11017.2,700,700,0.10275,0.00271567,0.219607,0.214748,-0.00485893,0.138519,0.0427869,0.00365093,0.0022995,1.37279,1.38295,4.28195,2545.47
36,0.0125,0.003,0.001,13.0695,2000,3.4104,3.23297,4.00544,3.60854,474.875,491.188,1709.55,1768.28,4.75,3.3125,1.82583e+06,11072.4,11101.6,700,700,0.126844,0.00345448,0.230322,0.234218,0.00389296,0.252279,0.0410102,-0.00484849,0.00308551,1.36717,1.11532,4.23774,2606.8
37,0.0125,0.003,0.001,13.1744,2000,3.38598,3.20539,3.97022,3.58816,477.531,491.281,1719.11,1768.61,5.8125,3.90625,1.81382e+06,10958.2,10987.6,700,700,0.100328,0.00245137,0.224529,0.217645,-0.00688373,0.19706,0.0398097,0.00589506,0.00276823,1.37033,1.35639,4.23027,2668.61
38,0.0125,0.003,0.001,13.315,2000,3.43488,3.26606,4.00092,3.62293,492.188,505.5,1771.88,1819.8,6.375,5.125,1.84225e+06,10994.1,11023.9,700,700,0.093375,0.00300956,0.224995,0.223872,-0.0011238,0.21391,0.0418866,0.000269792,0.00250426,1.36843,1.14652,4.34299,2731.07
39,0.0125,0.003,0.001,13.4311,2000,3.3929,3.22473,3.97276,3.57962,491.375,504.812,1768.95,1817.32,7.125,4.4375,1.83347e+06,10950.8,10981,700,700,0.0742812,0.000938548,0.220565,0.187942,-0.0326152,0.157534,0.0417016,0.0311543,0.00318845,1.37047,1.932,4.29722,2793.81
40,0.0125,0.003,0.001,13.7257,2000,3.31682,3.1626,3.93621,3.4875,494.375,507.844,1779.75,1828.24,6.375,4.59375,1.82857e+06,11036.2,11067.2,700,700,0.0945469,0.00214441,0.212943,0.200349,-0.0125862,0.198534,0.041901,0.0116662,0.0021549,1.36632,1.33771,4.38064,2857.76
41,0.0125,0.003,0.001,13.7129,2000,3.33613,3.17925,3.94575,3.50918,498,511.406,1792.8,1841.06,5.5625,3.8125,1.82751e+06,10916,10947.1,700,700,0.116641,0.00239497,0.210562,0.203461,-0.00710067,0.210846,0.0414045,0.00574596,0.00247129,1.36235,1.2601,4.41751,2921.7
42,0.0125,0.003,0.001,13.9288,2000,3.23868,3.09059,3.92304,3.40197,492.219,504.844,1771.99,1817.44,6.6875,4.46875,1.85722e+06,10935,10966.6,700,700,0.0852344,0.00138853,0.190812,0.177484,-0.01332,0.147669,0.0422076,0.0124022,0.00249992,1.3718,1.4384,2.67019,2984.81
43,0.0125,0.003,0.001,14.3863,2000,3.31141,3.15907,3.93203,3.47943,502.469,514.219,1808.89,1851.19,4.375,3.21875,1.76984e+06,10936.2,10967.6,700,700,0.147734,0.00388061,0.19381,0.212783,0.0189761,0.26389,0.0427427,-0.0199152,0.00242944,1.35746,0.857952,2.68275,3049.96
44,0.0125,0.003,0.001,14.038,2000,3.37853,3.2256,3.93524,3.54706,511.125,521.469,1840.05,1877.29,5.375,4.03125,1.78246e+06,11013.1,11044.4,700,700,0.126359,0.00311524,0.217182,0.219543,0.00235925,0.245792,0.0425149,-0.0030508,0.0027679,1.35449,1.09173,4.42866,3114.69
45,0.0125,0.003,0.001,14.1123,2000,3.28819,3.1471,3.89924,3.44308,504.812,516.25,1817.33,1858.5,6.9375,4.9375,1.79588e+06,10951.1,10983,700,700,0.0846875,0.00149395,0.213981,0.196005,-0.0179736,0.199483,0.0429793,0.0169217,0.00323562,1.35874,1.37674,4.6017,3181.13
46,0.0125,0.003,0.001,13.8539,2000,3.32086,3.17429,3.94209,3.48204,503.781,515.75,1813.61,1856.7,5.6875,4.34375,1.84875e+06,10966.2,10997.8,700,700,0.115687,0.00286866,0.199691,0.203494,0.00379657,0.250628,0.0408473,-0.00466699,0.00264269,1.35078,1.01553,4.57696,3246.54
47,0.0125,0.003,0.001,13.8943,2000,3.36868,3.21659,3.96765,3.53612,511.281,525.5,1840.61,1891.8,4.5,3.0625,1.83457e+06,10963.2,10994.8,700,700,0.15025,0.00324437,0.212904,0.215452,0.00255295,0.271896,0.0435957,-0.00367184,0.00347815,1.35114,1.01665,4.58775,3312.1
48,0.0125,0.003,0.001,13.8245,2000,3.39084,3.23725,3.97114,3.56037,511.938,523.719,1842.97,1885.39,6.0625,4.40625,1.8223e+06,11007.6,11039,700,700,0.110297,0.00256634,0.223229,0.212426,-0.0108062,0.212375,0.0412619,0.0101314,0.00291622,1.35293,1.23253,4.53668,3377.27
49,0.0125,0.003,0.001,14.1201,2000,3.31443,3.16982,3.97427,3.47308,512.969,526.219,1846.69,1894.39,5.625,3.9375,1.85464e+06,10957.6,10989.8,700,700,0.122484,0.00239621,0.204419,0.192901,-0.0115174,0.213696,0.0422471,0.0101875,0.00292706,1.35604,1.24677,2.99189,3442.09
50,0.2,0.003,0.001,14.8675,2000,3.2445,3.10119,3.93644,3.40195,507.656,518.25,1827.56,1865.7,5.625,3.96875,1.82574e+06,10934.2,10966.6,700,700,0.1185,-0.00389349,0.185433,0.106803,-0.0786214,0.177359,0.0470295,0.0797674,0.00823179,1.35703,7.90988,5.35982,
51,0.2,0.003,0.001,16.7492,2000,3.21866,3.08599,3.86837,3.36377,503,514.281,1810.8,1851.41,6.0625,4.375,1.81733e+06,10922.7,10955.9,700,700,0.105578,-0.000392398,0.130983,0.108683,-0.0222877,0.301963,0.0412075,0.0201946,0.00159854,1.34784,1.74323,4.67427,
52,0.1,0.003,0.001,14.9045,2000,3.32064,3.18054,3.96704,3.47372,523.938,534.406,1886.18,1923.86,6.5625,4.1875,1.82893e+06,10949.6,10982.3,700,700,0.103141,-0.000959942,0.115402,0.0916334,-0.0237705,0.25148,0.0381973,0.0227165,0.00146008,1.34352,1.93217,4.3435,
53,0.05,0.003,0.001,14.5479,2000,3.27982,3.14353,3.9641,3.42873,521.406,530.875,1877.06,1911.15,6.3125,4.40625,1.81384e+06,10948.9,10981.7,700,700,0.107625,-5.65859e-05,0.0914199,0.0776368,-0.0137816,0.205095,0.0393166,0.0128184,0.00165918,1.34474,1.56142,2.82257,
54,0.05,0.003,0.001,14.9866,2000,3.26902,3.13893,3.96674,3.4109,526.75,535.812,1896.3,1928.93,7.4375,5.40625,1.78902e+06,11016.7,11050,700,700,0.0819688,-0.000381732,0.065729,0.0540691,-0.0116646,0.205136,0.0407043,0.0109852,0.00146631,1.33602,1.58871,4.79306,
55,0.025,0.003,0.001,14.5356,2000,3.29428,3.15788,4.0076,3.44323,527.875,537.906,1900.35,1936.46,5.625,3.875,1.80341e+06,10904.9,10938.1,700,700,0.128328,0.000673713,0.0551767,0.0605423,0.00538318,0.239733,0.0394675,-0.00628193,0.00121129,1.33227,1.38231,2.81373,
56,0.0125,0.003,0.001,14.9616,2000,3.24295,3.10715,3.9936,3.39113,519.781,530.531,1871.21,1909.91,5.1875,3.46875,1.83355e+06,11028.5,11061.7,700,700,0.135578,0.000728579,0.0538957,0.0728958,0.0190079,0.32853,0.0408365,-0.0197334,0.00163586,1.33565,1.02457,4.69607,
57,0.0125,0.003,0.001,17.2575,2000,3.26565,3.14263,3.96278,3.39933,534.125,543.594,1922.85,1956.94,7.25,5.375,1.76545e+06,10881.7,10915.5,700,700,0.0905469,-0.000335269,0.0745757,0.0596088,-0.0149699,0.187458,0.0409491,0.0140854,0.00157548,1.34157,1.61621,4.93696,
58,0.0125,0.003,0.001,15.0672,2000,3.24965,3.12366,3.96911,3.38694,529.5,537.094,1906.2,1933.54,6.4375,4.78125,1.76914e+06,10966.2,10999.8,700,700,0.107609,0.000303334,0.0692281,0.0665076,-0.0027096,0.253983,0.0410907,0.00162,0.00163141,1.34278,1.32571,2.94523,
59,0.0125,0.003,0.001,15.1464,2000,3.23278,3.11002,3.93519,3.36603,536.938,545.781,1932.98,1964.81,6.625,4.65625,1.80953e+06,10930.8,10965.2,700,700,0.107266,-0.000308399,0.0608963,0.0488634,-0.0120389,0.215894,0.0403628,0.010959,0.00163894,1.33917,1.5839,4.88269,
60,0.2,0.003,0.001,15.4645,2000,3.18382,3.06671,3.91041,3.31094,536.406,543.219,1931.06,1955.59,6.4375,4.875,1.76533e+06,10974.2,11008.9,700,700,-0.521983,-0.00160675,0.0331988,0.00778555,-0.0254077,0.107859,0.0427936,0.0223109,0.00170903,1.33547,11.505,5.13764,
61,0.1,0.003,0.001,14.9693,2000,3.1812,3.06562,3.90663,3.30628,531.75,540.375,1914.3,1945.35,6.4375,4.75,1.78792e+06,10900.5,10935,700,700,-0.500441,-0.00106924,0.0174933,-0.000994124,-0.0184811,0.11164,0.0417035,0.0168206,0.0019694,1.33688,3.1467,4.9702,
62,0.05,0.003,0.001,16.5849,2000,3.19088,3.06615,3.91555,3.32613,533.594,540.438,1920.94,1945.58,5.6875,3.5625,1.73358e+06,10960.9,10995.4,700,700,-0.354911,-0.000315228,0.00466415,-0.00478988,-0.009448,0.180662,0.0326881,0.00852167,0.00207112,1.34718,1.61451,4.80655,
63,0.05,0.003,0.001,16.8339,2000,3.13159,3.0095,3.84277,3.26429,526.75,536.531,1896.3,1931.51,5.6875,3.96875,1.82294e+06,11013.6,11048.4,700,700,-0.206812,0.000899136,0.00300102,0.00834784,0.00534512,0.232717,0.0383101,-0.00621887,0.00176727,1.35973,0.792861,4.92672,
64,0.025,0.003,0.001,17.1978,2000,3.08014,2.95885,3.79527,3.21256,517.312,525.406,1862.33,1891.46,6.8125,5.25,1.76353e+06,10937.4,10972.2,700,700,-0.556283,-0.000737405,0.0201477,-0.00363156,-0.0237686,0.0995836,0.0389182,0.0226533,0.00277079,1.36422,2.06872,4.96776,
65,0.025,0.003,0.001,16.1454,2000,3.09753,2.96529,3.79391,3.24242,509.094,518.719,1832.74,1867.39,4.625,3.125,1.75743e+06,10966.1,11000.1,700,700,-0.350431,-0.000125287,-0.00559212,-0.0135771,-0.00798948,0.144172,0.0425982,0.00654808,0.00263821,1.37976,1.83964,4.64751,
66,0.025,0.003,0.001,15.6105,2000,2.98169,2.85233,3.75372,3.12389,487.562,496.625,1755.23,1787.85,4.6875,3.53125,1.83225e+06,10958.3,10992.1,700,700,-0.153755,0.000866682,-0.00602227,0.00463523,0.0106575,0.141526,0.0399889,-0.0117516,0.00200887,1.3908,1.13183,4.80996,
67,0.025,0.003,0.001,14.5193,2000,2.96928,2.82695,3.76532,3.12705,468.875,481.844,1687.95,1734.64,3.0625,2.53125,1.79414e+06,10950.6,10983.4,700,700,-0.0315017,0.001907,0.00873244,0.0330578,0.024325,0.106064,0.0403831,-0.0246875,0.00169294,1.41078,0.494406,4.73284,
68,0.025,0.003,0.001,14.3097,2000,2.96871,2.81896,3.74492,3.13545,450.625,465.562,1622.25,1676.03,3.4375,2.40625,1.78723e+06,10940.4,10972.1,700,700,0.0236408,0.00178169,0.0468592,0.0631598,0.0162989,0.154624,0.0380519,-0.01681,0.00135319,1.42503,0.413172,2.67114,
69,0.0125,0.003,0.001,14.3764,2000,2.98489,2.82442,3.74857,3.1647,440.531,456.562,1585.91,1643.62,3.5625,2.375,1.82501e+06,11055.8,11086.6,700,700,-0.00949677,0.00146612,0.0629233,0.0715589,0.00863576,0.115776,0.0388124,-0.00902726,0.00206209,1.42732,0.359415,4.46836,
70,0.0125,0.003,0.001,13.8803,2000,2.87635,2.72093,3.72823,3.05075,420.156,436.656,1512.56,1571.96,2.875,2.25,1.81533e+06,10957.3,10987.9,700,700,0.0584567,0.00196348,0.070702,0.0831584,0.0124603,0.236851,0.0383815,-0.0125341,0.00118688,1.4377,0.244479,4.40416,
71,0.00625,0.003,0.001,13.5902,2000,3.06617,2.89255,3.76064,3.26208,436.906,453.188,1572.86,1631.47,3.3125,2.34375,1.82992e+06,11098.4,11128.3,700,700,-0.00476379,0.00128105,0.0856134,0.0841713,-0.00144101,0.179357,0.0377846,0.00110138,0.00151588,1.43181,0.519108,4.40986,
72,0.00625,0.003,0.001,13.4634,2000,2.98263,2.81104,3.76409,3.17636,421.812,436.344,1518.53,1570.84,2.9375,1.78125,1.778e+06,10935.1,10964.6,700,700,-0.00542707,0.000736264,0.0859533,0.0791355,-0.00681985,0.132395,0.0376248,0.00592461,0.00206768,1.4433,0.701883,4.1834,
73,0.00625,0.003,0.001,13.3094,2000,2.82592,2.65857,3.73248,3.0159,386.938,404.875,1392.97,1457.55,3.4375,2.46875,1.8334e+06,11067.9,11096.8,700,700,-0.040331,0.00103082,0.0773051,0.0753644,-0.00194019,0.103035,0.0364634,0.00149821,0.00238043,1.46088,0.60983,4.3019,
74,0.00625,0.003,0.001,13.0769,2000,2.78502,2.60752,3.66929,2.98804,371.281,391.094,1336.61,1407.94,3,2,1.84841e+06,11048.4,11076.6,700,700,-0.0426193,0.000945295,0.0727829,0.0684219,-0.00436133,0.158914,0.0370388,0.00375847,0.00247325,1.47744,0.739461,4.0514,
75,0.00625,0.003,0.001,13.3095,2000,2.56114,2.39952,3.54852,2.74574,350.938,367.562,1263.38,1323.22,2.125,1.53125,1.76228e+06,11067.6,11096.4,700,700,0.0325806,0.00126112,0.0644422,0.0693459,0.0049029,0.151734,0.0373708,-0.00542539,0.0018498,1.47879,0.5237,4.31727,
76,0.00625,0.003,0.001,13.3105,2000,2.39866,2.2442,3.48735,2.57493,325.281,343.281,1171.01,1235.81,2.4375,1.53125,1.84382e+06,11029.5,11058.4,700,700,0.0117581,0.0010194,0.0669254,0.0708627,0.00393762,0.184767,0.0370487,-0.00465014,0.00124528,1.48212,0.349174,4.1334,
77,0.003125,0.003,0.001,13.3897,2000,2.27858,2.13488,3.44729,2.44211,312.531,331.625,1125.11,1193.85,0.875,0.53125,1.84454e+06,11078.1,11107.1,700,700,0.120136,0.00206981,0.0656417,0.0826684,0.0170295,0.347313,0.0345411,-0.0171731,0.00130236,1.48175,0.0923181,4.32561,
78,0.0015625,0.003,0.001,12.9585,2000,2.70836,2.53736,3.70492,2.90364,355.688,374.938,1280.47,1349.78,3.1875,2.125,1.85368e+06,11123,11150.8,700,700,-0.071129,0.000450848,0.0940344,0.0858898,-0.00814653,0.19322,0.0370246,0.00749494,0.00201726,1.47302,0.689141,3.96139,
79,0.0015625,0.003,0.001,12.9703,2000,2.57791,2.41903,3.62914,2.75893,348.562,367.156,1254.83,1321.76,1.9375,1.375,1.78857e+06,11068.5,11097,700,700,0.0534429,0.00159256,0.0847075,0.0893582,0.00465254,0.296919,0.0374594,-0.00496773,0.00160543,1.47869,0.334703,4.10222,
80,0.0015625,0.003,0.001,12.915,2000,2.50895,2.35127,3.59917,2.68882,336.562,355.938,1211.62,1281.38,2.1875,1.6875,1.82319e+06,11101,11129.5,700,700,0.0423528,0.00148138,0.0861106,0.0920838,0.00597154,0.32577,0.0371682,-0.00630693,0.000903401,1.47838,0.273628,4.14197,
81,0.00078125,0.003,0.001,13.2559,2000,2.42501,2.27469,3.51714,2.5961,336.562,355.188,1211.62,1278.68,1.9375,1.40625,1.84013e+06,11004.2,11033.5,700,700,0.0804073,0.00171755,0.0907679,0.0970076,0.00624171,0.325868,0.0388068,-0.00643045,0.00135009,1.49296,0.139223,4.33203,
82,0.00078125,0.003,0.001,13.5223,2000,2.42605,2.28136,3.44905,2.59014,348.094,365.188,1253.14,1314.67,1.9375,1.59375,1.83689e+06,11066.5,11096.7,700,700,0.00957356,0.00127898,0.0970315,0.0951881,-0.00184623,0.370661,0.0389672,0.00153161,0.00179342,1.48684,0.477707,4.30163,
83,0.00078125,0.003,0.001,13.3047,2000,2.49557,2.34191,3.51953,2.67038,348.906,366.844,1256.06,1320.64,2.375,1.53125,1.81518e+06,10982.5,11012,700,700,0.0281,0.00102344,0.0968973,0.0923915,-0.00450458,0.328495,0.0381285,0.00403601,0.00188683,1.47976,0.436619,4.18287,
