step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
10,0.003125,0.01,0.001,13.1828,2000,2.28386,2.19669,3.11476,2.37825,431,430.792,1551.6,1550.85,12.3333,7.16667,1.68816e+06,9053.11,9091.76,850,850,0.153729,0.0146353,1.47849,1.38472,-0.0937962,0.147751,0.0466879,0.0920866,0.00283767,0.918436,18.6177,3.26038,4069.38
11,0.0015625,0.01,0.001,13.6264,2000,2.38292,2.30106,3.1658,2.47109,453.583,452.5,1632.9,1629,10.9167,6.91667,1.61243e+06,9018.6,9057.61,850,850,0.171667,0.0156555,1.3674,1.45663,0.0892201,0.156997,0.0425285,-0.0851622,0.00216214,0.913784,13.2368,3.30623,4403.03
12,0.00078125,0.01,0.001,13.4418,2000,2.49485,2.40878,3.21676,2.58746,478.208,471.625,1721.55,1697.85,16.75,9.45833,1.62861e+06,9011.82,9050.77,850,850,0.152063,0.0112265,1.45371,1.1121,-0.341649,0.105869,0.0441564,0.340815,0.00241211,0.883962,21.5669,3.26502,4732.38
13,0.000390625,0.01,0.001,13.4587,2000,2.52652,2.44787,3.24775,2.61057,498.125,489.125,1793.25,1760.85,16.25,9.375,1.53456e+06,8998.36,9038.3,850,850,0.163312,0.0112372,1.13601,1.13863,0.00269445,0.111055,0.0450787,-0.00302881,0.00189443,0.877358,18.7456,3.2751,5062.34
14,0.000195313,0.01,0.001,14.1175,2000,2.49386,2.41865,3.18929,2.57413,494.083,483.542,1778.7,1740.75,18.5,10.5417,1.59905e+06,8999.64,9040.08,850,850,0.149271,0.00875977,1.063,0.93675,-0.126291,0.105691,0.0673137,0.134285,0.00261356,0.8852,20.192,3.2888,5408.82
15,9.76563e-05,0.01,0.001,13.8726,2000,2.56396,2.47865,3.26969,2.6553,494.083,489.958,1778.7,1763.85,14.8333,8,1.63026e+06,8997.9,9037.2,850,850,0.170813,0.00988969,0.985486,1.0415,0.0560512,0.120833,0.0439319,-0.0598152,0.00149642,0.877085,17.4396,3.42969,5749.13
16,4.88281e-05,0.01,0.001,14.494,2000,2.56729,2.48545,3.26191,2.6548,501.75,496.708,1806.3,1788.15,15.0417,8.5,1.64531e+06,8972.06,9012.03,850,850,0.173146,0.00976807,1.01386,1.03283,0.0189475,0.121221,0.0519859,-0.0109725,0.0011441,0.873329,15.5337,3.46482,6104.71
17,2.44141e-05,0.01,0.001,14.304,2000,2.57372,2.49485,3.30523,2.65795,508.333,502.833,1830,1810.2,13.9583,8.16667,1.57327e+06,8987.26,9027.43,850,850,0.181625,0.0101419,1.00018,1.06876,0.0685828,0.159022,0.0398804,-0.0687186,0.0019604,0.857918,13.8881,3.36343,6455.64
18,1.2207e-05,0.01,0.001,14.0536,2000,2.48711,2.40466,3.23351,2.57537,480.333,475.542,1729.2,1711.95,14.5417,7.83333,1.57678e+06,8994.18,9034.06,850,850,0.165063,0.00743237,1.05258,0.858201,-0.194392,0.126505,0.0448298,0.209114,0.00192485,0.855412,15.8423,3.34647,6801.37
19,6.10352e-06,0.01,0.001,14.0196,2000,2.64095,2.55538,3.35821,2.73256,511.042,505.792,1839.75,1820.85,15.2917,8.83333,1.6189e+06,9006.02,9045.43,850,850,0.176438,0.00888996,0.899609,0.982275,0.0826777,0.128112,0.036755,-0.0838318,0.00206175,0.837242,14.8678,3.35233,7145.52
20,3.05176e-06,0.01,0.001,13.9686,2000,2.55283,2.47807,3.30097,2.63266,510.292,502.667,1837.05,1809.6,15,9.45833,1.56806e+06,9001.56,9042.09,850,850,0.176333,0.00880675,0.916897,1.00717,0.0902895,0.146016,0.0442271,-0.0924801,0.00157795,0.845986,12.5987,3.37123,7489.58
21,1.52588e-06,0.01,0.001,13.7242,2000,2.46626,2.38806,3.22906,2.54968,501.167,492.042,1804.2,1771.35,16.2917,8.83333,1.57453e+06,9003.94,9045.29,850,850,0.164563,0.00557709,0.981349,0.756026,-0.225328,0.119267,0.0460319,0.233081,0.00193836,0.855379,16.5548,3.34061,7827.12
22,7.62939e-07,0.01,0.001,13.5119,2000,2.56458,2.48452,3.26692,2.65012,499.708,493.708,1798.95,1777.35,14.5,8.20833,1.56397e+06,8958.26,8998.14,850,850,0.174354,0.00723444,0.771887,0.874005,0.102113,0.125718,0.0545348,-0.0972429,0.00216874,0.841118,14.1037,3.33299,8159.87
23,3.8147e-07,0.01,0.001,13.0309,2000,2.81628,2.72418,3.42228,2.91528,521.375,513.667,1876.95,1849.2,18.8333,11.5,1.645e+06,9000.06,9037.72,850,850,0.162667,0.00789499,0.881858,0.931188,0.0492874,0.124676,0.0512968,-0.0518787,0.00180157,0.828218,16.4483,3.30383,8481.19
24,1.90735e-07,0.01,0.001,13.0287,2000,2.87226,2.77635,3.44506,2.97519,523.5,517.167,1884.6,1861.8,17.5,9.75,1.62348e+06,9005.19,9042.31,850,850,0.171083,0.00747508,0.955049,0.89622,-0.0588114,0.123841,0.0518371,0.0576288,0.00175589,0.806581,17.3355,3.26262,8802.65
25,9.53674e-08,0.01,0.001,13.2922,2000,2.80274,2.7086,3.41615,2.90363,519.917,515.208,1871.7,1854.75,16.4167,8.91667,1.60823e+06,9004.81,9042.7,850,850,0.175521,0.00688682,0.861417,0.842576,-0.0188585,0.131313,0.076289,0.0172016,0.00143517,0.801622,16.3862,3.47729,9131.29
26,4.76837e-08,0.01,0.001,13.682,2000,2.84552,2.75522,3.44141,2.94225,529.208,522.625,1905.15,1881.45,18.625,10.5417,1.6648e+06,8985.39,9023.3,850,850,0.168188,0.00642943,0.838093,0.823079,-0.0150209,0.119637,0.0456499,0.0136621,0.00166643,0.788386,16.8573,3.33293,9468.73
27,2.38419e-08,0.01,0.001,13.7875,2000,2.84876,2.75535,3.43632,2.94866,534.208,526.667,1923.15,1896,17.25,9.20833,1.60185e+06,8980.92,9019.06,850,850,0.177083,0.00624055,0.862389,0.820227,-0.0421792,0.126052,0.0476623,0.0417005,0.00106933,0.797436,16.3422,3.20712,9808.83
28,1.19209e-08,0.01,0.001,13.9694,2000,2.67043,2.58807,3.32504,2.75847,505.958,497.875,1821.45,1792.35,16.8333,9.75,1.55662e+06,8998.69,9037.69,850,850,0.164771,0.00549866,0.732316,0.728489,-0.00380537,0.122736,0.0446002,0.0238371,0.00166553,0.80471,14.3883,3.55267,10154.6
29,5.96046e-09,0.01,0.001,13.8623,2000,2.81347,2.72172,3.43258,2.91183,522.125,516.875,1879.65,1860.75,17.9583,10.2083,1.72114e+06,8987.54,9025.41,850,850,0.168646,0.00576422,0.747742,0.793815,0.0460986,0.127801,0.0519171,-0.0493593,0.00147497,0.814236,15.4941,3.31161,10497.2
30,2.98023e-09,0.01,0.001,13.7067,2000,2.91326,2.81444,3.48976,3.01935,527.375,523.333,1898.55,1884,16.2083,8.95833,1.63521e+06,8954.78,8991.74,850,850,0.180625,0.00680659,0.835497,0.835314,-0.00018848,0.127706,0.0437165,-0.00249619,0.00144909,0.793261,14.7957,3.2565,10835.7
31,1.49012e-09,0.01,0.001,13.3263,2000,2.68778,2.60267,3.25123,2.77902,493.958,485.875,1778.25,1749.15,16.3333,9.91667,1.6134e+06,9031.34,9070.06,850,850,0.161271,0.00547367,0.734176,0.69726,-0.03692,-0.629599,0.0462577,0.0787343,0.00182339,0.814542,12.6136,3.37443,11165.3
32,7.45058e-10,0.01,0.001,13.4074,2000,2.86785,2.77767,3.48472,2.96439,530.75,524.25,1910.7,1887.3,17.5833,10.125,1.6012e+06,8972.58,9010.34,850,850,0.174208,0.00593877,0.739679,0.800771,0.0610844,0.128349,0.0393661,-0.0629079,0.00132866,0.792794,14.2695,3.48227,11497.2
33,3.72529e-10,0.01,0.001,14.7044,2000,2.76711,2.68615,3.40363,2.85351,535.292,527.458,1927.05,1898.85,18.1667,11.125,1.62781e+06,8978.73,9018.05,850,850,0.172896,0.00564289,0.800428,0.786625,-0.0138116,0.134821,0.044241,0.0130149,0.0013473,0.807439,13.3626,3.20002,11860.6
34,1.86265e-10,0.01,0.001,14.2931,2000,2.61059,2.53753,3.32633,2.68821,521.792,512.75,1878.45,1845.9,16.1667,9.125,1.56101e+06,8973.26,9013.87,850,850,0.175542,0.0041987,0.738509,0.690244,-0.0482807,0.150342,0.0372812,0.0490126,0.00166399,0.813856,12.8145,3.48815,12213.8
35,9.31323e-11,0.01,0.001,14.1846,2000,2.73764,2.65477,3.38835,2.8259,530.417,524.208,1909.5,1887.15,17.7917,9.625,1.66892e+06,8969.16,9008.65,850,850,0.173146,0.00392285,0.704549,0.669585,-0.0349406,0.136791,0.045633,0.03219,0.00153671,0.805102,14.9633,4.44547,12565.9
36,4.65661e-11,0.01,0.001,15,2000,2.61601,2.54174,3.32186,2.69505,522.292,513.417,1880.25,1848.3,15.6667,9.375,1.562e+06,8995.54,9036.31,850,850,0.178375,0.00474153,0.703111,0.698062,-0.00504019,0.140569,0.0474686,0.0136055,0.00235005,0.806338,11.7838,3.41397,12936.9
37,2.32831e-11,0.01,0.001,14.1332,2000,2.67075,2.59116,3.36659,2.75536,529.833,522.5,1907.4,1881,15.4167,8.5,1.59582e+06,8993.66,9033.98,850,850,0.184167,0.00444476,0.699716,0.710679,0.0109927,0.14723,0.0456954,-0.0124297,0.00170861,0.812623,12.7698,3.56292,13287.1
38,1.16415e-11,0.01,0.001,13.5316,2000,2.71761,2.63488,3.40009,2.80582,523.583,518.125,1884.9,1865.25,15.6667,9,1.5966e+06,9033.94,9073.2,850,850,0.180729,0.00486325,0.734809,0.746306,0.0115137,0.149785,0.0455652,-0.0128339,0.00144142,0.808712,12.4897,3.36598,13622.8
39,5.82077e-12,0.01,0.001,13.2856,2000,2.69981,2.61711,3.38572,2.78788,530.875,524.75,1911.15,1889.1,14.625,8.04167,1.60701e+06,8981.69,9021.7,850,850,0.18925,0.00472377,0.739478,0.732001,-0.00750237,0.167542,0.0418447,0.0060198,0.00152131,0.798396,12.148,3.18614,13953.2
40,2.91038e-12,0.01,0.001,13.7315,2000,2.68182,2.60847,3.3752,2.75967,541,533.042,1947.6,1918.95,16.3333,9.625,1.62701e+06,8980.7,9021.66,850,850,0.184854,0.00459573,0.731018,0.730408,-0.000606368,0.141947,0.0437156,-0.000593137,0.00229347,0.776796,12.2804,3.2878,14294.4
41,1.45519e-12,0.01,0.001,13.8803,2000,2.57818,2.51213,3.31649,2.64799,538.375,525.667,1938.15,1892.4,18.9583,11.0417,1.57455e+06,8980.21,9022.37,850,850,0.168042,0.00257587,0.705672,0.580156,-0.125507,0.139639,0.0434836,0.124338,0.00148987,0.799029,14.0527,3.45198,14638.6
42,7.27596e-13,0.01,0.001,13.8561,2000,2.63242,2.56176,3.34945,2.70718,540.708,529.625,1946.55,1906.65,18.0417,10.125,1.57922e+06,8979.84,9021.4,850,850,0.174604,0.00284497,0.567061,0.61238,0.0453202,0.136612,0.0442025,-0.0476095,0.00168489,0.779016,14.0122,3.32995,14982.4
43,3.63798e-13,0.01,0.001,14.0355,2000,2.55944,2.49207,3.30709,2.63065,536.292,524.583,1930.65,1888.5,17.4167,9.54167,1.55352e+06,8974.94,9017.29,850,850,0.175208,0.00228895,0.628342,0.58755,-0.0408002,0.134852,0.0431049,0.0396586,0.00190164,0.788329,13.4018,3.28586,15331.5
44,1.81899e-13,0.01,0.001,14.0269,2000,2.63499,2.57447,3.33668,2.69858,554.417,544.125,1995.9,1958.85,18.3333,10.5417,1.61183e+06,8936.48,8979.15,850,850,0.180396,0.00314847,0.610862,0.644422,0.0335407,0.142837,0.0434863,-0.0352015,0.00145981,0.785489,13.2731,3.38873,15679.5
45,9.09495e-14,0.01,0.001,13.9184,2000,2.67925,2.61559,3.36454,2.74633,559.875,546.542,2015.55,1967.55,19.6667,11.3333,1.57393e+06,8988.2,9030.4,850,850,0.174937,0.00288083,0.654905,0.620118,-0.0347848,0.129367,0.0434966,0.033379,0.00114516,0.770691,14.3931,3.37491,16026.1
46,4.54747e-14,0.01,0.001,14.0784,2000,2.62064,2.55872,3.31874,2.6857,560.875,544.625,2019.15,1960.65,21.3333,11.5,1.54018e+06,8978.83,9021.93,850,850,0.165646,0.00098695,0.623037,0.513503,-0.10955,0.129195,0.0449203,0.10734,0.00101929,0.78543,15.8929,3.52896,16376.2
47,2.27374e-14,0.01,0.001,14.044,2000,2.51552,2.45773,3.26295,2.57636,533.042,518.917,1918.95,1868.1,19.2083,11,1.53574e+06,8953.79,8996.76,850,850,0.163417,0.00150947,0.537497,0.484671,-0.0528457,0.130436,0.0433381,0.0600366,0.000758273,0.790901,13.8262,3.33586,16726.2
48,1.13687e-14,0.01,0.001,13.782,2000,2.7166,2.65041,3.38226,2.78633,555.75,545.25,2000.7,1962.9,17.8333,10.1667,1.5736e+06,9002.55,9043.95,850,850,0.183458,0.0035785,0.55366,0.664361,0.110636,0.138813,0.0433936,-0.11115,0.00200315,0.787783,13.167,3.22158,17069
49,5.68434e-15,0.01,0.001,13.3729,2000,2.88026,2.80298,3.4729,2.9623,556.417,548.125,2003.1,1973.25,16.4167,9.95833,1.5843e+06,8955.99,8995.21,850,850,0.191979,0.00573397,0.656968,0.803193,0.146206,0.145965,0.0422602,-0.147653,0.00144151,0.791865,11.7893,3.32373,17402.1
50,2.84217e-15,0.01,0.001,13.0466,2000,3.05109,2.95639,3.56187,3.15214,553.167,547.667,1991.4,1971.6,17.2917,9.66667,1.61961e+06,8965.56,9002.51,850,850,0.187375,0.00553462,0.914072,0.817151,-0.0969494,0.130303,0.0401567,0.0951516,0.00167227,0.778141,13.635,3.07033,17727.1
51,1.42109e-15,0.01,0.001,13.3396,2000,2.79443,2.71357,3.38553,2.88052,523.625,518.542,1885.05,1866.75,16.4167,9.625,1.67662e+06,9020.43,9059.36,850,850,0.177187,0.00418203,0.748539,0.697539,-0.0509448,0.105987,0.0420367,0.0772798,0.00115731,0.789816,11.8191,3.14851,18059.3
52,7.10543e-16,0.01,0.001,13.3851,2000,2.8295,2.74672,3.44994,2.91762,545,538,1962,1936.8,17.1667,9.75,1.65319e+06,8965.89,9005.07,850,850,0.183167,0.00404296,0.652507,0.702372,0.0498737,0.137973,0.0417067,-0.0506222,0.00110878,0.7825,12.6417,3.14181,18392.9
53,3.55271e-16,0.01,0.001,13.5995,2000,2.66506,2.59178,3.34066,2.74293,526.333,516.125,1894.8,1858.05,18.3333,10.7083,1.63266e+06,8979.37,9019.74,850,850,0.166396,0.00242367,0.67581,0.576535,-0.0992791,0.131767,0.0403973,0.110922,0.000853045,0.799268,12.8603,3.26116,18731.9
54,1.77636e-16,0.01,0.001,13.3073,2000,2.83889,2.75561,3.43825,2.9277,542.333,534.667,1952.4,1924.8,17.6667,10.4167,1.60317e+06,8995.75,9034.59,850,850,0.179,0.00405077,0.575236,0.707795,0.132561,0.138729,0.0420251,-0.134274,0.000888259,0.79582,12.6681,3.14247,19064
55,8.88178e-17,0.01,0.001,13.3323,2000,2.8308,2.74629,3.38487,2.92111,525.833,519.25,1893,1869.3,16.7917,10.3333,1.62934e+06,9018.87,9057.45,850,850,0.175667,0.00454817,0.768796,0.713324,-0.055447,0.00691995,0.0415857,0.0801963,0.00227722,0.796254,11.3525,3.26617,19396.9
56,4.44089e-17,0.01,0.001,13.4851,2000,2.76582,2.6878,3.41265,2.84871,543.583,534.125,1956.9,1922.85,17.125,9.79167,1.58523e+06,8954.9,8994.73,850,850,0.181438,0.00335648,0.628784,0.654316,0.0255424,0.150081,0.0425626,-0.025786,0.00142315,0.798874,12.5868,3.34467,19733.7
57,2.22045e-17,0.01,0.001,13.3864,2000,2.82165,2.74214,3.44197,2.90623,542.875,535.875,1954.35,1929.15,18.3333,10.8333,1.64071e+06,8948.25,8987.44,850,850,0.176271,0.00353213,0.703031,0.668205,-0.0348121,0.134011,0.0420245,0.0319725,0.00160344,0.783313,13.1812,3.23128,20069.3
58,1.11022e-17,0.01,0.001,13.3707,2000,2.79128,2.71611,3.43492,2.87113,541.792,532.208,1950.45,1915.95,20.375,11.9583,1.67742e+06,8985.45,9024.87,850,850,0.164229,0.00234132,0.649894,0.587453,-0.0624004,0.133823,0.0418061,0.0595856,0.00161774,0.790999,14.5907,3.23927,20404.8
59,5.55112e-18,0.01,0.001,13.0545,2000,2.96991,2.88253,3.51423,3.06316,545.167,536.833,1962.6,1932.6,19.5833,11.4167,1.61673e+06,8982.54,9019.92,850,850,0.1705,0.00372079,0.683011,0.68213,-0.000854778,0.126471,0.0419756,-0.00106863,0.00101251,0.790494,14.6217,3.19489,20732.7
60,2.77556e-18,0.01,0.001,12.9286,2000,2.98555,2.8974,3.52085,3.0796,537.625,530.208,1935.45,1908.75,19.0417,11.3333,1.62838e+06,8991.04,9027.85,850,850,0.169896,0.00410692,0.674015,0.706186,0.0321642,0.120133,0.0408199,-0.0274124,0.00169462,0.79409,13.7155,3.22096,21057.8
61,1.38778e-18,0.01,0.001,12.5778,2000,3.21086,3.10385,3.62136,3.32569,549.333,544.458,1977.6,1960.05,19.5833,10.9167,1.70229e+06,8987.01,9022,850,850,0.174313,0.00458325,0.742853,0.744627,0.0017819,0.117619,0.0401095,-0.00191295,0.00137702,0.790859,15.6788,3.12387,21373.1
62,6.93889e-19,0.01,0.001,12.9342,2000,3.07477,2.98449,3.55316,3.17131,554.625,546.083,1996.65,1965.9,21.2917,12.9167,1.65142e+06,8986.65,9023.44,850,850,0.166583,0.00408476,0.733066,0.725548,-0.00752684,0.12119,0.0412096,0.00668118,0.00144545,0.781601,14.4255,3.2308,21698.7
63,3.46945e-19,0.01,0.001,13.2804,2000,2.90475,2.82605,3.47278,2.98849,547.542,536.917,1971.15,1932.9,21.2917,12.9583,1.6185e+06,8985.94,9024.19,850,850,0.162,0.00292616,0.715378,0.64897,-0.066403,0.135509,0.0419936,0.0652342,0.00123234,0.791574,13.9244,3.18993,22031.4
64,1.73472e-19,0.01,0.001,13.4245,2000,2.7273,2.65225,3.32015,2.80708,515.875,506.375,1857.15,1822.95,19.6667,11.75,1.65064e+06,8985.42,9024.87,850,850,0.154854,0.00175015,0.618788,0.495983,-0.122857,-0.0317857,0.0421639,0.156009,0.00165875,0.793606,12.9901,3.16592,22367.7
65,8.67362e-20,0.01,0.001,13.0886,2000,2.99429,2.90145,3.52569,3.09325,551.167,541.708,1984.2,1950.15,21.375,11.25,1.65164e+06,8959.86,8997.28,850,850,0.163979,0.00155401,0.484178,0.536292,0.0521458,0.115629,0.0415039,-0.0550632,0.00177729,0.793646,16.9423,3.26458,22696.3
66,4.33681e-20,0.01,0.001,13.0268,2000,2.94959,2.85516,3.4303,3.05065,526.542,518.375,1895.55,1866.15,18.5,10.25,1.62203e+06,8974.35,9011.47,850,850,0.166688,0.00275445,0.598674,0.558309,-0.0402915,0.010574,0.0408978,0.0677284,0.00109068,0.792141,14.0157,3.06242,23023.2
67,2.1684e-20,0.01,0.001,13.0414,2000,2.99334,2.8995,3.51277,3.09371,544.625,536.875,1960.65,1932.75,19.875,11.375,1.65233e+06,8952.01,8989.07,850,850,0.169062,0.00298812,0.553048,0.645309,0.0923057,0.130469,0.0408316,-0.0964921,0.0013943,0.798307,13.9381,4.35885,23351.9
68,1.0842e-20,0.01,0.001,12.7961,2000,3.05975,2.95631,3.56745,3.17097,541.5,536.833,1949.4,1932.6,18.25,10.375,1.68416e+06,8986.78,9022.95,850,850,0.177167,0.00400938,0.688719,0.70783,0.0191132,0.132547,0.0399067,-0.020338,0.00170516,0.795322,13.0838,3.047,23673.6
69,5.42101e-21,0.01,0.001,12.7056,2000,3.09458,2.99029,3.58284,3.20675,537.833,534.167,1936.2,1923,16.875,10,1.68208e+06,8975.65,9011.22,850,850,0.182708,0.00519368,0.736279,0.76312,0.0268161,0.132007,0.0400532,-0.0234572,0.00131711,0.791727,11.7678,3.24724,23994.8
70,2.71051e-21,0.01,0.001,13.0979,2000,2.96977,2.87351,3.50951,3.0728,545.25,537.917,1962.9,1936.5,18.625,10.2917,1.60189e+06,8953.5,8990.89,850,850,0.175833,0.00288996,0.741994,0.60608,-0.135965,0.1296,0.087357,0.134272,0.0013095,0.811008,13.7963,3.17928,24325.2
71,1.35525e-21,0.01,0.001,13.1446,2000,2.79527,2.70354,3.3761,2.89384,509.958,504.042,1835.85,1814.55,18.9583,11.125,1.70275e+06,8993.49,9031.44,850,850,0.157229,0.00178519,0.507953,0.508405,0.000493569,-0.0090141,0.0424668,0.0227541,0.00153075,0.820882,12.6328,4.41515,24657.1
72,6.77626e-22,0.01,0.001,13.2193,2000,2.85704,2.76107,3.46315,2.96016,526.958,521.375,1897.05,1876.95,17.1667,9.91667,1.64552e+06,8976.23,9013.86,850,850,0.174854,0.00293461,0.497001,0.623248,0.126242,0.146553,0.0436554,-0.128686,0.00146457,0.82751,11.6022,4.79169,24991.5
73,3.38813e-22,0.01,0.001,14.7608,2000,2.71398,2.63064,3.37694,2.80312,527.417,521.958,1898.7,1879.05,15.5417,9.41667,1.66103e+06,9000.27,9039.85,850,850,0.183271,0.00309752,0.656912,0.626015,-0.0308633,0.15809,0.0359069,0.028482,0.00125136,0.826682,9.91472,3.45268,25361.9
74,1.69407e-22,0.01,0.001,13.8556,2000,2.80738,2.71905,3.41732,2.90185,538.458,532.625,1938.45,1917.45,16.0417,9.25,1.67539e+06,8974.35,9013.46,850,850,0.186104,0.00314272,0.628546,0.62573,-0.00282554,0.164731,0.039491,0.000953768,0.00079673,0.819444,11.0202,3.43158,25712.6
75,8.47033e-23,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
