step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
19,7.62939e-07,0.003,0.001,24.7655,2000,1.11156,1.11156,2.35396,,186.844,201.406,672.638,725.062,0.6875,0,1.77643e+06,11092.5,11128.4,700,700,0.0726346,0.00288186,0.217439,0.218077,0.000637605,0.323173,0.0401878,-0.000664187,0.000746032,1.57739,0.0164369,80.3264,5119.24
20,3.8147e-07,0.003,0.001,22.2411,2000,1.31956,1.31956,2.52728,,204.969,219.812,737.888,791.325,1.75,0,1.79396e+06,11150.9,11183.9,700,700,0.0058402,0.00239828,0.219965,0.210334,-0.0096314,0.151133,0.0520414,0.00951556,0.00146945,1.57102,0.201341,49.1227,5263.77
21,3.8147e-07,0.003,0.001,22.2963,2000,1.23382,1.23382,2.49892,,191.719,207.312,690.188,746.325,1.625,0,1.80142e+06,11132.2,11165.4,700,700,0.0194092,0.00245849,0.205619,0.200984,-0.00463556,0.0752181,0.0516526,0.00466955,0.00114081,1.56976,0.140108,50.3715,5409.9
22,1.90735e-07,0.003,0.001,24.0491,2000,1.0616,1.0616,2.33259,,182.906,193.656,658.462,697.163,1.3125,0,1.75812e+06,11068,11104.3,700,700,0.0515516,0.00264568,0.200439,0.201461,0.00102072,0.18306,0.0534775,-0.00105967,0.00129605,1.57243,0.0275248,68.7437,5580.97
23,9.53674e-08,0.003,0.001,24.1277,2000,1.03435,1.03435,2.3109,,179.5,191.062,646.2,687.825,0.9375,0,1.73192e+06,11108.9,11145.4,700,700,0.0410533,0.00247888,0.201082,0.200207,-0.000875942,0.276609,0.0546163,0.000865142,0.00086468,1.57198,0.0639597,68.4421,5752.18
24,4.76837e-08,0.003,0.001,22.5775,2000,1.26101,1.26101,2.54778,,197.812,215.094,712.125,774.337,0.75,0,1.87373e+06,11149,11182.7,700,700,0.0757914,0.00280401,0.202472,0.204337,0.00186586,0.255879,0.053194,-0.00186198,0.000934143,1.56844,0.031532,51.9562,5900.79
25,2.38419e-08,0.003,0.001,20.715,2000,1.51468,1.51468,2.76067,,215.219,232.656,774.788,837.562,1.4375,0,1.82121e+06,11168.7,11199.3,700,700,0.0225413,0.00253323,0.206886,0.202069,-0.00481859,0.189717,0.0491048,0.0047422,0.00134811,1.5631,0.161437,34.7783,6024.92
26,1.19209e-08,0.003,0.001,22.6943,2000,1.27955,1.27955,2.51622,,204.031,219.375,734.513,789.75,1.25,0,1.78269e+06,11134.5,11168.5,700,700,0.068587,0.00268705,0.198719,0.200065,0.00134667,0.143982,0.0547803,-0.00137846,0.000980607,1.56303,0.0344312,53.2101,6175.32
27,5.96046e-09,0.003,0.001,21.0905,2000,1.50632,1.50632,2.76629,,224.688,242.438,808.875,872.775,0.75,0,1.82571e+06,11181.8,11213.8,700,700,0.0878705,0.00291714,0.200883,0.204506,0.00362366,0.261212,0.0506629,-0.00351242,0.00171853,1.55317,0.0475201,43.2676,6309.39
28,2.98023e-09,0.003,0.001,18.2615,2000,2.14339,2.14339,3.28667,,266.844,289.906,960.638,1043.66,1.9375,0,1.96207e+06,11127.9,11154.8,700,700,0.0616967,0.00290344,0.212901,0.208772,-0.0041272,0.124187,0.0473832,0.0040118,0.0019455,1.53427,0.174454,15.5031,6404.86
29,2.98023e-09,0.003,0.001,18.9933,2000,2.06747,2.06747,3.22868,,264.219,286.781,951.188,1032.41,1.0625,0,1.99304e+06,11071.4,11098.9,700,700,0.0971407,0.00329879,0.209175,0.21416,0.00498348,0.191184,0.0485142,-0.00496719,0.00156118,1.53196,0.0429405,19.5942,6506
30,1.49012e-09,0.003,0.001,17.2413,2000,2.46116,2.46116,3.49221,,280.25,305.5,1008.9,1099.8,1.6875,0,2.10514e+06,11080.6,11105.3,700,700,0.0430024,0.00292127,0.216439,0.211015,-0.00542416,0.106543,0.0463893,0.00528143,0.00251569,1.52164,0.296262,9.8191,6589.7
31,1.49012e-09,0.003,0.001,18.0974,2000,2.28183,2.28183,3.34314,,282.906,306.438,1018.46,1103.18,0.9375,0,2.0176e+06,11156.8,11183.5,700,700,0.116018,0.00348871,0.211477,0.216942,0.00546516,0.112125,0.0494954,-0.00559865,0.00183645,1.51663,0.0421863,16.1354,6683.37
32,7.45058e-10,0.003,0.001,17.3305,2000,2.44257,2.44257,3.47271,,286.25,311.469,1030.5,1121.29,1.8125,0,2.09585e+06,11121.1,11146.4,700,700,0.0819337,0.00311248,0.216405,0.214001,-0.00240327,0.135561,0.0486581,0.00227363,0.00208916,1.5181,0.172213,11.2303,6770.1
33,7.45058e-10,0.003,0.001,18.894,2000,2.17808,2.17808,3.27641,,281.125,301.469,1012.05,1085.29,1.5625,0,1.8941e+06,11146.6,11174.7,700,700,0.0791282,0.00304138,0.210664,0.210349,-0.000311748,0.114664,0.0495285,0.000314992,0.00151477,1.52889,0.117403,23.1207,6881.46
34,7.45058e-10,0.003,0.001,19.08,2000,2.18914,2.18914,3.27519,,279.344,301.812,1005.64,1086.53,0.5625,0,1.93366e+06,11064.8,11092.9,700,700,0.125239,0.00340566,0.209209,0.214508,0.00529968,0.248742,0.0468769,-0.00497861,0.00178467,1.52116,0.0305035,23.3026,6992.64
35,3.72529e-10,0.003,0.001,16.5521,2000,2.92462,2.92462,3.70295,,326.5,352.344,1175.4,1268.44,1.75,0,2.0621e+06,11054.6,11078.6,700,700,0.0864507,0.00355131,0.224379,0.22538,0.00100514,0.326558,0.0485459,-0.00107316,0.00213219,1.49967,0.218597,8.61799,7072.94
36,3.72529e-10,0.003,0.001,17.9047,2000,2.76924,2.76924,3.59218,,335.312,358.656,1207.12,1291.16,2.125,0,2.01395e+06,11115.1,11141,700,700,0.0601647,0.00326313,0.222122,0.218544,-0.00357648,0.203124,0.051369,0.0034728,0.00200595,1.50956,0.205719,11.9509,7161.83
37,3.72529e-10,0.003,0.001,18.2019,2000,2.58604,2.58604,3.55748,,318.656,340.906,1147.16,1227.26,1.625,0,2.01465e+06,11116.1,11142.5,700,700,0.0844596,0.00319602,0.215837,0.214333,-0.001504,0.0959392,0.0494849,0.00113921,0.00132534,1.50579,0.147621,13.0151,7253.63
38,3.72529e-10,0.003,0.001,17.9105,2000,2.61208,2.61208,3.61418,,313.031,338.969,1126.91,1220.29,0.75,0,2.01794e+06,11100,11125.8,700,700,0.138824,0.00373261,0.215519,0.222792,0.00727535,0.374453,0.047486,-0.00728518,0.00280378,1.49102,0.070974,11.6801,7342.59
39,3.72529e-10,0.003,0.001,17.1905,2000,3.21576,3.21576,3.83694,,374.688,397.625,1348.88,1431.45,2.375,0,2.06314e+06,11008.6,11033.4,700,700,-0.0264048,0.00204913,0.234848,0.206162,-0.0286855,0.138711,0.0531522,0.0281195,0.00491608,1.47846,1.29607,10.0501,7426.57
40,3.72529e-10,0.003,0.001,19.1421,2000,2.47366,2.47366,3.38552,,313.938,335.562,1130.17,1208.03,1.375,0,1.97267e+06,11068.5,11097.4,700,700,0.109015,0.00320916,0.198746,0.202663,0.00391744,0.16893,0.0511946,-0.00305064,0.00273913,1.49021,0.0994141,27.4209,7545.73
41,3.72529e-10,0.003,0.001,17.648,2000,2.83998,2.83998,3.68955,,337.656,363.094,1215.56,1307.14,1.375,0,2.0789e+06,11053.4,11078.9,700,700,0.130104,0.00366214,0.212009,0.21722,0.00521521,0.165899,0.0500623,-0.0052685,0.00222108,1.47523,0.084188,11.7231,7632.58
42,3.72529e-10,0.003,0.001,16.5792,2000,3.29208,3.29208,3.87979,,367.531,389.594,1323.11,1402.54,2.3125,0,1.99992e+06,11019.2,11042.9,700,700,0.0418266,0.00302301,0.227976,0.217927,-0.01005,0.231091,0.0510921,0.00946941,0.00304197,1.46476,0.435355,7.43463,7712.05
