step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
35,7.45058e-10,0.003,0.001,21.644,2000,0.531481,0.493144,1.08186,0.575462,138.781,133.781,499.612,481.613,2.0625,0.75,1.61293e+06,11133.3,11185.6,700,700,-0.0188253,0.00162221,0.15016,0.149559,-0.000602219,0.382786,0.0351313,0.000562957,0.000516021,1.57754,0.00987889,51.2423,5252.53
36,3.72529e-10,0.003,0.001,21.1526,2000,0.538057,0.502335,1.13458,0.578833,137.219,133.281,493.988,479.812,2.1875,1.125,1.61985e+06,11126.9,11178,700,700,-0.0380822,0.00159515,0.14988,0.148323,-0.00155717,0.343795,0.0375884,0.0015778,0.000550035,1.5762,0.0102033,46.7286,5389.34
37,1.86265e-10,0.003,0.001,21.9163,2000,0.548959,0.511475,1.19727,0.591927,137.312,134.344,494.325,483.638,1.625,1.0625,1.64686e+06,11120.5,11170.8,700,700,0.000355184,0.0016666,0.148363,0.148336,-2.78596e-05,0.396785,0.0324711,2.96813e-06,0.000535208,1.57104,0.00869687,45.1606,5524.27
38,9.31323e-11,0.003,0.001,21.0467,2000,0.564228,0.525946,1.2379,0.607984,140.031,138.969,504.112,500.288,1.125,0.59375,1.6419e+06,11168.1,11218.5,700,700,0.013588,0.00174226,0.147165,0.148185,0.00102032,0.469479,0.0381381,-0.000999574,0.00093681,1.57522,0.00767632,45.2339,5658.58
39,4.65661e-11,0.003,0.001,22.2171,2000,0.530402,0.492991,1.13481,0.573142,141.125,133.719,508.05,481.388,2.25,0.9375,1.62542e+06,11158.7,11210.9,700,700,-0.0543848,0.00142299,0.146806,0.143218,-0.00358768,0.278647,-0.0581769,0.00356016,0.00125575,1.57532,0.0167788,52.5699,5800.87
40,2.32831e-11,0.003,0.001,20.8759,2000,0.627,0.586245,1.28462,0.673358,159.094,154.594,572.737,556.538,1.875,1.03125,1.6284e+06,11139.7,11190.3,700,700,-0.0167469,0.00160739,0.144296,0.1432,-0.00109455,0.325373,0.0364634,0.00112527,0.00068328,1.57298,0.0117763,42.9558,5932.52
41,1.16415e-11,0.003,0.001,21.2625,2000,0.595634,0.556968,1.31399,0.639776,146.062,144,525.825,518.4,2.25,1.28125,1.61168e+06,11170.9,11220.7,700,700,-0.0402595,0.00140711,0.144755,0.141047,-0.00370904,0.274438,0.0352299,0.00369314,0.00106168,1.57238,0.0172446,43.8883,6065.39
42,5.82077e-12,0.003,0.001,20.9414,2000,0.573339,0.534956,1.29073,0.617112,143.406,140.75,516.263,506.7,1.6875,0.9375,1.63969e+06,11198,11248.1,700,700,-0.0455801,0.00139172,0.141041,0.137377,-0.00366369,0.290157,0.0345754,0.00367599,0.000788807,1.57399,0.0250963,44.5294,6198.5
43,2.91038e-12,0.003,0.001,20.8104,2000,0.578205,0.540806,1.28139,0.620821,146.094,141.75,525.938,510.3,1.6875,1.09375,1.64303e+06,11142.4,11192.5,700,700,-0.0255667,0.00150721,0.134606,0.134686,8.08924e-05,0.342647,0.0367062,-6.78457e-05,0.00101721,1.57434,0.0145092,41.9623,6329.24
44,1.45519e-12,0.003,0.001,20.882,2000,0.652641,0.611578,1.37653,0.699343,159.375,156.375,573.75,562.95,2,1.125,1.61379e+06,11169.1,11218.5,700,700,-0.0139602,0.0014807,0.133785,0.132728,-0.00105656,0.31947,0.0343278,0.000998147,0.00105306,1.57136,0.0157977,42.5369,6461.31
45,7.27596e-13,0.003,0.001,21.373,2000,0.671299,0.628163,1.43577,0.720283,159.844,160.344,575.438,577.237,1.1875,0.625,1.6421e+06,11115.8,11164.4,700,700,0.0188056,0.00164865,0.134227,0.135754,0.00152832,0.347186,0.033993,-0.00159028,0.000870431,1.57275,0.0105151,39.3306,6591.49
46,3.63798e-13,0.003,0.001,21.0745,2000,0.719372,0.672788,1.55222,0.772214,168.781,168.406,607.612,606.263,1,0.59375,1.63503e+06,11153.6,11200.7,700,700,0.0338975,0.00171407,0.137643,0.139117,0.00147358,0.323178,0.0482933,-0.00144431,0.000879701,1.57327,0.00834286,29.8325,6711.05
47,1.81899e-13,0.003,0.001,21.7581,2000,0.690347,0.64564,1.50502,0.741111,159.688,158.719,574.875,571.388,1.0625,0.53125,1.62525e+06,11136.8,11184,700,700,0.0154854,0.0016988,0.139173,0.14039,0.00121655,0.351404,-0.0559864,-0.00126982,0.000701627,1.5731,0.0092903,43.6604,6843
48,9.09495e-14,0.003,0.001,19.7982,2000,0.771522,0.72327,1.57378,0.826259,177.938,178.375,640.575,642.15,1.875,1.21875,1.62332e+06,11084.4,11131.6,700,700,0.0288515,0.00170689,0.138941,0.139737,0.000796085,0.192667,0.0367062,-0.000804834,0.00075714,1.57804,0.00518099,30.0989,6957.25
49,4.54747e-14,0.003,0.001,20.5033,2000,0.765942,0.719161,1.56073,0.818948,179.438,176.656,645.975,635.962,1.875,1.125,1.63991e+06,11046.1,11093.5,700,700,-0.0145605,0.00144925,0.138484,0.136198,-0.00228615,0.222471,0.0336361,0.00224869,0.00127198,1.58063,0.0141407,29.2772,7071.76
50,2.27374e-14,0.003,0.001,20.8948,2000,0.782147,0.733327,1.48509,0.837489,185.188,182.656,666.675,657.562,2.0625,1.03125,1.6127e+06,11105.7,11153.8,700,700,-0.0304044,0.00132246,0.136585,0.131485,-0.0051,0.170847,-0.0443749,0.00512048,0.000980749,1.58092,0.0369146,31.1798,7190.69
51,1.13687e-14,0.003,0.001,20.7534,2000,0.79956,0.748444,1.48592,0.858037,190.281,186,685.013,669.6,2.75,1.8125,1.612e+06,11178,11226.1,700,700,-0.118194,0.000927624,0.129793,0.120209,-0.00958526,0.17705,0.046482,0.00938147,0.00132044,1.57847,0.0538806,31.1453,7311.26
52,5.68434e-15,0.003,0.001,19.8576,2000,0.916656,0.860377,1.72605,0.980431,204.469,205.812,736.087,740.925,2.1875,1.4375,1.63673e+06,11112.8,11158.3,700,700,-0.00570312,0.00149663,0.123755,0.123143,-0.000611293,0.211435,0.0477749,0.000548556,0.0013828,1.57786,0.0165289,21.6758,7415.11
53,2.84217e-15,0.003,0.001,18.9146,2000,0.962695,0.905202,1.85329,1.02764,209.625,211.781,754.65,762.413,2.0625,1.5,1.65001e+06,11146.4,11191.1,700,700,0.00300889,0.00154748,0.123597,0.124411,0.000814222,0.177188,0.0478524,-0.000876565,0.00112377,1.57598,0.0178152,22.4881,7519
54,1.42109e-15,0.003,0.001,18.6821,2000,1.03959,0.978496,1.94666,1.10855,220.312,223.469,793.125,804.487,3.0625,1.96875,1.64966e+06,11151.7,11195.2,700,700,-0.0577888,0.00109345,0.125171,0.117969,-0.00720355,0.169057,0.0439404,0.00711406,0.00138372,1.5762,0.0486014,16.323,7615.26
55,7.10543e-16,0.003,0.001,18.949,2000,1.00534,0.948244,1.99036,1.0693,205.781,209.312,740.812,753.525,3.375,1.78125,1.65528e+06,11113.2,11155.7,700,700,-0.0877953,0.000942177,0.115323,0.108255,-0.00706762,0.124027,0.0455751,0.00678654,0.00176786,1.57258,0.0509817,10.6877,7709.23
56,7.10543e-16,0.003,0.001,20.1324,2000,0.774602,0.730944,1.58147,0.823583,158.375,160.156,570.15,576.562,1.8125,1.21875,1.66193e+06,11148.5,11193.3,700,700,-0.016881,0.00144509,0.0974848,0.101265,0.00377718,0.358957,0.0421498,-0.00450613,0.0027802,1.57051,0.017047,21.1012,7813.91
57,7.10543e-16,0.003,0.001,19.2713,2000,0.91892,0.8674,2.00065,0.97639,195,195.812,702,704.925,2.25,1.3125,1.64328e+06,11167.1,11210.2,700,700,-0.0242041,0.00129406,0.111019,0.110229,-0.000790722,0.255899,0.0451225,0.000754388,0.00133884,1.56859,0.0293968,15.0541,7911.51
58,3.55271e-16,0.003,0.001,18.3983,2000,0.971487,0.917293,2.05489,1.03203,198.656,204.812,715.162,737.325,1.5,1,1.65397e+06,11156.9,11199.3,700,700,0.0379068,0.0016964,0.112079,0.118073,0.00599476,0.249904,0.0439319,-0.00607936,0.00106149,1.56911,0.0184973,14.4924,8004.53
59,1.77636e-16,0.003,0.001,18.0302,2000,1.05664,0.999182,2.15865,1.12081,213.625,220.312,769.05,793.125,1.9375,1.4375,1.67682e+06,11051.9,11093.9,700,700,0.0186792,0.00167672,0.119861,0.122307,0.00244539,0.210142,0.0321273,-0.00250579,0.00107775,1.56732,0.0137561,12.9294,8094.86
60,8.88178e-17,0.003,0.001,17.9849,2000,1.12786,1.06677,2.24191,1.19601,225.469,228.25,811.688,821.7,2.6875,1.65625,1.6347e+06,11042.6,11083.5,700,700,-0.0754132,0.00087653,0.123804,0.112934,-0.0108702,0.168562,0.0349951,0.0099748,0.00183562,1.56451,0.0999952,10.5967,8183.33
61,8.88178e-17,0.003,0.001,18.2366,2000,1.21135,1.14743,2.349,1.28234,237.844,244.5,856.237,880.2,2.1875,1.21875,1.65729e+06,11008.5,11049.2,700,700,0.0231294,0.00156612,0.115582,0.116201,0.000618938,-0.00910518,0.0451178,-0.000769664,0.00204743,1.5641,0.029496,10.0322,8268.77
62,8.88178e-17,0.003,0.001,18.3587,2000,1.02316,0.968931,2.19325,1.08344,206.875,210.031,744.75,756.112,2.0625,1.34375,1.62134e+06,11103.6,11144.9,700,700,-0.0046507,0.00139782,0.115684,0.114526,-0.00115707,0.224934,0.0433426,0.000971822,0.00129866,1.56981,0.0347202,8.40344,8356.35
63,4.44089e-17,0.003,0.001,18.3194,2000,1.14783,1.08585,2.29994,1.21684,224.094,230.719,806.738,830.588,1.875,1.28125,1.66903e+06,11184.1,11224.7,700,700,0.00474232,0.00157139,0.115046,0.116253,0.00120677,0.0927593,0.0435698,-0.00131238,0.00102,1.56671,0.025015,6.14217,8441.2
64,2.22045e-17,0.003,0.001,18.2146,2000,1.16454,1.10186,2.31655,1.23432,225.719,232.812,812.587,838.125,2.25,1.46875,1.68084e+06,11107.6,11147.7,700,700,-0.0143995,0.00140643,0.116063,0.114643,-0.00141851,0.205356,0.0463441,0.0012534,0.00155716,1.56974,0.0333634,5.85846,8525.01
65,2.22045e-17,0.003,0.001,18.1549,2000,1.2626,1.19195,2.42766,1.34135,238.562,246.25,858.825,886.5,2.3125,1.40625,1.72301e+06,11137.6,11177,700,700,0.00355574,0.00150832,0.114655,0.114248,-0.000405815,0.0883924,0.0252214,0.000328716,0.00210763,1.56157,0.0332583,5.63448,8608.79
66,2.22045e-17,0.003,0.001,16.9842,2000,1.32512,1.24957,2.49899,1.40959,237.156,247.812,853.763,892.125,1.6875,1.0625,1.69951e+06,11124,11161.5,700,700,0.0374012,0.00181378,0.116814,0.120593,0.00378181,0.134076,0.0414779,-0.00390415,0.00189496,1.56559,0.0309944,5.29725,8685.36
67,2.22045e-17,0.003,0.001,17.7889,2000,1.28638,1.21418,2.4502,1.36725,231.5,240.5,833.4,865.8,2,1.25,1.67595e+06,11086.9,11124.5,700,700,0.00231693,0.00146973,0.120809,0.118676,-0.00213203,0.11287,0.0443108,0.00177922,0.00174688,1.56262,0.0457148,5.24705,8768.15
68,1.11022e-17,0.003,0.001,17.0015,2000,1.25998,1.18979,2.4343,1.33848,227.406,236.594,818.662,851.737,3.25,2.15625,1.73662e+06,11109.6,11147.4,700,700,-0.0985032,0.000592953,0.117773,0.102614,-0.0151583,0.0559346,0.0319341,0.014486,0.00297425,1.56519,0.116586,5.14008,8846.77
69,1.11022e-17,0.003,0.001,17.6494,2000,1.31222,1.24108,2.49251,1.39173,237.656,246.781,855.562,888.413,1.9375,1.375,1.65833e+06,11127.4,11165.2,700,700,0.0279792,0.00172394,0.0979091,0.104388,0.00648216,0.0735447,0.0434269,-0.00673174,0.0014942,1.56112,0.0209599,5.3328,8925.45
70,1.11022e-17,0.003,0.001,17.0863,2000,1.26557,1.19548,2.44205,1.34395,229.5,238.781,826.2,859.612,2.1875,1.40625,1.67454e+06,11040.6,11078.5,700,700,0.00258217,0.00144169,0.10667,0.10827,0.00160158,0.161269,0.0431912,-0.00187295,0.00178708,1.56177,0.0401947,5.71582,9006.51
71,5.55112e-18,0.003,0.001,16.5756,2000,1.34176,1.26655,2.48197,1.42604,238.938,248,860.175,892.8,1.75,1.25,1.71556e+06,11107.7,11144.7,700,700,0.00150971,0.00159502,0.110865,0.112439,0.00157412,0.197,0.0428346,-0.0019056,0.00257911,1.56282,0.0990993,5.33149,9083.97
72,5.55112e-18,0.003,0.001,17.0937,2000,1.36406,1.28808,2.46661,1.44927,245.531,253.219,883.913,911.588,2.4375,1.75,1.64937e+06,11076.5,11113.9,700,700,-0.0121757,0.00122065,0.114162,0.109363,-0.00479938,0.0609066,0.0405607,0.00457769,0.00260056,1.56321,0.076714,2.36378,9159.86
73,5.55112e-18,0.003,0.001,18.0162,2000,1.31592,1.24343,2.40045,1.39702,243.844,252.5,877.837,909,2.1875,1.40625,1.67724e+06,11110.6,11149.2,700,700,0.0180585,0.00142996,0.10749,0.108544,0.00105501,0.104395,0.0312271,-0.00125297,0.00220642,1.56136,0.0368007,5.67698,9243
74,5.55112e-18,0.003,0.001,17.1975,2000,1.31433,1.24233,2.46391,1.3949,237.844,247.719,856.237,891.788,2.75,1.84375,1.69764e+06,11083.7,11121.5,700,700,-0.0072166,0.00151872,0.109007,0.110437,0.00142801,0.131589,0.0437755,-0.00162065,0.00128777,1.56056,0.0262526,5.7735,9322.87
75,2.77556e-18,0.003,0.001,17.5285,2000,1.39647,1.31971,2.53952,1.48254,247.781,257.625,892.013,927.45,2.25,1.75,1.67603e+06,11113.9,11150.9,700,700,0.0129653,0.00168403,0.110672,0.113511,0.00283902,0.154118,0.0398342,-0.00302698,0.00162368,1.56262,0.0228693,2.3947,9400.99
76,2.77556e-18,0.003,0.001,16.1682,2000,1.67282,1.57417,2.76473,1.78429,273.312,285.406,983.925,1027.46,3,1.96875,1.71557e+06,11069.2,11103.5,700,700,-0.0127756,0.00142929,0.113987,0.111661,-0.0023261,0.103736,0.0388642,0.00218059,0.00177647,1.55617,0.0579927,5.28042,9476.77
77,1.38778e-18,0.003,0.001,15.8075,2000,1.64991,1.55201,2.76511,1.76064,267.125,278.312,961.65,1001.93,2.625,1.65625,1.71733e+06,11089.3,11123.3,700,700,-0.0168103,0.001333,0.110765,0.10761,-0.00315242,0.0782505,0.0301485,0.00279453,0.00212814,1.55582,0.0967033,4.88071,9550.44
78,1.38778e-18,0.003,0.001,16.3087,2000,1.72266,1.62036,2.78588,1.83847,276.781,287.5,996.412,1035,3.375,2.28125,1.67625e+06,11074.7,11108.4,700,700,-0.036784,0.00108773,0.111023,0.103485,-0.00753265,0.046071,0.0317897,0.00708254,0.00246927,1.55727,0.0982102,5.14239,9623.53
79,1.38778e-18,0.003,0.001,15.448,2000,1.79233,1.67865,2.81037,1.92218,271.844,288.094,978.638,1037.14,2.5,1.71875,1.72933e+06,11037.8,11070,700,700,0.030081,0.00177966,0.10153,0.106267,0.00473798,0.0898204,0.0290929,-0.00486863,0.00199678,1.55462,0.0395162,4.78552,9695.69
80,1.38778e-18,0.003,0.001,15.1083,2000,1.85487,1.73906,2.90177,1.9867,280.312,296.406,1009.12,1067.06,2.875,2.21875,1.73373e+06,11110.6,11142.7,700,700,-0.00651108,0.00165274,0.10865,0.110131,0.00148238,0.112145,-0.0544056,-0.00139693,0.0023263,1.54964,0.0531921,5.0715,9763.92
81,1.38778e-18,0.003,0.001,14.4017,2000,1.97031,1.83366,2.97116,2.12773,278.875,293.844,1003.95,1057.84,2.0625,1.28125,1.74745e+06,11077,11106.8,700,700,-0.0283362,0.00136463,0.111862,0.107865,-0.00399512,0.108184,0.0330843,0.00340783,0.00261728,1.55392,0.151106,4.83408,9831.53
