step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
13,0,0.003,0.0003,30.8225,2000,0.866797,0.821234,1.27872,0.917357,245.156,224.719,882.562,808.987,12.125,5.15625,1.54433e+06,11101.1,11156.5,700,700,-0.293896,0.0533138,3.41974,3.57253,0.152789,0.473543,0.15228,-0.00163689,0.00863982,1.53896,1.54414,163.362,4091.45
14,0,0.003,0.0003,32.8292,2000,0.815666,0.768759,1.19406,0.867955,241.188,220.031,868.275,792.112,13.125,5.1875,1.57448e+06,11148.5,11206.3,700,700,-0.296427,0.049312,3.73014,3.76535,0.0352193,0.411422,0.158685,-0.00277433,0.00960806,1.51342,0.20876,169.753,4402.69
15,0,0.003,0.0003,33.9521,2000,0.688287,0.647347,1.04145,0.733896,216.531,188.969,779.513,680.287,14.3125,5.9375,1.53153e+06,11102.2,11162.6,700,700,-0.472804,-0.010797,3.97321,3.01186,-0.961356,0.315121,0.129355,0.0038664,0.0143179,1.52317,6.64655,435.674,
16,0,0.003,0.0003,34.2736,2000,0.648761,0.615979,1.02198,0.68514,201.875,179.812,726.75,647.325,11.8125,5.34375,1.55854e+06,11206.9,11266.9,700,700,-0.286507,0.00546191,3.36919,2.79409,-0.575101,0.459821,0.123464,-0.00073375,0.00862252,1.53925,0.112566,435.223,
17,0,0.003,0.0003,37.7914,2000,0.579102,0.549476,0.935628,0.611993,183.938,161.969,662.175,583.087,9.625,4.59375,1.58672e+06,11148.8,11209.4,700,700,-0.115841,0.0119433,3.03138,2.64221,-0.389171,0.497408,0.124223,-0.00114986,0.00966842,1.52195,0.874049,442.127,
18,0,0.003,0.0003,36.6836,2000,0.420284,0.396221,0.780051,0.446919,142.188,121.031,511.875,435.712,8.6875,3.3125,1.61438e+06,11186.9,11249.5,700,700,-0.0638096,0.0110445,2.64125,2.33171,-0.309542,0.56565,0.138458,0.000661189,0.00988687,1.51858,21.0224,441.661,
19,0,0.003,0.0003,38.7532,2000,0.528653,0.498805,0.895029,0.561901,178.844,151.594,643.837,545.737,11,5.0625,1.57867e+06,11096.3,11160.3,700,700,-0.170029,0.00331798,2.15814,1.79655,-0.361582,0.383712,0.16015,-0.000452067,0.0112809,1.48198,0.200937,434.837,
20,0,0.003,0.0003,34.5637,2000,0.540484,0.511849,0.949905,0.572199,176.156,152.812,634.163,550.125,9.375,4.25,1.58897e+06,11105.8,11166.9,700,700,-0.201079,-0.00676969,1.95767,1.4675,-0.490163,0.429774,0.128486,-0.00099474,0.0157962,1.4784,2.85834,424.914,
21,0,0.003,0.0003,33.7322,2000,0.804371,0.763653,1.27097,0.849717,239.656,219.469,862.763,790.088,10.3438,5.1875,1.52737e+06,11129.5,11187.7,700,700,-0.0680053,0.00607561,1.6519,1.40734,-0.244554,0.371881,0.120926,-0.00844966,0.0163956,1.45909,0.183441,429.671,
22,0,0.003,0.0003,31.6614,2000,1.26312,1.20699,1.84354,1.32493,330.562,315.219,1190.03,1134.79,11.3125,5.9375,1.51627e+06,10982.9,11035.3,700,700,-0.136745,0.00018583,1.41496,1.09259,-0.322378,0.230034,0.111368,-0.0076133,0.0202329,1.40862,0.116817,433.026,
23,0,0.003,0.0003,29.765,2000,1.84562,1.78085,2.56669,1.91547,430.406,418.531,1549.46,1506.71,13.25,7.3125,1.5057e+06,11047,11094,700,700,-0.144274,0.00306205,1.34252,1.05402,-0.28849,0.0736309,0.101146,-0.00202176,0.0199382,1.37997,0.642244,432.77,
24,0,0.003,0.0003,27.9025,2000,2.06009,1.99971,2.7757,2.12443,478.156,464.719,1721.36,1672.99,15.3438,8.375,1.50877e+06,11019.2,11066.1,700,700,-0.390603,-0.011459,1.44975,0.896023,-0.553728,0.0477548,0.104961,0.00328565,0.0196256,1.36508,29.4142,428.855,
25,0,0.003,0.0003,27.019,2000,2.20428,2.14434,2.82506,2.26789,512.844,498.938,1846.24,1796.18,18.5,10.3125,1.51488e+06,10959.2,11006.1,700,700,-0.77589,-0.0168837,1.41083,0.760053,-0.650759,0.0141761,0.106199,0.000862504,0.0147749,1.31622,0.814974,421.419,
26,0,0.003,0.0003,28.43,2000,2.325,2.26905,2.97235,2.38376,543.094,525.438,1955.14,1891.58,20.0312,10.4375,1.49637e+06,10965,11012,700,700,-1.83676,-0.0530473,1.14856,-0.0410213,-1.18959,0.00921424,0.109118,0.00406078,0.0180184,1.30802,73.7671,425.944,
27,0,0.003,0.0003,27.9693,2000,2.41326,2.36622,3.04014,2.46235,568.719,545.906,2047.39,1965.26,23.125,12.8125,1.49719e+06,10864.1,10911.2,700,700,-10.5642,-0.64845,0.969154,-9.71709,-10.6862,0.0109375,0.108611,-0.000640503,0.0171587,1.26814,0.422032,435.674,
28,0,0.003,0.0003,27.5923,2000,2.41904,2.37509,2.98364,2.46486,580.031,555.156,2088.11,1998.56,25.5,14.0625,1.45942e+06,10924.4,10972.3,700,700,-5.943,-0.0888957,1.25096,-0.711276,-1.96224,-0.00256077,0.107842,0.00117565,0.024652,1.26564,12.9303,425,
29,0,0.003,0.0003,27.9272,2000,2.32067,2.27249,2.77812,2.37108,575.406,545.875,2071.46,1965.15,25.7812,13.5625,1.46014e+06,10904.5,10953.7,700,700,-13.3882,-0.602677,1.84495,-8.3681,-10.2131,-0.00754933,0.108032,0.00561846,0.0259049,1.24887,1341.49,427.523,
30,0,0.01,0.0003,28.7255,2000,2.17515,2.13233,2.68752,2.21988,546.094,518.375,1965.94,1866.15,25.9062,13.2812,1.44681e+06,10932.9,10982.9,700,700,-6.23672,-0.0409256,2.11736,0.642592,-1.47478,0.00351388,0.120254,0.00268899,0.0120034,1.24808,13.1713,445.385,
31,0,0.01,0.0003,28.4377,2000,2.23605,2.19617,2.77301,2.27752,560.031,532.25,2016.11,1916.1,26.9688,13.4062,1.43971e+06,11015.5,11065.4,700,700,-5.76355,0.0156348,1.76118,1.28224,-0.478991,0.0134394,0.0801913,0.00139797,0.0188776,1.24855,899.442,447.611,
32,0,0.01,0.0003,28.1436,2000,2.21538,2.1713,2.71435,2.26124,558.625,527.438,2011.05,1898.77,30.1562,14.7812,1.45333e+06,10912.2,10962.3,700,700,-12.497,-0.306551,2.33852,-3.49309,-5.83161,0.0127542,0.112461,0.00261559,0.0149017,1.24583,17417.8,439.357,
33,0,0.01,0.0003,31.3063,2000,2.00408,1.96192,2.60579,2.04785,512.531,476.594,1845.11,1715.74,30.4375,13.6875,1.43757e+06,11018.3,11068.7,700,700,-17.5949,-0.600334,2.41389,-8.18105,-10.595,0.0228274,0.120513,0.00248069,0.0132383,1.2626,218.588,476.8,
34,0,0.01,0.0003,33.0661,2000,1.98846,1.94644,2.52488,2.03223,513.25,478.969,1847.7,1724.29,30.6562,14.6875,1.45295e+06,10960.5,11011.5,700,700,-41.0139,-1.9782,3.19777,-29.7824,-32.9802,0.0296231,0.11445,0.00234174,0.0289554,1.25925,77.2002,464.521,
35,0,0.01,0.0003,32.1599,2000,1.4239,1.36839,1.6749,1.48361,404.188,372.5,1455.07,1341,25.4375,10.9062,1.45963e+06,11032.5,11088.4,700,700,-5.56293,0.713449,4.57989,14.6977,10.1178,0.033394,0.121983,0.00525023,0.0333728,1.33404,170.194,443.756,
36,0,0.01,0.0003,32.9192,2000,1.53177,1.47866,1.76714,1.58872,434.719,399.688,1564.99,1438.88,26.375,12.25,1.42342e+06,10974,11029.7,700,700,-6.5165,0.570923,5.5288,13.1026,7.5738,0.0369462,0.12407,0.0049228,0.0214459,1.33312,130.784,451.767,
37,0,0.01,0.0003,33.3919,2000,1.09819,1.05695,1.36071,1.14279,340.219,304.656,1224.79,1096.76,23.375,10.5312,1.45862e+06,11030.2,11089.7,700,700,-3.7473,0.649068,6.68397,15.6562,8.97225,0.067774,0.135356,0.00363845,0.0174682,1.34177,192.688,455.94,
38,0,0.01,0.0003,36.9942,2000,1.04749,1.00653,1.33164,1.09209,331.844,297.312,1194.64,1070.33,22.375,10.4375,1.46852e+06,11090.9,11152.2,700,700,-2.66479,0.618282,7.86833,16.1297,8.26145,0.0985336,0.136335,0.00295436,0.0145418,1.34154,77.9705,450.047,
39,0,0.01,0.0003,34.4727,2000,0.869103,0.835649,1.16989,0.905561,281.844,251.562,1014.64,905.625,18.3125,8.875,1.51092e+06,11082.8,11144.6,700,700,-1.45053,0.611855,9.46449,17.4574,7.99298,0.233806,0.104804,0.0043568,0.0156389,1.32992,29.7463,454.554,
40,0,0.01,0.0003,34.1336,2000,0.812884,0.778245,1.10988,0.850823,262.062,235.156,943.425,846.562,13.5,6.625,1.50413e+06,11082.1,11144,700,700,-0.547562,0.592523,11.1648,18.5514,7.38665,0.369027,0.129553,0.00496288,0.0150259,1.32958,16.816,448.133,
41,0,0.01,0.0003,33.9589,2000,0.891328,0.85298,1.17252,0.933309,282.5,256.25,1017,922.5,13.3438,6.5,1.46248e+06,11100.7,11162.4,700,700,-0.29278,0.547386,12.6302,18.9287,6.29851,0.494826,0.123673,0.00256041,0.0129699,1.31887,11.8519,447.349,
42,0,0.01,0.0003,34.3932,2000,0.715446,0.682341,1.0241,0.751803,233.438,208.094,840.375,749.138,10.5625,4.90625,1.49143e+06,11130.4,11192.9,700,700,-0.121357,0.507113,13.6982,19.2901,5.59193,0.586522,0.132667,0.00242246,0.01311,1.28436,7.07988,443.922,
43,0,0.01,0.0003,33.5351,2000,0.864169,0.821309,1.20088,0.911791,263.875,243.5,949.95,876.6,9.6875,5.09375,1.51207e+06,11087.6,11147.7,700,700,-0.0222665,0.470595,14.7602,19.4435,4.68337,0.667462,0.129495,0.00187462,0.0135679,1.31556,8.68008,438.269,
44,0,0.01,0.0003,33.9197,2000,0.708207,0.674707,1.05698,0.74523,224.938,202.219,809.775,727.987,7.75,3.9375,1.50062e+06,11121.8,11183.1,700,700,-0.017741,0.435979,15.5757,19.6712,4.0955,0.717054,0.128687,0.0013124,0.0124412,1.24222,3.34795,432.619,
45,0,0.01,0.0003,34.8217,2000,0.525433,0.499966,0.873252,0.553457,174.625,153.5,628.65,552.6,6.0625,2.75,1.53365e+06,11132.5,11195,700,700,0.0118522,0.405554,16.4395,20.0273,3.58776,0.776066,0.131339,0.0025277,0.0110222,1.24752,2.8372,447.547,
46,0,0.01,0.0003,34.9816,2000,0.45539,0.432311,0.775241,0.480943,150.719,131.844,542.587,474.637,5.3125,2.59375,1.58483e+06,11093.8,11156.8,700,700,0.0108265,0.3774,17.2419,20.2855,3.04364,0.807975,0.132757,0.00378928,0.0113788,1.27949,1.44817,441.45,
47,0,0.01,0.0003,34.4519,2000,0.489363,0.462617,0.832519,0.519296,159.062,140,572.625,504,4,1.96875,1.55079e+06,11175.8,11237.6,700,700,0.0271302,0.354769,17.7561,20.3065,2.55039,0.815901,0.132987,0.002032,0.0135568,1.25206,1.43337,443.599,
48,0,0.01,0.0003,34.8452,2000,0.429627,0.402482,0.792454,0.460394,140.469,120.406,505.688,433.463,3.1875,1.59375,1.56201e+06,11210.6,11272.4,700,700,0.036087,0.333771,18.0837,20.283,2.19926,0.850097,0.1495,0.00239357,0.0147244,1.24,1.03536,448.369,
49,0,0.01,0.0003,35.2312,2000,0.379307,0.351916,0.688424,0.410872,126.344,109.719,454.837,394.987,2.9375,1.4375,1.61973e+06,11131.8,11194.7,700,700,0.0353973,0.314144,18.24,20.1342,1.89416,0.842591,0.134044,0.00254048,0.0157616,1.24906,1.31282,443.683,
50,0,0.01,0.0003,33.8063,2000,0.362408,0.337548,0.747176,0.390846,110,98.25,396,353.7,1.375,0.90625,1.58162e+06,11100.5,11159,700,700,0.0412696,0.298386,18.477,20.0872,1.61022,0.853079,0.123669,0.00125073,0.0097041,1.30829,0.843475,443.52,
51,0,0.01,0.0003,32.5385,2000,0.286924,0.26434,0.664407,0.312807,84.125,76.25,302.85,274.5,0.875,0.40625,1.62657e+06,11135.5,11190.9,700,700,0.0337989,0.283954,18.553,19.9745,1.42152,0.865722,0.120948,0.00127752,0.00890191,1.34006,0.751678,451.775,
52,0,0.01,0.0003,32.2247,2000,0.227741,0.210414,0.577159,0.247569,66.0938,59.6562,237.938,214.762,0.5625,0.5,1.64591e+06,11135.6,11189.9,700,700,0.0264844,0.271293,18.3116,19.6112,1.29955,0.881977,0.119523,0.000493574,0.0112692,1.35023,0.608008,443.974,
53,0,0.01,0.0003,32.2004,2000,0.179557,0.165428,0.522279,0.195768,51.0938,46.9062,183.938,168.863,0.5625,0.46875,1.64348e+06,11241.4,11294.5,700,700,0.0192904,0.260374,18.0368,19.2419,1.20504,0.896237,0.109597,0.00309329,0.00897752,1.37416,0.457167,452.453,
54,0,0.01,0.0003,32.1272,2000,0.185907,0.168817,0.505537,0.205656,54.0312,50.0938,194.512,180.337,0.875,0.125,1.67465e+06,11200.9,11254.5,700,700,0.017979,0.249863,17.5738,18.6835,1.1098,0.885212,0.11254,0.0011271,0.00793213,1.37321,0.688977,446.659,
55,0,0.01,0.0003,33.4542,2000,0.187647,0.170861,0.503777,0.207156,55,50.4375,198,181.575,0.4375,0.15625,1.64541e+06,11208.5,11262,700,700,0.0234022,0.24096,17.0374,18.0859,1.04859,0.89522,0.117192,0.000818002,0.00871203,1.37862,0.521874,454.401,
56,0,0.01,0.0003,33.1821,2000,0.166102,0.150804,0.483945,0.183929,48.7188,43.8125,175.387,157.725,0.1875,0.03125,1.66875e+06,11154.1,11207.4,700,700,0.0209684,0.232401,16.5606,17.5631,1.00257,0.89863,0.116363,0.00159775,0.00861301,1.38277,0.281985,457.046,
57,0,0.01,0.0003,33.0788,2000,0.099513,0.0910072,0.403785,0.109357,33.7188,27.9688,121.387,100.688,0.0625,0.03125,1.66123e+06,11165.1,11217.5,700,700,0.0137594,0.223947,16.1984,17.1667,0.968369,0.923979,0.112792,0.00171,0.0143221,1.37893,0.241481,442.513,
58,0,0.01,0.0003,32.2851,2000,0.417089,0.386378,0.798278,0.452469,118.031,111.031,424.913,399.713,1.3125,0.625,1.60608e+06,11204.4,11259.1,700,700,0.0488344,0.219605,15.293,16.1365,0.84348,0.827952,0.116114,0.00181375,0.0110594,1.37218,0.901874,438.441,
59,0,0.01,0.0003,31.7984,2000,0.327301,0.301005,0.76149,0.357801,89.875,84.7188,323.55,304.987,0.125,0.0625,1.61049e+06,11128.7,11181.8,700,700,0.0410031,0.212145,15.0497,15.8768,0.827007,0.847081,0.114844,0.0015302,0.00985226,1.32456,0.552338,458.809,
60,0,0.01,0.0003,33.2203,2000,0.316717,0.291846,0.76186,0.34549,86.2812,82.5938,310.613,297.337,0.3125,0.09375,1.63531e+06,11192.5,11245.3,700,700,0.0399739,0.205385,14.5751,15.3786,0.803451,0.860172,0.114844,0.00136868,0.0260507,1.34687,0.334058,467.447,
61,0,0.01,0.0003,34.3093,2000,0.50382,0.466555,0.913461,0.546978,138.062,131.406,497.025,473.062,1.3125,0.71875,1.57683e+06,11096.6,11150.6,700,700,0.0581355,0.200922,13.9313,14.6628,0.731471,0.819066,0.114361,0.00313752,0.0109329,1.31628,0.793728,469,
62,0,0.01,0.0003,34.3252,2000,0.478485,0.446559,0.87333,0.515136,131.188,124.625,472.275,448.65,1.75,1.25,1.59609e+06,11157.6,11212.1,700,700,0.0487306,0.19398,13.4801,14.1953,0.715177,0.837354,0.123481,0.00247725,0.0115706,1.29623,0.630764,468.301,
63,0,0.01,0.0003,34.4852,2000,0.479165,0.447242,0.869577,0.515664,132.656,126.594,477.562,455.737,1.125,0.65625,1.61276e+06,11170.2,11224.7,700,700,0.0571916,0.188832,13.0414,13.747,0.705643,0.842101,0.128944,0.00319751,0.0119203,1.28362,0.876003,457.422,
64,0,0.01,0.0003,34.3153,2000,0.419141,0.389992,0.776662,0.452469,115.438,109.344,415.575,393.638,0.9375,0.21875,1.60773e+06,11135.3,11189.8,700,700,0.0492343,0.182936,12.7028,13.4117,0.708812,0.861513,0.116335,0.00375416,0.012415,1.2789,0.667509,460.659,
65,0,0.01,0.0003,33.8701,2000,0.426178,0.395627,0.854828,0.461212,118.219,111.688,425.587,402.075,0.4375,0.34375,1.61165e+06,11134.7,11188.7,700,700,0.0537737,0.178144,12.3725,13.0561,0.683669,0.858512,0.123905,0.00373562,0.0148732,1.28986,0.413528,451.132,
66,0,0.01,0.0003,33.7592,2000,0.577022,0.538013,0.975252,0.6218,161.562,152.188,581.625,547.875,1.375,0.75,1.60293e+06,11150.8,11205.8,700,700,0.0622173,0.174444,11.8502,12.4865,0.636331,0.821694,0.112379,0.00450528,0.0129263,1.257,0.645625,451.689,
67,0,0.01,0.0003,32.6247,2000,0.581415,0.539759,0.995617,0.629582,161.969,152.938,583.087,550.575,1.5,0.90625,1.56467e+06,11124.6,11179.6,700,700,0.0672784,0.170219,11.5223,12.1503,0.627944,0.840011,0.115024,0.00311346,0.0121615,1.26587,0.445477,444.175,
68,0,0.01,0.0003,32.7351,2000,0.653148,0.609304,0.984995,0.703564,188.312,176.25,677.925,634.5,3.0625,1.40625,1.55725e+06,11125.3,11182.2,700,700,0.0676889,0.166382,11.0449,11.6565,0.611604,0.814466,0.119372,0.00309293,0.0121784,1.25695,0.834848,445.025,
69,0,0.01,0.0003,32.9092,2000,0.645089,0.601028,1.01086,0.695788,185.562,177.281,668.025,638.213,2.5625,1.28125,1.5846e+06,11135.2,11192.5,700,700,0.071937,0.161503,10.6302,11.2501,0.619898,0.826632,0.118786,0.00230454,0.0117586,1.24586,0.591212,445.967,
70,0,0.01,0.0003,32.6323,2000,0.536486,0.501304,0.945886,0.576776,153.094,143.281,551.138,515.812,1.3125,0.78125,1.55969e+06,11162.2,11218.3,700,700,0.0635053,0.156798,10.3862,11.0256,0.63934,0.852392,0.119764,0.00294721,0.0117635,1.23037,0.39581,444.2,
71,0,0.01,0.0003,32.4498,2000,0.636407,0.596897,1.04588,0.681425,183.312,171.594,659.925,617.737,1.8125,1.25,1.59316e+06,11161.3,11217.7,700,700,0.0732929,0.153847,10.0098,10.6244,0.614651,0.835034,0.117944,0.0023155,0.0136498,1.26636,0.377487,436.686,
72,0,0.01,0.0003,32.8181,2000,0.542888,0.507855,0.964019,0.582971,155.156,145.906,558.562,525.263,2.125,1.46875,1.57453e+06,11163.7,11220.4,700,700,0.0478068,0.14874,9.81042,10.4235,0.613081,0.827101,0.117947,0.0030617,0.0127058,1.26042,0.370922,447.2,
73,0,0.01,0.0003,33.477,2000,0.628806,0.592204,1.01797,0.670034,190.969,175.938,687.488,633.375,3.125,1.40625,1.56224e+06,11102.8,11162.2,700,700,0.0630448,0.146045,9.32122,9.93828,0.617062,0.815934,0.126688,0.00411442,0.0140967,1.25474,0.369102,455.029,
74,0,0.01,0.0003,35.8032,2000,0.528016,0.498555,0.986639,0.561065,159.125,145.531,572.85,523.912,2,1.09375,1.57957e+06,11084,11142.4,700,700,0.0596844,0.142267,9.1695,9.79639,0.6269,0.846116,0.123721,0.00490488,0.015272,1.27216,0.276368,453.983,
75,0,0.01,0.0003,35.1282,2000,0.641109,0.61138,1.04555,0.67389,195.656,181.781,704.362,654.412,2.75,1.40625,1.56255e+06,11142.7,11203.4,700,700,0.0763825,1.42556e-05,8.76753,7.09794,-1.66958,0.888919,0.128795,0.0036749,0.0158854,1.24601,1.68096,442.637,
76,0,0.01,0.0003,32.7082,2000,0.547306,0.517272,1.00935,0.580908,157.219,147.688,565.988,531.675,1.125,0.625,1.57215e+06,11106.9,11163.4,700,700,0.0676249,-0.000639589,7.99947,6.49276,-1.50674,0.91583,0.116519,0.00315004,0.0186488,1.28452,1.26941,453.639,
77,0,0.01,0.0003,33.3198,2000,0.683256,0.64922,1.0728,0.720922,208,192.406,748.8,692.663,3.375,1.5625,1.54707e+06,11099.3,11159.6,700,700,0.0739801,-0.000350416,6.77122,5.45763,-1.31362,0.863245,0.122449,0.00439733,0.0196678,1.29269,1.31807,441.427,
78,0,0.01,0.0003,34.0176,2000,0.667971,0.639125,1.01656,0.699641,210.75,191.969,758.7,691.088,3.8125,1.84375,1.55818e+06,11152.9,11214.4,700,700,0.060902,-0.00123153,5.69057,4.57266,-1.11791,0.802008,0.129186,0.00390455,0.0202678,1.2771,0.565855,452.823,
79,0,0.01,0.0003,35.5987,2000,0.66599,0.641233,1.01802,0.692844,215.719,194,776.587,698.4,5.96875,2.71875,1.55391e+06,11104.4,11167.4,700,700,0.0252737,-0.00273094,4.79809,3.8268,-0.97128,0.663714,0.133618,0.00303126,0.0199954,1.26548,0.753514,440.951,
80,0,0.01,0.0003,36.2441,2000,0.706367,0.678035,1.06344,0.737296,225.688,202.656,812.475,729.562,7.125,3.53125,1.50918e+06,11106.5,11169,700,700,-0.0183021,-0.00378807,4.0462,3.19967,-0.846528,0.536588,0.132417,0.000930383,0.0233711,1.30011,0.455001,439.513,
81,0,0.01,0.0003,35.6059,2000,0.77934,0.748104,1.09535,0.813355,243.25,223.375,875.7,804.15,6.375,2.90625,1.52181e+06,11115.3,11176.5,700,700,0.0464165,-5.05509e-06,3.42475,2.74829,-0.676463,0.604816,0.129051,0.00336483,0.0228315,1.24598,0.153672,449.665,
82,0,0.01,0.0003,35.9677,2000,0.907308,0.859974,1.24668,0.959969,270.094,253.438,972.338,912.375,6.3125,2.6875,1.53846e+06,11058.2,11117.7,700,700,0.0497671,0.000563741,2.88042,2.30695,-0.573466,0.471497,0.124446,0.00282848,0.025897,1.23989,0.16023,445.691,
83,0,0.01,0.0003,34.6083,2000,0.951374,0.898378,1.2552,1.01076,287.594,269.094,1035.34,968.737,6.875,3.25,1.5408e+06,11056.3,11116.5,700,700,0.0496855,0.00132947,2.41276,1.94299,-0.469768,0.434589,0.124254,0.00190841,0.0279424,1.18402,0.117213,438.074,
84,0,0.01,0.0003,34.096,2000,1.10701,1.04688,1.31687,1.17448,340.031,315.812,1224.11,1136.92,10.5,5.25,1.48573e+06,11046.6,11107.7,700,700,-0.0449998,-0.00288379,1.97838,1.51576,-0.462624,0.185414,0.129639,0.00411456,0.0278683,1.16602,0.640834,443.449,
85,0,0.01,0.0003,33.612,2000,1.11449,1.05103,1.34657,1.18639,339.281,316.469,1221.41,1139.29,10.4375,5.5,1.51516e+06,11041.7,11102.3,700,700,-0.031527,-0.000978661,1.64331,1.28243,-0.360875,0.145133,0.127502,0.00622395,0.0316514,1.10848,0.987175,441.109,
86,0,0.01,0.0003,36.3224,2000,1.13298,1.07489,1.35295,1.19794,346.812,320.031,1248.53,1152.11,13.9375,6.75,1.47829e+06,11061.1,11121.6,700,700,-0.311293,-0.0155504,1.32287,0.789093,-0.533779,0.083401,0.133426,0.00362387,0.0361806,1.07102,1.14715,463.522,
87,0,0.01,0.0003,36.7805,2000,1.22857,1.16565,1.34759,1.29882,384.688,353.969,1384.88,1274.29,17.3125,8.375,1.45269e+06,11016.7,11078.9,700,700,-0.539333,-0.0252762,1.12598,0.47481,-0.651173,0.0295273,0.132616,0.00253471,0.0398107,1.07956,0.426734,448.948,
