step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
29,7.45058e-10,0.01,0.001,12.0959,2000,3.43624,3.19224,3.59587,3.7211,413.292,428.875,1487.85,1543.95,9.66667,6.16667,1.8599e+06,11018.6,11043.9,700,700,0.166104,0.0105887,0.706351,0.707205,0.000887807,0.0459334,0.0379542,-0.000945763,0.00167998,0.956211,1.76833,3.91968,9951.7
30,3.72529e-10,0.01,0.001,12.354,2000,3.35856,3.11491,3.4629,3.64394,406.25,419.292,1462.5,1509.45,10.0833,6.20833,1.83236e+06,10991.1,11017.6,700,700,0.159229,0.00915003,0.684796,0.60378,-0.0810049,0.0250216,0.0382847,0.132052,0.00212342,0.956598,1.92169,3.96444,10257.6
31,1.86265e-10,0.01,0.001,12.1647,2000,3.39321,3.14989,3.55181,3.6778,412.917,428.5,1486.5,1542.6,9.41667,6.16667,1.84861e+06,11039.6,11065.2,700,700,0.167167,0.00989175,0.622663,0.682744,0.0601169,0.0572311,0.0392153,-0.0598573,0.00228903,0.948153,1.62762,4.22854,10559.3
32,9.31323e-11,0.01,0.001,12.2683,2000,3.35024,3.12809,3.51636,3.60664,428.708,441.75,1543.35,1590.3,10.9167,6.58333,1.79288e+06,11016.2,11043,700,700,0.166292,0.00842907,0.670802,0.603069,-0.0677172,0.0744475,0.0383589,0.0682822,0.00207402,0.949244,1.93318,3.78283,10863.2
33,4.65661e-11,0.01,0.001,12.3679,2000,3.62389,3.36276,3.67554,3.92912,432.958,447.375,1558.65,1610.55,9.75,5.91667,1.80392e+06,11014.8,11039.8,700,700,0.174937,0.0108872,0.640575,0.707121,0.0665688,0.0511346,0.039528,-0.0665923,0.00311724,0.928086,1.88369,4.40961,11170.4
34,2.32831e-11,0.01,0.001,12.4595,2000,3.54777,3.30614,3.63249,3.82793,445.458,457.083,1603.65,1645.5,11.9167,7.41667,1.80279e+06,11020.5,11046.7,700,700,0.168958,0.00886944,0.708247,0.629967,-0.0782548,0.0549631,0.0408782,0.0782183,0.00199042,0.926168,2.05469,4.29627,11480
35,0.2,0.01,0.001,12.4399,2000,3.38972,3.17357,3.53585,3.63768,448.792,460.333,1615.65,1657.2,10.8333,6.41667,1.73761e+06,10997.7,11025.3,700,700,0.176,0.000868881,0.580121,0.253874,-0.32624,0.109717,0.034009,0.327426,0.000620539,0.940262,1.88078,3.56466,
36,0.1,0.01,0.001,12.7303,2000,3.28938,3.08202,3.51242,3.52664,446.958,456.875,1609.05,1644.75,11,6.375,1.81145e+06,10981.1,11009.4,700,700,0.173437,-0.000609938,0.236144,0.163029,-0.0731025,0.138656,0.0325803,0.0714712,0.00163144,0.934548,1.71919,3.50604,
37,0.05,0.01,0.001,13.4773,2000,3.28493,3.08523,3.53542,3.51299,455.458,466.125,1639.65,1678.05,10.25,6.625,1.79688e+06,11004.3,11033.2,700,700,0.181813,0.000557032,0.13039,0.227392,0.0970278,0.150557,0.0317377,-0.0961618,0.00144956,0.928763,1.36542,4.11848,
38,0.025,0.01,0.001,13.5347,2000,3.37946,3.17045,3.57707,3.61794,461.083,469.417,1659.9,1689.9,11.8333,6.54167,1.7464e+06,10979.9,11008.3,700,700,0.175542,-0.000202736,0.219925,0.173149,-0.0467787,0.133746,0.0318779,0.0518935,0.00175923,0.920022,1.94044,4.14196,
39,0.0125,0.01,0.001,14.0639,2000,3.28663,3.09136,3.42659,3.50904,456.292,462.667,1642.65,1665.6,13.0833,8.08333,1.75954e+06,11005.9,11035.8,700,700,0.165917,-0.00104122,0.145592,0.0926662,-0.0528982,0.0644696,0.0337253,0.0930591,0.00230097,0.92445,1.74308,4.38344,
40,0.00625,0.01,0.001,13.2428,2000,3.55892,3.33821,3.63896,3.81128,474.042,482,1706.55,1735.2,14.375,8.29167,1.73284e+06,11003.9,11031.6,700,700,0.169125,-2.03715e-05,0.165523,0.192063,0.0265684,0.0907684,0.0336055,-0.0283608,0.00238698,0.924866,2.04188,4.38882,
41,0.003125,0.01,0.001,13.4054,2000,3.64271,3.41061,3.7252,3.90964,466.5,475.25,1679.4,1710.9,14.9583,9.08333,1.8495e+06,11017.1,11044,700,700,0.162833,0.000211432,0.200011,0.190996,-0.00901102,0.0964486,0.0334997,0.0129102,0.00228327,0.908247,1.95411,4.48919,
42,0.0015625,0.01,0.001,13.934,2000,3.43901,3.23573,3.60779,3.6702,475.25,481.208,1710.9,1732.35,14.5,8.58333,1.8001e+06,11004.5,11033.2,700,700,0.168104,-0.000593178,0.171655,0.156351,-0.0152896,0.102951,0.0340774,0.0138881,0.00183387,0.91993,1.79437,4.55878,
43,0.00078125,0.01,0.001,13.7937,2000,3.58269,3.35728,3.66117,3.84085,474.5,483.25,1708.2,1739.7,12.7917,7.5,1.76436e+06,11013.9,11041.4,700,700,0.177667,0.00110408,0.178845,0.248664,0.0698127,0.0927458,0.0347575,-0.069929,0.00260772,0.915896,1.62718,4.44054,
44,0.000390625,0.01,0.001,13.6173,2000,3.59771,3.36934,3.68115,3.85918,471.417,480.208,1697.1,1728.75,13.0833,7.29167,1.73733e+06,10975.9,11003.2,700,700,0.174687,0.000691546,0.267691,0.230203,-0.0374818,0.0988064,0.0323451,0.0357258,0.00292935,0.892945,1.74191,3.8953,
45,0.000195313,0.01,0.001,13.6638,2000,3.45614,3.24849,3.62219,3.69221,471.125,477,1696.05,1717.2,15.375,8.375,1.8077e+06,10986.8,11015.6,700,700,0.161625,-0.00131012,0.191925,0.0783557,-0.113577,0.103292,0.0368674,0.138824,0.00157054,0.901335,1.9946,4.68515,
46,9.76563e-05,0.01,0.001,13.643,2000,3.68193,3.45256,3.7073,3.94403,487.25,495.542,1754.1,1783.95,12.375,7.125,1.77512e+06,11004.6,11032.1,700,700,0.185896,0.00199985,0.134832,0.272763,0.13797,0.0802196,0.0340714,-0.137041,0.00201117,0.88894,1.58251,4.62244,
47,4.88281e-05,0.01,0.001,13.9077,2000,3.73524,3.49636,3.77087,4.0103,481.5,488.875,1733.4,1759.95,14.6667,9.08333,1.74634e+06,11031.2,11058,700,700,0.171104,0.00102245,0.287293,0.242663,-0.0446225,0.0895017,0.0362928,0.0461356,0.00225529,0.885913,1.76371,4.81498,
48,2.44141e-05,0.01,0.001,13.5211,2000,3.66213,3.43046,3.70526,3.92772,487.375,492.75,1754.55,1773.9,15.2083,8.58333,1.7114e+06,10969,10996.7,700,700,0.170333,-5.36469e-05,0.239009,0.191275,-0.0477198,0.0887171,0.0358987,0.0466359,0.00183678,0.894988,1.89879,4.74396,
49,1.2207e-05,0.01,0.001,14.0326,2000,3.51441,3.30743,3.65602,3.74963,481.542,488.917,1733.55,1760.1,12.5833,7.58333,1.67559e+06,11010.3,11038.7,700,700,0.181542,0.000829194,0.172947,0.227258,0.0543056,0.109009,0.036257,-0.0526634,0.00135824,0.892663,1.44187,4.58216,
50,6.10352e-06,0.01,0.001,13.8688,2000,3.52367,3.31694,3.63414,3.75806,487.958,492.667,1756.65,1773.6,15.875,8.83333,1.72305e+06,11001.5,11030.2,700,700,0.166958,-0.00113999,0.223374,0.134511,-0.0888628,0.0946328,0.0355027,0.0877472,0.00204673,0.897271,1.91159,4.51846,
51,3.05176e-06,0.01,0.001,13.6874,2000,3.58071,3.36396,3.69059,3.827,481,488.958,1731.6,1760.25,12.25,6.625,1.7481e+06,10996.8,11024.8,700,700,0.183229,0.00108945,0.137704,0.223461,0.0857568,0.0973984,0.0364546,-0.0815917,0.002303,0.892735,1.61819,4.71099,
52,1.52588e-06,0.01,0.001,14.0451,2000,3.6444,3.42512,3.68552,3.89405,493.833,498.042,1777.8,1792.95,16.125,8.91667,1.73164e+06,10961.4,10989.5,700,700,0.168396,-0.000552132,0.230258,0.16171,-0.0685175,0.0957574,0.0395527,0.0682463,0.0024579,0.88656,2.04838,4.20919,
53,7.62939e-07,0.01,0.001,13.3473,2000,3.52954,3.32798,3.62098,3.75745,495.958,499.458,1785.45,1798.05,16,8.875,1.72464e+06,10977.6,11006.7,700,700,0.169729,-0.00102929,0.149132,0.130271,-0.018859,0.0966199,0.0353106,0.0164671,0.00228813,0.894357,1.91055,4.67256,
54,3.8147e-07,0.01,0.001,13.826,2000,3.73964,3.5061,3.68735,4.00745,492.958,498.5,1774.65,1794.6,16.3333,9.33333,1.77355e+06,10977.5,11004.8,700,700,0.167583,-2.74137e-05,0.155013,0.184475,0.0294671,0.0945782,0.0359856,-0.0297741,0.00199661,0.892995,1.91967,4.83489,
55,1.90735e-07,0.01,0.001,13.7554,2000,3.83909,3.58393,3.71018,4.13456,484.542,494.25,1744.35,1779.3,13.5,8.16667,1.75835e+06,10991.1,11017.4,700,700,0.179625,0.00212818,0.205213,0.298628,0.0934215,0.0891125,0.0371878,-0.0933166,0.00302277,0.891634,1.52581,4.8736,
56,9.53674e-08,0.01,0.001,13.7829,2000,3.88586,3.6271,3.74103,4.18451,489.292,497.875,1761.45,1792.35,13.9583,7.83333,1.75459e+06,11012.7,11038.9,700,700,0.179146,0.00182114,0.314699,0.274886,-0.0398133,0.0918011,0.0384388,0.0383912,0.00151955,0.89776,1.73824,4.81063,
57,4.76837e-08,0.01,0.001,12.9183,2000,3.71708,3.47949,3.65849,3.99039,488.583,493.458,1758.9,1776.45,17.2917,10.0833,1.78286e+06,10986.4,11013.7,700,700,0.160271,-0.0008686,0.256718,0.154022,-0.102681,0.0819599,0.0333959,0.102414,0.00258087,0.909937,1.97745,3.88078,
58,2.38419e-08,0.01,0.001,11.9865,2000,3.60677,3.37434,3.60133,3.87398,481.708,487.292,1734.15,1754.25,15.25,8.41667,1.76313e+06,10969.1,10996.9,700,700,0.167396,-0.000621618,0.145402,0.152756,0.00736217,0.0954176,0.0455861,-0.00737841,0.00183366,0.909523,1.82635,3.77174,
59,1.19209e-08,0.01,0.001,11.4434,2000,3.72718,3.48121,3.63605,4.01126,483.667,491.792,1741.2,1770.45,15.5833,9.08333,1.80333e+06,10986.4,11013.4,700,700,0.167979,0.000104351,0.156606,0.185822,0.0292329,0.0952295,0.0392615,-0.0290698,0.00279822,0.913665,1.80993,3.42759,
60,5.96046e-09,0.01,0.001,10.9784,2000,3.75538,3.50446,3.6647,4.04611,480.25,490,1728.9,1764,13.6667,8.16667,1.83393e+06,11002.1,11028.8,700,700,0.176667,0.00133344,0.191405,0.24627,0.0549015,0.0950746,0.0394522,-0.0547183,0.00249255,0.896174,1.61383,3.65621,
61,2.98023e-09,0.01,0.001,11.1844,2000,3.7613,3.51397,3.6641,4.04649,485.542,494.792,1747.95,1781.25,14.75,8.45833,1.82702e+06,11000.6,11027.5,700,700,0.173646,0.000677254,0.250988,0.224127,-0.0268315,0.0934184,0.0392767,0.0269303,0.00231833,0.901957,1.68812,3.45926,
62,1.49012e-09,0.01,0.001,11.1701,2000,3.70122,3.43871,3.57645,4.00784,456.833,466.667,1644.6,1680,12.8333,7.45833,1.80612e+06,10999.4,11026.2,700,700,0.169167,0.000943111,0.199782,0.175057,-0.0247106,0.105908,0.0381673,0.061127,0.00214127,0.915742,1.55554,3.62934,
63,7.45058e-10,0.01,0.001,11.0799,2000,3.84078,3.56811,3.67908,4.15946,473.333,483.542,1704,1740.75,12.625,7.45833,1.76647e+06,10976.6,11002.4,700,700,0.178646,0.00207866,0.233622,0.281294,0.0476752,0.0799211,0.037508,-0.0472044,0.00185443,0.905246,1.54338,4.79231,
64,3.72529e-10,0.01,0.001,12.0948,2000,3.99017,3.69566,3.73458,4.33553,476.833,488.25,1716.6,1757.7,12.0833,6.625,1.77811e+06,10988.8,11013.7,700,700,0.183708,0.00294453,0.306999,0.326636,0.0196517,0.0793091,0.0337095,-0.0200331,0.00250124,0.889005,1.58705,3.85501,
65,1.86265e-10,0.01,0.001,11.4209,2000,4.03903,3.743,3.77668,4.38708,480.417,491.875,1729.5,1770.75,13.1667,7.91667,1.79866e+06,10972.4,10997.2,700,700,0.180104,0.00280475,0.332776,0.32128,-0.0114913,0.0841523,0.0468188,0.0111658,0.00202961,0.889789,1.55533,3.63069,
66,9.31323e-11,0.01,0.001,10.7926,2000,4.01737,3.73663,3.76517,4.34429,484.792,495.458,1745.25,1783.65,12.9583,7.70833,1.80384e+06,10982.8,11008,700,700,0.182938,0.00281421,0.314214,0.313486,-0.000716229,0.0867919,0.0437973,-0.000590392,0.00192983,0.891101,1.55786,3.92195,
67,4.65661e-11,0.01,0.001,12.2973,2000,3.83065,3.57565,3.71171,4.12615,486.333,495.708,1750.8,1784.55,14.1667,8.79167,1.83253e+06,11014.5,11040.9,700,700,0.177021,0.00125562,0.297107,0.246163,-0.0509234,0.0960701,0.0509649,0.0506396,0.00206098,0.897031,1.50531,4.11613,
68,2.32831e-11,0.01,0.001,12.2189,2000,3.77111,3.52817,3.68842,4.05083,490.458,497.875,1765.65,1792.35,15.2083,8.91667,1.79256e+06,10966.1,10993.1,700,700,0.172896,0.00023636,0.232018,0.190931,-0.0410657,0.0951767,0.0335869,0.0401093,0.00180028,0.895617,1.75647,4.11801,
69,1.16415e-11,0.01,0.001,12.1952,2000,3.69646,3.45861,3.66723,3.9705,478.167,488.917,1721.4,1760.1,11.0833,6.45833,1.79525e+06,10990.4,11017.7,700,700,0.189042,0.00191413,0.174082,0.251515,0.0774406,0.115926,0.0471534,-0.0649941,0.00177763,0.903078,1.2734,3.80964,
70,5.82077e-12,0.01,0.001,11.2481,2000,3.80623,3.55328,3.6712,4.09811,484.167,490.958,1743,1767.45,14.8333,8.25,1.7466e+06,10997.8,11024.4,700,700,0.171312,0.000208339,0.288159,0.178061,-0.110091,0.103765,0.0459399,0.113171,0.00279905,0.895594,1.78708,3.82217,
71,2.91038e-12,0.01,0.001,11.7171,2000,3.70677,3.48136,3.62283,3.96371,499.5,505.333,1798.2,1819.2,16.2083,9.04167,1.79124e+06,10955.3,10983.3,700,700,0.171625,-0.000635665,0.174756,0.153552,-0.0211853,0.0867143,0.0462637,0.0215355,0.00226133,0.901135,1.82186,3.59864,
72,1.45519e-12,0.01,0.001,12.2867,2000,3.50625,3.30182,3.47814,3.7382,484.583,489.208,1744.5,1761.15,15.5833,8.875,1.82362e+06,10996.4,11026,700,700,0.166687,-0.00147808,0.0755357,0.0690306,-0.00647571,0.0986397,0.0465686,0.0354397,0.00265982,0.900287,1.70362,3.83285,
73,7.27596e-13,0.01,0.001,11.568,2000,3.64388,3.42662,3.59671,3.89088,500,505.5,1800,1819.8,16.1667,9.04167,1.86239e+06,10989.4,11017.8,700,700,0.171917,-0.000842482,0.118768,0.138573,0.0198426,0.0949678,0.0438437,-0.0201542,0.00233145,0.90118,1.79462,3.66377,
74,3.63798e-13,0.01,0.001,12.3709,2000,3.40544,3.22482,3.52129,3.60768,506.917,509.833,1824.9,1835.4,17.375,9.375,1.82451e+06,10960,10990.9,700,700,0.168042,-0.00251684,0.101866,0.0380806,-0.0637575,0.111072,0.0401059,0.0656999,0.00232352,0.894172,1.86907,3.59549,
75,1.81899e-13,0.01,0.001,12.6786,2000,3.59369,3.40112,3.6171,3.80934,522.583,524.583,1881.3,1888.5,18.3333,9.54167,1.78714e+06,10979.2,11009.2,700,700,0.170625,-0.00193073,0.0583925,0.0849335,0.0265644,0.0898621,0.0483142,-0.0279451,0.00184992,0.890416,2.02443,4.23246,
76,9.09495e-14,0.01,0.001,12.8766,2000,3.34085,3.17249,3.52247,3.52856,503.708,504.125,1813.35,1814.85,17.7917,9.83333,1.78238e+06,10987.9,11019.5,700,700,0.163104,-0.0029193,0.0418546,-0.0104297,-0.0522532,0.123534,0.0469554,0.0660097,0.00127332,0.897958,1.81134,3.945,
77,4.54747e-14,0.01,0.001,12.8885,2000,3.54037,3.34578,3.567,3.75923,512.542,513.75,1845.15,1849.5,18.3333,9.91667,1.7597e+06,10988.2,11018.1,700,700,0.165208,-0.00210428,0.0490227,0.0674755,0.0184735,0.089064,0.0344514,-0.0186191,0.00172495,0.895023,1.97885,4.96411,
78,2.27374e-14,0.01,0.001,13.7644,2000,3.38141,3.20619,3.48838,3.57826,493.667,493.125,1777.2,1775.25,19.0833,11.125,1.72121e+06,10999.3,11030.2,700,700,0.151146,-0.0032532,0.0327986,-0.0299327,-0.0627321,0.113347,0.0474874,0.0828867,0.00235383,0.90295,1.88641,4.62231,
79,1.13687e-14,0.01,0.001,12.4862,2000,3.67511,3.46443,3.61603,3.9135,507.375,509.25,1826.55,1833.3,17.9167,9.91667,1.7778e+06,10975,11003.5,700,700,0.165042,-0.00111764,0.032938,0.125714,0.0928034,0.0861454,0.0332885,-0.0916206,0.00217469,0.881922,1.9053,4.0609,
80,5.68434e-15,0.01,0.001,14.0246,2000,3.42133,3.22694,3.39505,3.64092,478,481.292,1720.8,1732.65,15.6667,8.79167,1.77717e+06,10969.1,11000.1,700,700,0.162312,-0.00159435,0.0887433,0.00162616,-0.0871002,0.0527731,0.0393988,0.159223,0.00105957,0.895483,1.69252,5.13512,
81,2.84217e-15,0.01,0.001,14.0419,2000,3.53614,3.33759,3.49125,3.76019,495.333,496.667,1783.2,1788,18,9.875,1.74271e+06,10953.3,10983.4,700,700,0.158333,-0.00200378,-0.0159089,0.0373502,0.053306,-0.687296,0.037744,-0.0428483,0.00164379,0.884389,1.87721,5.16677,
82,1.42109e-15,0.01,0.001,14.1757,2000,3.44251,3.25919,3.54526,3.64852,498.333,498.292,1794,1793.85,18.5,10.7917,1.76164e+06,10985.8,11016.5,700,700,0.156646,-0.00229394,0.0448158,0.0166173,-0.0282107,0.110573,0.0380719,0.0401018,0.00297651,0.904977,1.74802,5.05618,
