step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
12,9.76563e-05,0.003,0.001,20.8198,2000,0.572653,0.534723,1.00755,0.61584,156.75,146.875,564.3,528.75,3.5,1.53125,1.63177e+06,11207.9,11262.2,700,700,-0.135214,0.00196368,0.146784,0.150799,0.00401575,0.565666,0.0502091,-0.00400748,0.00161542,1.58179,0.0209591,99.8216,1826.75
13,9.76563e-05,0.003,0.001,22.1331,2000,0.459211,0.431599,0.848259,0.490338,139.125,124.781,500.85,449.212,4.125,1.9375,1.59574e+06,11115.8,11174.7,700,700,-0.178309,0.00192952,0.149325,0.153118,0.00379281,0.45928,0.0515345,-0.00379058,0.00208829,1.58129,0.00694151,110.369,2031.92
14,9.76563e-05,0.003,0.001,22.112,2000,0.449458,0.420109,0.835388,0.482455,138.688,120.375,499.275,433.35,4.625,1.6875,1.59601e+06,11115.3,11173.8,700,700,-0.389869,0.00139063,0.154653,0.148666,-0.00598665,0.291489,0.0496726,0.00570939,0.00159452,1.58315,0.0358775,110.198,2236.69
15,4.88281e-05,0.003,0.001,22.0472,2000,0.425923,0.39941,0.80203,0.455638,128.438,114.562,462.375,412.425,4.3125,1.40625,1.62785e+06,11134.6,11192.6,700,700,-0.232073,0.00172726,0.14806,0.14913,0.00106888,0.480394,0.0513096,-0.00113756,0.000791292,1.58565,0.00918837,107.455,2438.39
16,2.44141e-05,0.003,0.001,21.1524,2000,0.481854,0.449693,0.926568,0.518312,133.562,124.094,480.825,446.737,2.6875,1.03125,1.59948e+06,11131.6,11186.2,700,700,-0.0647476,0.0018686,0.150152,0.152777,0.00262553,0.561818,0.0480724,-0.00268072,0.001569,1.58046,0.00460355,100.341,2628.98
17,1.2207e-05,0.003,0.001,22.5656,2000,0.419141,0.39168,0.792008,0.450232,130.469,113.469,469.688,408.488,3.3125,1.5625,1.58516e+06,11188,11247.7,700,700,-0.140096,0.00167732,0.150551,0.150726,0.000173398,0.44912,0.0530195,-0.00019047,0.00100062,1.58394,0.00709306,115.208,2840.42
18,6.10352e-06,0.003,0.001,21.9502,2000,0.42759,0.397985,0.811336,0.461377,128.812,113.281,463.725,407.812,4.125,1.90625,1.62097e+06,11171.8,11229,700,700,-0.279521,0.00139666,0.151415,0.146489,-0.00492585,0.412109,0.0495135,0.00486698,0.000711103,1.58573,0.0212157,106.639,3040.68
19,3.05176e-06,0.003,0.001,22.1177,2000,0.426306,0.398192,0.787553,0.458212,127.688,113.562,459.675,408.825,4.3125,1.71875,1.6194e+06,11114.3,11172.2,700,700,-0.25857,0.0012775,0.148528,0.142194,-0.00633476,0.426616,0.0504537,0.0062904,0.00123646,1.58399,0.0313065,111.262,3246.85
20,0.2,0.003,0.001,22.7675,2000,0.43378,0.407252,0.775404,0.463638,134.375,119.219,483.75,429.188,4.25,2.09375,1.62809e+06,11144.6,11204.2,700,700,-0.138665,-0.00384089,0.141374,0.0492945,-0.0920802,0.0217219,0.0502608,0.0927588,0.00315452,1.58901,3.82526,104.286,
21,0.1,0.003,0.001,21.515,2000,0.535837,0.502113,0.961953,0.574043,150.938,138.719,543.375,499.388,5.1875,2.53125,1.56455e+06,11110.9,11166.6,700,700,-0.267236,-0.00253393,0.0314606,-0.0162934,-0.0477573,0.151771,0.0509008,0.0478951,0.000871852,1.58728,1.53587,101.863,
22,0.05,0.003,0.001,21.029,2000,0.577345,0.54041,1.04138,0.619255,156.562,147.25,563.625,530.1,4.6875,2.1875,1.62145e+06,11147.3,11201.2,700,700,-0.187915,-0.000585018,-0.0112058,-0.0162471,-0.00504394,0.210048,0.0512995,0.00460587,0.000879141,1.58521,0.8862,96.7954,
23,0.025,0.003,0.001,19.8916,2000,0.66498,0.623399,1.21486,0.712153,170.656,162.656,614.363,585.562,3.8125,2.1875,1.59481e+06,11105.5,11156.7,700,700,-0.256337,-0.000894193,-0.00945792,-0.022785,-0.0133309,0.190928,0.0471404,0.0126102,0.00139087,1.58082,0.949547,83.1176,
24,0.0125,0.003,0.001,19.1681,2000,0.64378,0.607026,1.35085,0.685052,154.625,153.344,556.65,552.038,1.5625,0.875,1.61409e+06,11133.3,11182,700,700,0.0089307,0.0027114,-0.00451829,0.0385618,0.0430812,0.399734,0.044223,-0.0433389,0.000941261,1.5765,0.131454,72.9177,
25,0.00625,0.003,0.001,18.4341,2000,0.715899,0.676123,1.55514,0.760256,161.062,163.969,579.825,590.288,1.5,0.875,1.64782e+06,11075.8,11122.1,700,700,0.01645,0.00271837,0.0411136,0.0761323,0.035022,0.373311,0.0439901,-0.0352273,0.00129328,1.57501,0.126322,51.5561,
26,0.003125,0.003,0.001,18.5842,2000,0.780648,0.738136,1.73803,0.827891,173.219,173.469,623.587,624.487,2.3125,1.34375,1.62433e+06,11183,11227.8,700,700,-0.0408153,0.00146843,0.0908243,0.104771,0.0139477,0.306477,0.0429463,-0.0144191,0.00118936,1.57208,0.267792,45.1185,
27,0.0015625,0.003,0.001,18.4348,2000,0.854405,0.810313,1.92595,0.903133,184.969,187.062,665.888,673.425,2.5,1.375,1.66524e+06,11148.5,11192.7,700,700,-0.0637919,0.000852984,0.0991009,0.0940239,-0.00507911,0.233839,0.0419517,0.00450673,0.00139254,1.56469,0.471344,42.2046,
28,0.0015625,0.003,0.001,17.6488,2000,0.897352,0.849709,2.07687,0.950157,184.719,188.062,664.988,677.025,1.375,0.84375,1.64323e+06,11167.8,11209.8,700,700,0.0195462,0.00263793,0.10458,0.12632,0.0217409,0.319893,0.0437222,-0.0217358,0.00225065,1.55283,0.191548,34.3109,
29,0.0015625,0.003,0.001,16.8718,2000,1.01631,0.959921,2.27912,1.07908,194.906,200.562,701.663,722.025,2.375,1.28125,1.71228e+06,11102.3,11142,700,700,-0.0355455,0.00108845,0.121327,0.115774,-0.00554938,0.23044,0.0411547,0.00507753,0.0026126,1.54541,0.535436,27.3669,
30,0.0015625,0.003,0.001,16.4839,2000,1.16706,1.10167,2.4701,1.24,218.219,223.281,785.587,803.812,2.125,1.34375,1.69008e+06,11121.8,11160.2,700,700,-0.0210516,0.00141932,0.119171,0.11733,-0.00184512,0.242093,0.0404213,0.00146256,0.00240665,1.53521,0.534526,24.7356,
31,0.0015625,0.003,0.001,16.5126,2000,1.28244,1.21488,2.60719,1.3576,236.562,245.562,851.625,884.025,2.53125,1.8125,1.71911e+06,11074.7,11113.2,700,700,-0.0244563,0.00171784,0.122665,0.12528,0.00261937,0.251816,0.0408223,-0.00321813,0.00346455,1.53031,0.381955,23.9307,
32,0.0015625,0.003,0.001,16.1973,2000,1.38341,1.31149,2.71339,1.46311,258.906,266.406,932.062,959.062,2.9375,1.96875,1.67634e+06,11075.4,11114.3,700,700,-0.0701751,0.000321742,0.125603,0.107093,-0.0185107,0.222282,0.040926,0.019984,0.00349781,1.52798,0.988242,26.1864,
33,0.0015625,0.003,0.001,16.2214,2000,1.45739,1.37981,2.76386,1.54366,264.062,271.938,950.625,978.975,2.75,1.8125,1.73476e+06,11081.8,11119.5,700,700,-0.00328066,0.00184694,0.106769,0.11564,0.00886896,0.252876,0.0414998,-0.00992715,0.00267352,1.51413,0.333933,21.0724,
34,0.0015625,0.003,0.001,16.0356,2000,1.59765,1.51309,2.93449,1.69167,286.344,293.531,1030.84,1056.71,2.3125,1.59375,1.67387e+06,11055.7,11092.8,700,700,0.0405286,0.00282361,0.124807,0.14206,0.0172406,0.27716,0.0413797,-0.0174242,0.0024344,1.50849,0.289067,18.9576,
35,0.0015625,0.003,0.001,16.3413,2000,1.58685,1.50418,2.74067,1.67881,275.344,281.844,991.237,1014.64,4.125,2.625,1.69204e+06,11071.4,11109.8,700,700,-0.0811921,-0.000264436,0.113974,0.0924145,-0.0215661,0.247692,0.0418578,0.0176357,0.00295719,1.50735,0.619663,21.583,
36,0.0015625,0.003,0.001,15.2694,2000,2.08786,1.9817,3.39989,2.20564,349.656,360.344,1258.76,1297.24,3.875,2.4375,1.7853e+06,11039.5,11074.4,700,700,-0.113511,-0.0006219,0.141995,0.0997494,-0.0422447,0.17273,0.0417428,0.0414949,0.00259618,1.4824,1.17924,12.1805,
37,0.0015625,0.003,0.001,15.1706,2000,2.16583,2.05645,3.46102,2.28729,359.281,370.969,1293.41,1335.49,3.9375,2.625,1.77519e+06,11039.3,11073.8,700,700,-0.0655291,0.000712109,0.112486,0.0955218,-0.0169658,0.228106,0.0409621,0.0163981,0.00369311,1.47403,0.924989,10.7751,
38,0.0015625,0.003,0.001,14.7615,2000,2.39896,2.2731,3.60058,2.53905,387.75,395.781,1395.9,1424.81,4.125,2.40625,1.78978e+06,11064.1,11097.5,700,700,-0.105364,-0.000284204,0.110692,0.0781536,-0.0325326,0.180469,0.040708,0.0316759,0.00348388,1.46422,1.13965,8.3283,
39,0.0015625,0.003,0.001,15.2543,2000,2.1225,2.01312,3.41686,2.24397,348.938,361.5,1256.18,1301.4,3.5,2.125,1.82416e+06,11064.5,11099.4,700,700,-0.0225193,0.00118571,0.0815667,0.0783936,-0.00317313,0.294909,0.0394185,0.00120773,0.00272667,1.47009,0.595025,12.1653,
40,0.0015625,0.003,0.001,14.9243,2000,2.17582,2.05883,3.46319,2.30656,342.781,355.75,1234.01,1280.7,3.9375,2.53125,1.7882e+06,11079,11112.5,700,700,-0.0812463,0.000277257,0.0876379,0.0735352,-0.0141037,0.280806,0.0416234,0.0125759,0.0031935,1.47181,0.643685,7.11457,
41,0.0015625,0.003,0.001,14.6068,2000,2.23101,2.10724,3.52983,2.37002,343.375,357.031,1236.15,1285.31,3.75,2.625,1.85633e+06,11124.4,11156.7,700,700,-0.0500331,0.000626326,0.0876188,0.0798247,-0.00778744,0.259601,0.0393015,0.00649039,0.00324659,1.46735,0.693966,6.41645,
42,0.0015625,0.003,0.001,14.6004,2000,2.17797,2.05855,3.48975,2.31163,340.5,353.344,1225.8,1272.04,3.125,2.1875,1.7079e+06,11026,11058.7,700,700,-0.0734849,0.000185806,0.0861653,0.0671721,-0.0189908,0.224578,0.0405862,0.0173152,0.00309972,1.46873,0.77654,7.88023,
43,0.0015625,0.003,0.001,14.5011,2000,2.25221,2.12781,3.55022,2.39148,349.594,362.344,1258.54,1304.44,3.125,1.8125,1.75347e+06,11059.2,11091.6,700,700,-0.0381176,0.000796729,0.072194,0.0660163,-0.00617293,0.255055,0.0379827,0.00541132,0.00235449,1.46983,0.715619,4.13816,
44,0.0015625,0.003,0.001,14.7132,2000,2.30517,2.17644,3.59689,2.44954,353.906,366.844,1274.06,1320.64,3.25,2.25,1.79976e+06,11112.5,11144.5,700,700,0.00214116,0.00154322,0.0769573,0.084086,0.00712799,0.242113,0.0416041,-0.00753912,0.00351867,1.46859,0.410712,5.98685,
45,0.0015625,0.003,0.001,14.3533,2000,2.22976,2.10307,3.50447,2.37212,339.5,354.625,1222.2,1276.65,3.25,2.40625,1.80523e+06,11065.3,11097.3,700,700,-0.0419814,0.000811443,0.085802,0.076015,-0.0097882,0.247971,0.0374745,0.0090394,0.00244394,1.48654,0.580754,5.47946,
46,0.0015625,0.003,0.001,14.5701,2000,2.01537,1.90105,3.30163,2.14396,310.781,323.969,1118.81,1166.29,3.375,2.125,1.77947e+06,11054.2,11087,700,700,-0.0826836,-0.000114687,0.0618487,0.0479783,-0.0138784,0.286727,0.0396468,0.0117734,0.0021447,1.4955,0.604921,7.54063,
47,0.0015625,0.003,0.001,14.3691,2000,2.23822,2.11193,3.45451,2.38017,341.531,357.031,1229.51,1285.31,1.9375,1.34375,1.72464e+06,11033.3,11065.4,700,700,0.0981953,0.00328188,0.0726438,0.106459,0.0338077,0.402999,-0.0356785,-0.0339689,0.00201377,1.47924,0.0892274,6.54335,
48,0.0015625,0.003,0.001,14.464,2000,2.47036,2.33628,3.62022,2.62075,380.781,394.438,1370.81,1419.97,3.3125,2.34375,1.77711e+06,11061.2,11093.5,700,700,0.0106979,0.00190037,0.094574,0.1011,0.00652866,0.321879,0.0392438,-0.00781317,0.00238879,1.46803,0.307046,6.54784,
49,0.0015625,0.003,0.001,14.2142,2000,2.67171,2.52414,3.69131,2.83707,404.594,418.688,1456.54,1507.28,3.5,2.25,1.8615e+06,11084.1,11115.8,700,700,-0.066698,0.000325654,0.101426,0.0795772,-0.0218505,0.234139,0.0407094,0.0211527,0.00321176,1.47244,0.978436,6.04872,
50,0.0015625,0.003,0.001,14.6165,2000,2.37949,2.24945,3.50497,2.52506,372.5,385.969,1341,1389.49,3.0625,2.1875,1.7435e+06,10974,11006.7,700,700,0.0245233,0.00185178,0.0850493,0.0960369,0.0109807,0.286266,0.040607,-0.0109537,0.00207113,1.48828,0.279896,5.1782,
51,0.0015625,0.003,0.001,14.5681,2000,2.44565,2.31098,3.54705,2.5965,382.875,394.156,1378.35,1418.96,2.875,1.8125,1.73235e+06,11004.7,11037.4,700,700,0.0632524,0.0023184,0.0987118,0.111393,0.0126812,0.271084,0.0406066,-0.0128314,0.00248369,1.47326,0.231744,7.75053,
52,0.0015625,0.003,0.001,14.7723,2000,2.41306,2.28876,3.60421,2.55158,385.75,396.094,1388.7,1425.94,4,2.78125,1.76233e+06,10996.2,11029.3,700,700,-0.0847431,-2.07538e-05,0.111639,0.0924362,-0.0192044,0.175166,0.0404818,0.0186073,0.0027718,1.47345,0.479231,8.39782,
53,0.0015625,0.003,0.001,14.8828,2000,2.29578,2.17686,3.53453,2.4281,367.906,381.062,1324.46,1371.82,2.9375,1.9375,1.74163e+06,11009.6,11043.2,700,700,0.0383984,0.00179609,0.0865504,0.0941717,0.0076208,0.234025,-0.0350243,-0.00793942,0.00185891,1.47775,0.232706,9.35274,
54,0.0015625,0.003,0.001,14.6406,2000,2.36977,2.24208,3.55065,2.51255,369.688,383.875,1330.88,1381.95,3.5,2.4375,1.81187e+06,11005.3,11038,700,700,0.0314255,0.00171734,0.0959202,0.0991989,0.00328167,0.233209,0.0403326,-0.00381287,0.00242886,1.47692,0.236715,7.14188,
55,0.0015625,0.003,0.001,14.7436,2000,2.44408,2.31731,3.61444,2.58495,387.469,401.719,1394.89,1446.19,3.28125,2.15625,1.80281e+06,10981.4,11014.6,700,700,0.0454078,0.00208032,0.105114,0.114807,0.00969262,0.244284,0.0396808,-0.0102189,0.00313544,1.45734,0.187334,6.63617,
56,0.0015625,0.003,0.001,14.8057,2000,2.61352,2.48004,3.72144,2.76144,417.156,429.375,1501.76,1545.75,2.625,1.75,1.79968e+06,10974.8,11008,700,700,0.0524106,0.0022359,0.120882,0.125375,0.00448815,0.282194,0.0416951,-0.00483109,0.00226373,1.45069,0.297402,8.34411,
57,0.0015625,0.003,0.001,15.1026,2000,2.55588,2.43285,3.68372,2.69204,419.219,431.469,1509.19,1553.29,3.4375,2.5625,1.80008e+06,11051.4,11085.5,700,700,-0.0193779,0.000985643,0.123212,0.108078,-0.0151317,0.247933,0.0414442,0.0141356,0.00315954,1.4557,0.579356,10.6389,
58,0.0015625,0.003,0.001,15.4372,2000,2.47529,2.36186,3.61565,2.59997,421.625,430.812,1517.85,1550.93,4,2.6875,1.74777e+06,11071.9,11107.2,700,700,-0.0129081,0.0008742,0.108824,0.0967392,-0.0120777,0.228462,0.0425306,0.0114351,0.00242571,1.44439,0.352064,12.6957,
59,0.0015625,0.003,0.001,15.4502,2000,2.57213,2.45198,3.63884,2.70441,435.938,447.562,1569.38,1611.23,2.625,1.78125,1.75349e+06,11037.6,11072.8,700,700,0.077935,0.00233113,0.101794,0.113919,0.0121224,0.246332,0.0428983,-0.0122324,0.00199426,1.45088,0.23416,11.9997,
60,0.0015625,0.003,0.001,15.3727,2000,2.46972,2.35267,3.56583,2.59891,414.281,422.969,1491.41,1522.69,3.5,2.5,1.79551e+06,11051.5,11086.6,700,700,-0.0667307,-5.75402e-05,0.113731,0.0889563,-0.0247752,0.244637,0.0439651,0.0237566,0.0036095,1.46687,0.660245,12.6236,
61,0.0015625,0.003,0.001,15.2422,2000,2.38564,2.26926,3.55741,2.51445,393.719,406.719,1417.39,1464.19,2.625,1.90625,1.77947e+06,10970.6,11005.1,700,700,0.0583803,0.00204755,0.0953988,0.104084,0.00869028,0.271551,0.0408721,-0.00881468,0.00210851,1.46793,0.176342,11.4698,
62,0.0015625,0.003,0.001,15.2687,2000,2.56697,2.44302,3.64357,2.70376,427.75,438.688,1539.9,1579.28,4.0625,2.46875,1.76721e+06,10951.8,10986.4,700,700,-0.0183424,0.000444516,0.108283,0.0921565,-0.016125,0.214473,0.0434765,0.0155985,0.00281023,1.45473,0.481659,8.5208,
63,0.0015625,0.003,0.001,15.3157,2000,2.59074,2.47219,3.66996,2.72128,435.875,444.812,1569.15,1601.32,4,2.875,1.72674e+06,11022,11056.8,700,700,-0.0150449,0.000898811,0.0969681,0.0885119,-0.00845436,0.217233,0.0429983,0.00801203,0.00283478,1.44738,0.380134,12.7619,
64,0.0015625,0.003,0.001,15.2933,2000,2.57664,2.45971,3.68544,2.70536,434.062,441.844,1562.62,1590.64,3.34375,2.46875,1.73951e+06,11115.9,11150.7,700,700,-0.293707,-0.00332827,0.0862777,0.0125955,-0.0736816,0.198613,0.0428107,0.0715766,0.00534568,1.45208,2.24451,9.17912,
65,0.0015625,0.003,0.001,15.4197,2000,2.29787,2.18613,3.54365,2.42125,389.531,399.031,1402.31,1436.51,2.8125,1.75,1.72409e+06,11004.6,11039.7,700,700,-0.00264366,0.000674151,0.0209507,0.0247402,0.00378665,0.243974,0.0412919,-0.00441628,0.0025104,1.46181,0.475634,13.8038,
66,0.0015625,0.003,0.001,15.2231,2000,2.33079,2.21882,3.55827,2.45473,389.188,397.906,1401.08,1432.46,3.6875,2.53125,1.79441e+06,10991,11025.8,700,700,-0.0401385,0.000229568,0.0207649,0.0175334,-0.00322792,0.241635,0.0406229,0.00215057,0.00225696,1.46162,0.42053,11.642,
67,0.0015625,0.003,0.001,15.2777,2000,2.36948,2.2545,3.60276,2.49669,395.906,405.281,1425.26,1459.01,3.75,2.53125,1.72867e+06,11027,11061.6,700,700,-0.0968555,-0.00061582,0.0207243,0.00641839,-0.0143074,0.243837,0.0419493,0.013975,0.00287146,1.46587,0.923138,9.14186,
68,0.0015625,0.003,0.001,15.2886,2000,2.45672,2.33709,3.63691,2.58905,411.344,421.438,1480.84,1517.18,3.125,2.03125,1.77066e+06,10932.3,10967,700,700,0.0152252,0.00118853,0.001834,0.0206867,0.0188543,0.252405,0.0432821,-0.0194983,0.0022349,1.44993,0.224068,11.6521,
69,0.0015625,0.003,0.001,15.1492,2000,2.57577,2.45406,3.73419,2.71001,425.969,438.188,1533.49,1577.47,2.5,1.5625,1.77855e+06,10982.1,11016.5,700,700,0.114093,0.00267435,0.0223324,0.0610171,0.0386925,0.405698,0.0421084,-0.0387273,0.00242652,1.4363,0.0994613,8.41678,
70,0.0015625,0.003,0.001,15.1618,2000,2.68371,2.56228,3.8241,2.81714,445.656,456.906,1604.36,1644.86,4,2.6875,1.80216e+06,11049.3,11083.8,700,700,-0.039317,0.000323474,0.0671899,0.0542301,-0.0129632,0.201012,0.0405248,0.0123271,0.00227014,1.43432,0.389473,10.7938,
71,0.0015625,0.003,0.001,15.5863,2000,2.57482,2.45942,3.70919,2.7012,444.844,451.594,1601.44,1625.74,3.9375,2.28125,1.70315e+06,10938.3,10973.9,700,700,-0.0507206,-7.42944e-05,0.0503763,0.0371275,-0.0132506,0.246322,0.0429871,0.0123176,0.00288608,1.44313,0.552511,14.3316,
72,0.0015625,0.003,0.001,15.9785,2000,2.44952,2.3432,3.63534,2.5659,435.344,445.125,1567.24,1602.45,2.6875,1.875,1.75506e+06,11035.1,11072,700,700,0.100356,0.00237835,0.0361681,0.0625584,0.0263931,0.389152,0.042593,-0.0265631,0.00183421,1.44555,0.0885702,19.1409,
73,0.0015625,0.003,0.001,15.7129,2000,2.5527,2.44239,3.68773,2.67358,443.812,452.938,1597.72,1630.58,3.875,2.78125,1.77443e+06,10991.4,11027.3,700,700,-0.0377065,0.000360265,0.0702161,0.0576625,-0.0125533,0.225714,0.0419535,0.0119077,0.00330763,1.44428,0.419783,15.2603,
74,0.0015625,0.003,0.001,15.5805,2000,2.48406,2.37331,3.68633,2.60567,425.188,436.344,1530.68,1570.84,3,2.125,1.77183e+06,10984.1,11019.6,700,700,0.0760469,0.00195458,0.0553796,0.0707089,0.0153282,0.30155,0.0437351,-0.0156791,0.00228991,1.44038,0.187681,15.9292,
75,0.0015625,0.003,0.001,14.983,2000,2.49777,2.38428,3.67819,2.62241,422.406,432.812,1520.66,1558.12,4,2.4375,1.7646e+06,11027.5,11063,700,700,0.0013137,0.000708579,0.0643608,0.0578503,-0.00651126,0.172076,0.0412289,0.00625253,0.00246386,1.44982,0.302168,16.9757,
76,0.0015625,0.003,0.001,15.3105,2000,2.51858,2.39869,3.66915,2.65096,419.562,430.062,1510.42,1548.23,4.25,2.65625,1.83953e+06,11053.9,11089,700,700,-0.0463311,-0.000194811,0.0594198,0.042961,-0.0164587,0.261642,0.0407404,0.0153953,0.00303385,1.44787,0.537035,13.8046,
77,0.0015625,0.003,0.001,15.0247,2000,2.4532,2.33561,3.67198,2.58327,401.125,411,1444.05,1479.6,3.75,2.6875,1.79083e+06,11052.9,11086.8,700,700,-0.0564066,-0.00010233,0.0458967,0.032409,-0.0134817,0.218701,0.0405858,0.0126413,0.00272723,1.45066,0.559448,9.55109,
78,0.0015625,0.003,0.001,15.0458,2000,2.43376,2.31462,3.61772,2.56566,393.25,402.906,1415.7,1450.46,3.75,2.46875,1.72204e+06,11010,11044,700,700,-0.0565848,2.30729e-05,0.0289515,0.0246375,-0.00431322,0.251431,0.0410124,0.00317003,0.00274896,1.45832,0.415381,10.6737,
79,0.0015625,0.003,0.001,14.8703,2000,2.42946,2.30865,3.64478,2.56349,392,402.125,1411.2,1447.65,4.0625,2.8125,1.75963e+06,11012.2,11045.7,700,700,-0.0591364,-0.000204409,0.028012,0.0199016,-0.00811443,0.204311,0.0397553,0.00815733,0.00275165,1.46299,0.456112,6.86516,
80,0.2,0.003,0.001,16.8772,2000,2.36016,2.24126,3.60199,2.49223,377.031,390.094,1357.31,1404.34,3.125,2.0625,1.74358e+06,11047.7,11081.2,700,700,-0.0380778,-0.00207674,0.0119079,-0.0210176,-0.0329232,0.155239,0.032634,0.0358832,0.010233,1.4646,2.90815,12.615,
81,0.2,0.003,0.001,16.0198,2000,2.59656,2.46681,3.73788,2.74055,408.375,420.875,1470.15,1515.15,4.4375,2.65625,1.84296e+06,10966.9,10999.6,700,700,-0.0997798,-0.0021602,-0.0274049,-0.0488075,-0.0214026,0.189526,0.0341212,0.0213805,0.00141623,1.45519,1.08744,10.8618,
82,0.1,0.003,0.001,15.9603,2000,2.69121,2.55154,3.80952,2.84667,411.75,424.094,1482.3,1526.74,5.53125,3.25,1.80387e+06,11036.8,11068.8,700,700,-0.188124,-0.0019322,-0.0286089,-0.0406724,-0.012052,0.172527,0.0401919,0.0103603,0.00100115,1.44775,0.706346,6.5528,
83,0.05,0.003,0.001,15.9291,2000,2.75765,2.61739,3.84727,2.914,418.781,430.312,1507.61,1549.12,5.6875,3.9375,1.76881e+06,11065.3,11096.9,700,700,-0.203708,-0.000776014,-0.0323569,-0.035348,-0.00298551,0.194549,0.0384842,0.00237083,0.000952721,1.44119,0.510811,5.88131,
