step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
10,0.000195313,0.01,0.001,15.6837,2000,1.58179,1.49316,2.68465,1.68075,263.833,273.208,949.8,983.55,3.29167,1.79167,1.66092e+06,11086.3,11122.7,700,700,0.0543125,0.00430128,0.266353,0.280403,0.0140476,0.3072,0.0372176,-0.0141491,0.00221575,1.54303,1.24376,8.24745,4523.38
11,9.76563e-05,0.01,0.001,15.2061,2000,1.92976,1.82035,3.06561,2.05262,303.167,314.875,1091.4,1133.55,4.33333,2.625,1.68358e+06,11062.3,11095.4,700,700,0.0491042,0.00453196,0.305638,0.310249,0.00461657,0.254491,0.0431234,-0.00547765,0.00301806,1.53114,1.68991,5.28771,4897.38
12,4.88281e-05,0.01,0.001,14.4126,2000,1.84141,1.74381,3.0044,1.95049,301.292,312.5,1084.65,1125,4.75,3.25,1.7987e+06,11067.4,11101.7,700,700,0.0375,0.00453772,0.308151,0.316354,0.00820237,0.285047,0.0488378,-0.00943108,0.00263328,1.52607,1.38036,5.24842,5252.41
13,2.44141e-05,0.01,0.001,14.2242,2000,2.00438,1.89311,3.19833,2.12931,308.375,322.417,1110.15,1160.7,4.41667,3.16667,1.77786e+06,11059.8,11092.3,700,700,0.0507917,0.00510113,0.329271,0.33845,0.00918759,0.295763,0.0348734,-0.0103954,0.00287735,1.50996,1.33357,5.17359,5602.61
14,1.2207e-05,0.01,0.001,14.3029,2000,2.38074,2.24745,3.44006,2.53063,353.792,366,1273.65,1317.6,5.58333,3.875,1.73171e+06,11044.7,11075.8,700,700,0.0434167,0.0049468,0.367577,0.366884,-0.000701402,0.227869,0.0414808,-0.000875249,0.00410623,1.49703,1.81161,5.22687,5954.95
15,6.10352e-06,0.01,0.001,14.6346,2000,2.6392,2.5,3.56453,2.79476,390.875,403.208,1407.15,1451.55,6.5,4.125,1.79987e+06,11050.2,11081.5,700,700,0.0391042,0.00415689,0.392063,0.369237,-0.0228357,0.134671,0.0500442,0.0215186,0.0033502,1.47851,2.5766,5.1529,6315.51
16,3.05176e-06,0.01,0.001,13.8519,2000,2.67998,2.53317,3.59682,2.8443,393.333,406.875,1416,1464.75,4.625,2.66667,1.77191e+06,11027.7,11058.4,700,700,0.0878125,0.00478562,0.369105,0.360092,-0.00899667,0.250963,0.0468012,0.00710776,0.00231511,1.48057,2.18004,5.09987,6657.25
17,1.52588e-06,0.01,0.001,13.6105,2000,2.75206,2.5992,3.60659,2.92358,405.458,417.208,1459.65,1501.95,5.16667,3.08333,1.75516e+06,11001.6,11032.3,700,700,0.0794375,0.00456306,0.366503,0.355362,-0.011153,0.245365,0.0433162,0.00981114,0.00272444,1.47139,2.27134,5.0002,6993.21
18,7.62939e-07,0.01,0.001,13.9951,2000,2.59016,2.44327,3.58575,2.75556,372.25,387.167,1340.1,1393.8,4.79167,3.20833,1.80343e+06,11054.7,11084.9,700,700,0.0737917,0.00482318,0.348544,0.346928,-0.00159914,0.290601,0.0458256,0.00046047,0.00354402,1.47068,1.73906,5.01912,7338.56
19,7.62939e-07,0.01,0.001,14.014,2000,2.50204,2.36423,3.53963,2.65678,370.375,382.875,1333.35,1378.35,5.25,3.375,1.76461e+06,11030,11061,700,700,0.0601875,0.00391119,0.337991,0.324694,-0.0132982,0.310274,0.03948,0.0125666,0.00246711,1.48409,2.01384,5.43153,7684.74
20,3.8147e-07,0.01,0.001,14.1024,2000,2.83098,2.66716,3.69803,3.01595,391.042,406.167,1407.75,1462.2,4.95833,3.125,1.75337e+06,11049.4,11078.4,700,700,0.079125,0.00452862,0.362503,0.35602,-0.00647285,0.173396,0.0395953,0.00561456,0.00353995,1.48135,2.04081,4.91401,8032.7
21,1.90735e-07,0.01,0.001,14.0881,2000,2.81925,2.65796,3.6585,3.00112,397.792,412.542,1432.05,1485.15,5.83333,3.83333,1.85584e+06,11004.3,11033.9,700,700,0.0604375,0.00405485,0.36237,0.348691,-0.0136829,0.254817,0.0354054,0.0124033,0.00451886,1.4675,2.19432,7.07177,8382.35
22,1.90735e-07,0.01,0.001,14.9673,2000,2.76618,2.61324,3.6183,2.93805,402.875,415.958,1450.35,1497.45,5.66667,3.75,1.81404e+06,11024,11054.4,700,700,0.0663125,0.00402823,0.350074,0.336833,-0.0132327,0.163892,0.0348254,0.0115932,0.00314922,1.47331,2.09078,7.23382,8753.65
23,1.90735e-07,0.01,0.001,14.0948,2000,2.75421,2.61066,3.6316,2.91465,411.75,423.542,1482.3,1524.75,5.16667,3.70833,1.69317e+06,11028.2,11059.4,700,700,0.0826042,0.00485631,0.357418,0.35766,0.000258561,0.321253,0.0379176,-0.00145237,0.0028853,1.46397,1.58366,5.15768,9102.22
24,9.53674e-08,0.01,0.001,13.768,2000,2.90935,2.75525,3.70671,3.08181,420.792,433.708,1514.85,1561.35,6.66667,4.54167,1.77446e+06,11007.5,11037.8,700,700,0.0501875,0.00375221,0.362392,0.346121,-0.0162615,0.171444,0.0388252,0.0149291,0.0038555,1.46472,2.29996,5.28414,9443.17
25,4.76837e-08,0.01,0.001,14.4383,2000,2.68778,2.54969,3.57139,2.84169,409,421.542,1472.4,1517.55,5.83333,4.04167,1.79215e+06,11021.2,11053,700,700,0.0649375,0.00380559,0.349593,0.335282,-0.0143115,0.268423,0.0385518,0.0132771,0.00368469,1.48217,1.92423,7.85925,9803.15
26,2.38419e-08,0.01,0.001,14.9376,2000,2.62338,2.48076,3.49324,2.78307,395.833,407.792,1425,1468.05,6,3.54167,1.77246e+06,11006.9,11038.5,700,700,0.0538958,0.00214732,0.334651,0.298635,-0.0360071,0.165365,0.0382071,0.0345599,0.00290964,1.4928,2.62713,8.14955,10175.7
27,1.19209e-08,0.01,0.001,14.581,2000,2.71135,2.56482,3.55719,2.87528,405.75,418.708,1460.7,1507.35,5.08333,3.25,1.74409e+06,11029.6,11060.9,700,700,0.0822708,0.00350776,0.299787,0.294406,-0.00536474,0.303103,0.0358658,0.00399441,0.00251319,1.48768,1.93548,5.41127,10536.8
28,5.96046e-09,0.01,0.001,13.7124,2000,2.69641,2.55504,3.52898,2.85419,414.25,425.5,1491.3,1531.8,7.33333,4.54167,1.76666e+06,11025.2,11057.2,700,700,0.0294167,0.00158215,0.293199,0.255894,-0.0372935,0.196048,0.0374583,0.0345264,0.0026877,1.49591,2.9233,5.34399,10877.2
29,2.98023e-09,0.01,0.001,14.0705,2000,2.40746,2.27842,3.36001,2.55179,374.875,386.708,1349.55,1392.15,3.91667,2.625,1.72903e+06,11066.8,11099.9,700,700,0.0954375,0.00357813,0.22993,0.241767,0.011831,0.346176,0.0417206,-0.0121451,0.00420439,1.4841,1.28245,5.23423,11226.4
30,2.98023e-09,0.01,0.001,13.9926,2000,2.79335,2.64917,3.63376,2.95394,424.833,436.375,1529.4,1570.95,5.58333,3.45833,1.72781e+06,11018.8,11050.5,700,700,0.0786042,0.00295297,0.272923,0.264794,-0.008104,0.187659,0.0423263,0.00636538,0.00387833,1.45857,2.22942,5.39881,11573.9
31,2.98023e-09,0.01,0.001,13.7508,2000,2.98796,2.83575,3.75946,3.15728,445.708,458.083,1604.55,1649.1,6.70833,4.29167,1.80104e+06,11032.4,11063.5,700,700,0.0613333,0.00280185,0.282833,0.268979,-0.0138403,0.156986,0.0444079,0.0120014,0.00214127,1.45033,2.52387,5.2711,11915.7
32,1.49012e-09,0.01,0.001,13.8866,2000,2.96733,2.81819,3.73321,3.13328,447.417,459.542,1610.7,1654.35,6,3.91667,1.79031e+06,10992.4,11023.8,700,700,0.0797708,0.00329281,0.274813,0.272016,-0.00277932,0.252097,0.0458575,0.000750618,0.00345305,1.45235,2.11882,5.3862,12260.7
33,1.49012e-09,0.01,0.001,14.0841,2000,2.93886,2.78751,3.66244,3.10777,441.542,454.042,1589.55,1634.55,5.75,3.75,1.76319e+06,11007.2,11038.5,700,700,0.0832708,0.00328493,0.273083,0.27396,0.000890511,0.219398,0.0454381,-0.00199882,0.00299649,1.47419,1.98431,4.76619,12610.1
34,7.45058e-10,0.01,0.001,13.7638,2000,2.97669,2.8261,3.67346,3.14408,453,464.542,1630.8,1672.35,5.91667,3.70833,1.73201e+06,10973.8,11005.5,700,700,0.0843542,0.00298418,0.287648,0.279706,-0.00793125,0.193116,0.0404644,0.0070392,0.00253845,1.46255,2.18045,4.84737,12951.9
35,3.72529e-10,0.01,0.001,14.0967,2000,2.74684,2.61384,3.5526,2.89424,438.583,446.25,1578.9,1606.5,8.75,5.33333,1.73288e+06,10988.3,11021.4,700,700,0.004375,0.000223654,0.257613,0.212713,-0.044885,0.100037,0.0412867,0.0432858,0.00300284,1.47852,3.2325,5.05684,13302.1
36,1.86265e-10,0.01,0.001,14.7825,2000,2.69413,2.56436,3.53042,2.83798,434.917,444.042,1565.7,1598.55,6.79167,4.54167,1.73763e+06,10997.4,11030.9,700,700,0.0522292,0.00218277,0.252433,0.241312,-0.0111207,0.186517,0.0387307,0.00953196,0.00236478,1.46962,2.03688,8.07552,13671.8
37,9.31323e-11,0.01,0.001,15.2517,2000,2.73466,2.60071,3.54393,2.88351,430.75,439,1550.7,1580.4,7.58333,5,1.71073e+06,10994.5,11027.2,700,700,0.0299167,0.00156882,0.232071,0.213425,-0.0186499,0.175939,0.0377033,0.0173066,0.00353866,1.48021,2.47713,8.04363,14053.4
38,9.31323e-11,0.01,0.001,15.2559,2000,2.72082,2.58495,3.49405,2.87207,429.625,439.25,1546.65,1581.3,7.25,4.875,1.77722e+06,10994.6,11027.4,700,700,0.038375,0.00192388,0.225233,0.21461,-0.0106079,0.216517,0.0375167,0.0101801,0.00252047,1.48587,2.24575,8.0111,14435.2
39,4.65661e-11,0.01,0.001,15.4537,2000,2.72581,2.59083,3.54249,2.87606,427.5,438.583,1539,1578.9,6.33333,4.66667,1.78203e+06,11013.5,11046.2,700,700,0.0609583,0.00313826,0.218608,0.229926,0.011307,0.236423,0.0392025,-0.0121183,0.00293508,1.48253,1.59689,7.88955,14822
40,2.32831e-11,0.01,0.001,14.8808,2000,2.68122,2.55401,3.45033,2.82199,442.125,448.625,1591.65,1615.05,8,5.04167,1.70203e+06,11048.6,11082.7,700,700,0.0243125,0.000771081,0.233149,0.201984,-0.0311404,0.187499,0.0390127,0.0293323,0.00304811,1.47866,2.75237,9.8702,15197.1
41,1.16415e-11,0.01,0.001,16.1048,2000,2.51841,2.4053,3.38408,2.64283,425.542,434.25,1531.95,1563.3,5.33333,3.625,1.76385e+06,11006.4,11042.1,700,700,0.0837917,0.0025618,0.177014,0.186158,0.00915414,0.306477,0.0390624,-0.0097176,0.00237853,1.47602,1.55401,10.0221,15601.9
42,5.82077e-12,0.01,0.001,15.7141,2000,2.72938,2.60012,3.5692,2.87229,441.125,450.625,1588.05,1622.25,6.33333,4.16667,1.72618e+06,11007,11040.5,700,700,0.0669792,0.00218271,0.211969,0.207114,-0.00487421,0.198763,0.0403295,0.00363238,0.00202733,1.46329,2.07094,8.31373,15995.8
43,2.91038e-12,0.01,0.001,15.9091,2000,2.85738,2.72563,3.63042,3.00285,463.125,472.042,1667.25,1699.35,6.75,4.66667,1.75193e+06,11031.3,11064.9,700,700,0.0672708,0.00268668,0.223997,0.225756,0.00175588,0.275765,0.0497285,-0.00252934,0.00244438,1.46203,1.95819,5.79229,16392.7
44,1.45519e-12,0.01,0.001,15.157,2000,3.01302,2.86605,3.67404,3.17622,467.083,475.792,1681.5,1712.85,8.41667,5.41667,1.79222e+06,11023.2,11055.4,700,700,0.0274792,0.00116074,0.248039,0.218241,-0.0298105,0.157706,0.0422036,0.0278058,0.00274694,1.45747,2.98553,8.46047,16773.6
45,7.27596e-13,0.01,0.001,13.7467,2000,2.96176,2.81445,3.66931,3.12528,460.958,470.875,1659.45,1695.15,6.58333,4.08333,1.74371e+06,11015.6,11047.9,700,700,0.0708542,0.00193044,0.22538,0.211668,-0.0137026,0.166896,0.0443641,0.0119589,0.00236619,1.44391,2.46964,4.50384,17117
46,3.63798e-13,0.01,0.001,12.2585,2000,2.94657,2.80625,3.68545,3.10181,460.708,469.875,1658.55,1691.55,6.66667,4.54167,1.70246e+06,11009.1,11041.6,700,700,0.0682708,0.00262137,0.235728,0.232248,-0.00349252,0.259055,0.0440611,0.00291706,0.0025074,1.43619,2.0679,4.4166,17423.4
47,1.81899e-13,0.01,0.001,12.0886,2000,3.0347,2.88736,3.77192,3.19809,461.333,473.333,1660.8,1704,5.83333,3.83333,1.7756e+06,11025.9,11057.6,700,700,0.0908333,0.00290801,0.218232,0.221013,0.00278078,0.269535,0.0438098,-0.00441841,0.00244097,1.43611,2.01567,4.35317,17725.8
48,9.09495e-14,0.01,0.001,12.2655,2000,2.99733,2.85887,3.71888,3.14977,475.458,483.667,1711.65,1741.2,7.83333,4.75,1.71868e+06,10986.8,11019.6,700,700,0.046,0.000918098,0.230027,0.200862,-0.0291595,0.225451,0.0446264,0.0273405,0.00408444,1.43963,2.94125,4.56366,18032.8
49,9.09495e-14,0.01,0.001,11.8619,2000,3.03016,2.88443,3.72642,3.19201,466.333,474.958,1678.8,1709.85,8.41667,5.79167,1.72688e+06,10967.9,10999.8,700,700,0.0270625,0.00167937,0.221927,0.20563,-0.0162969,0.194345,0.0546386,0.0144363,0.00257079,1.44239,2.57447,4.54893,18330.4
50,4.54747e-14,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
