step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
33,0.0125,0.01,0.001,14.8922,2000,3.0894,2.97054,3.43176,3.21822,528.917,523.083,1904.1,1883.1,20.875,11.125,1.67756e+06,10960.8,10995.8,700,700,0.157167,0.00251001,0.546004,0.500477,-0.0455383,0.0898345,0.0470813,0.0470148,0.00179698,0.853162,10.8576,5.70561,12217.7
34,0.0125,0.01,0.001,14.9343,2000,3.07893,2.95645,3.41589,3.21245,512.458,507.625,1844.85,1827.45,19.3333,11.0417,1.6676e+06,10944.2,10978.9,700,700,0.157146,0.0033242,0.499452,0.530602,0.0311654,0.0930184,0.0483257,-0.0140898,0.00244335,0.83118,9.24407,5.89129,12591.1
35,0.0125,0.01,0.001,14.885,2000,3.12172,3.00517,3.49679,3.24781,538.75,530.833,1939.5,1911,21.25,11.375,1.63955e+06,10988.7,11023.9,700,700,0.159167,0.00247137,0.539053,0.508276,-0.0307746,0.0789614,0.0455195,0.0294052,0.00189368,0.812737,10.7843,5.67504,12960.5
36,0.0125,0.01,0.001,14.9859,2000,2.97613,2.87158,3.39403,3.08895,520.083,511.917,1872.3,1842.9,21.5417,12.25,1.73092e+06,10969.1,11005.5,700,700,0.14825,0.00204929,0.492633,0.450059,-0.04256,0.054423,0.0448292,0.0607509,0.0020269,0.828156,9.86313,5.64161,13335.2
37,0.0125,0.01,0.001,14.5801,2000,3.28244,3.15825,3.56572,3.41751,544.667,536.583,1960.8,1931.7,22.875,13.25,1.63299e+06,10960.4,10994.3,700,700,0.153917,0.00328473,0.507483,0.5594,0.0519102,0.0881758,0.0429552,-0.055281,0.00192882,0.812307,10.764,5.63381,13697.8
38,0.0125,0.01,0.001,14.3766,2000,3.34665,3.20998,3.60438,3.49535,544.417,539.167,1959.9,1941,22.9583,12.0417,1.75408e+06,10920.6,10953.9,700,700,0.154792,0.00243935,0.577991,0.51291,-0.0650634,0.078854,0.051728,0.063794,0.00175001,0.812554,12.0106,5.97975,14058.5
39,0.0125,0.01,0.001,14.1938,2000,3.44695,3.298,3.64064,3.61008,538.208,532.042,1937.55,1915.35,22.0417,11.6667,1.66727e+06,10971.7,11003.6,700,700,0.155812,0.00306069,0.542166,0.527499,-0.0146415,0.071906,0.0444615,0.0130765,0.00207502,0.807969,12.0675,3.22047,14411.1
40,0.0125,0.01,0.001,14.4807,2000,3.33899,3.20269,3.58341,3.48804,534.417,529.375,1923.9,1905.75,20.7917,11.9583,1.70175e+06,10958.3,10991.1,700,700,0.160729,0.00385575,0.517703,0.598935,0.0812601,0.0923356,0.0444145,-0.0826505,0.00212465,0.806712,9.90737,3.07581,14771.5
41,0.0125,0.01,0.001,14.6324,2000,3.33811,3.19529,3.55588,3.49475,518.833,516.625,1867.8,1859.85,19.5417,11,1.74924e+06,10943.8,10976.4,700,700,0.160604,0.00381715,0.582543,0.57254,-0.0100082,0.0975673,0.0442387,0.031329,0.00277147,0.805082,9.43923,5.4851,15138.4
42,0.0125,0.01,0.001,14.5249,2000,3.43724,3.28991,3.62256,3.59884,539.417,533.333,1941.9,1920,23.4583,13.0833,1.7137e+06,10927,10959.1,700,700,0.149375,0.00282951,0.568512,0.537085,-0.0314425,0.0755315,0.0549635,0.0294336,0.00223898,0.803635,11.5003,5.28483,15502.3
43,0.0125,0.01,0.001,14.4594,2000,3.22711,3.10052,3.52877,3.36516,536.583,530.083,1931.7,1908.3,21.625,12.875,1.73543e+06,10933.8,10967.8,700,700,0.156917,0.00323988,0.533975,0.554705,0.0207463,0.0899514,0.047341,-0.0233196,0.00202822,0.813948,9.55228,5.742,15865.5
44,0.0125,0.01,0.001,14.5992,2000,3.30811,3.17007,3.55232,3.4589,538.375,532.417,1938.15,1916.7,21.375,11.5833,1.67599e+06,10956.2,10989.6,700,700,0.159333,0.00263157,0.562999,0.534125,-0.0288476,0.0850081,0.0455125,0.0281584,0.00172271,0.822903,10.5,3.11371,16227.6
45,0.0125,0.01,0.001,14.7396,2000,3.1569,3.02857,3.40623,3.29718,517.25,510.167,1862.1,1836.6,21.0417,12.1667,1.62108e+06,10942.8,10977.1,700,700,0.149875,0.00240147,0.520555,0.466947,-0.0536081,0.0568142,0.0453114,0.0741332,0.00185341,0.819083,9.60327,5.89296,16598
46,0.0125,0.01,0.001,14.5892,2000,3.15608,3.0344,3.45608,3.28821,541.875,532.917,1950.75,1918.5,21.7083,11.9167,1.61237e+06,10959.6,10994.6,700,700,0.157917,0.00194841,0.468227,0.478025,0.00980723,0.0846442,0.0454235,-0.0114137,0.00182144,0.823685,10.3355,5.50534,16964.8
47,0.0125,0.01,0.001,14.9137,2000,3.04469,2.93095,3.4048,3.16798,528.917,519.75,1904.1,1871.1,22.75,12.4583,1.64893e+06,10926.4,10962,700,700,0.146125,0.000873062,0.461323,0.395601,-0.0657153,0.0851761,0.0461389,0.068604,0.00185482,0.818986,10.5674,6.16032,17337.7
48,0.0125,0.01,0.001,14.8179,2000,3.14111,3.01724,3.42869,3.27573,543.875,535.125,1957.95,1926.45,21.5833,11.5417,1.63786e+06,10955.5,10990.8,700,700,0.159646,0.00160505,0.404567,0.453698,0.0491416,0.0867313,0.0456424,-0.0531902,0.00171131,0.815013,10.5305,5.6209,17708.2
49,0.0125,0.01,0.001,15.0908,2000,2.97396,2.86461,3.37238,3.09208,535.583,528.333,1928.1,1902,20.4167,11.0417,1.66533e+06,10930.3,10967.1,700,700,0.162083,0.00132173,0.441094,0.441172,0.000100744,0.0900495,0.0536964,-0.00161043,0.00165796,0.820891,9.52627,5.40612,18087.9
50,0.0125,0.01,0.001,15.0581,2000,2.86956,2.76864,3.34313,2.97823,530.708,520.083,1910.55,1872.3,22.0417,11.5833,1.65622e+06,10974.3,11012.1,700,700,0.149833,-2.04329e-05,0.416822,0.330927,-0.0858814,0.0893968,0.0473094,0.0879706,0.00171924,0.827653,10.2994,6.03493,18464.8
51,0.0125,0.01,0.001,14.8266,2000,3.05858,2.93772,3.42254,3.19028,512.417,507.375,1844.7,1826.55,19.6667,11.1667,1.70842e+06,10951.8,10986.7,700,700,0.155354,0.00206505,0.38266,0.466535,0.0838743,0.0957897,0.0442384,-0.0711336,0.00207924,0.817851,8.74965,5.80451,18838.7
52,0.0125,0.01,0.001,14.7802,2000,3.23608,3.10541,3.45407,3.37902,523.708,516.542,1885.35,1859.55,21.5417,12.625,1.66215e+06,10975.9,11009.8,700,700,0.150563,0.0025631,0.479078,0.486031,0.00699741,0.0804514,0.0545498,0.00663524,0.00154699,0.812354,9.53848,2.80774,19208.8
53,0.0125,0.01,0.001,14.6494,2000,3.08667,2.96679,3.44382,3.21678,536.958,529.958,1933.05,1907.85,19.3333,10.3333,1.60537e+06,10959.2,10994.9,700,700,0.168313,0.00201827,0.443349,0.465708,0.0223623,0.0901318,0.0461047,-0.0209717,0.00266445,0.820204,9.29934,5.60637,19578.5
54,0.0125,0.01,0.001,14.7428,2000,3.25595,3.12421,3.52467,3.39998,532.958,526.917,1918.65,1896.9,20.3333,11.8333,1.66079e+06,10955.8,10989.4,700,700,0.161792,0.00312503,0.501114,0.542432,0.0413364,0.0923484,0.0451373,-0.0359951,0.00252378,0.805119,9.09955,5.59592,19950.6
55,0.0125,0.01,0.001,15.0702,2000,3.09318,2.98089,3.45047,3.21463,547.75,538.333,1971.9,1938,23.2083,13.0417,1.67912e+06,10951.1,10987.2,700,700,0.153125,0.00123053,0.526915,0.446735,-0.0801537,0.0839918,0.0436118,0.0797134,0.00186351,0.819953,10.1785,5.65759,20328.9
56,0.0125,0.01,0.001,15.1164,2000,3.13518,3.01968,3.50039,3.26021,545.5,536.083,1963.8,1929.9,21.375,11.8333,1.60777e+06,10940.8,10976.2,700,700,0.161167,0.00183916,0.450621,0.472195,0.0215466,0.0993202,-0.054046,-0.022565,0.00153508,0.812,9.77981,6.00894,20708.7
57,0.0125,0.01,0.001,14.4708,2000,3.02425,2.91637,3.44662,3.14073,527.542,519.708,1899.15,1870.95,21.125,11.8333,1.65606e+06,10958,10994,700,700,0.154229,0.00129569,0.454971,0.41894,-0.0360154,0.0869532,0.0551463,0.0462229,0.00210183,0.817668,9.48782,4.37205,21074
58,0.0125,0.01,0.001,13.7629,2000,3.17648,3.05629,3.51608,3.3069,542.417,533.75,1952.7,1921.5,22,12.2917,1.65284e+06,10941.7,10976.6,700,700,0.156875,0.00176026,0.4308,0.479104,0.0483167,0.0901204,0.0558059,-0.0494419,0.00213708,0.815843,10.0198,4.29903,21420.7
59,0.0125,0.01,0.001,13.8661,2000,3.03337,2.92309,3.44892,3.15234,544.292,532.708,1959.45,1917.75,23.7917,12.4583,1.65015e+06,10988.3,11024.7,700,700,0.147396,-0.000135414,0.465102,0.351256,-0.113859,0.0817287,0.0797085,0.111085,0.00205544,0.825134,11.2626,4.81717,21771.1
60,0.0125,0.01,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
