step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
11,0,0.01,0.0003,37.8425,2000,0.761947,0.715302,1.94264,0.813708,109.531,127.438,394.312,458.775,1.25,0.5625,1.75059e+06,11161.5,11193.4,700,700,0.0559411,0.00245468,0.670429,0.617163,-0.0532766,0.729114,0.14444,-0.00172343,0.0102313,1.46143,0.0351586,443.198,
12,0,0.01,0.0003,34.353,2000,0.867382,0.814273,2.14887,0.926573,117.031,135.75,421.312,488.7,1,0.6875,1.72256e+06,11135,11164.9,700,700,0.0627002,0.00323643,0.609978,0.581766,-0.0282182,0.813201,0.133504,-0.00157177,0.0147272,1.45827,0.0240449,454.86,
13,0,0.01,0.0003,34.7832,2000,1.24846,1.17767,2.65041,1.32713,162.125,180.219,583.65,648.788,2.875,1.75,1.74861e+06,11111.9,11140.1,700,700,0.0697637,0.00452025,0.603225,0.600955,-0.00227436,0.61352,0.13209,-0.00127137,0.013956,1.4869,0.0409545,441.137,
14,0,0.01,0.0003,31.2195,2000,2.21095,2.09459,3.5093,2.34003,272.5,289.375,981,1041.75,5.9375,3.53125,1.86199e+06,11114.1,11140.3,700,700,0.044221,0.00396769,0.681706,0.630565,-0.0511438,0.264126,0.0481369,0.00897216,0.0240736,1.44133,2.32198,444.564,
15,0,0.01,0.0003,30.0062,2000,3.27506,3.13647,4.06377,3.42655,399.062,410.344,1436.62,1477.24,12.5625,7.3125,1.88579e+06,11051.2,11076.6,700,700,-0.409054,-0.0496682,0.848042,-0.0838837,-0.931909,0.0599463,0.127752,0.00528949,0.0339957,1.39337,20.6789,456.639,
16,0,0.01,0.0003,31.1004,2000,3.57315,3.42334,4.06347,3.73616,437,447.406,1573.2,1610.66,11.0625,5.90625,1.78704e+06,10984.1,11010.2,700,700,-0.0354928,0.000660924,0.963941,0.738917,-0.225016,0.0463527,0.121382,0.0130406,0.0570536,1.42035,1.28531,437.007,
17,0,0.01,0.0003,32.3986,2000,3.02159,2.85616,3.57638,3.20748,383.125,397,1379.25,1429.2,9.65625,5.65625,1.84076e+06,10993.3,11020.2,700,700,0.0728123,0.0115414,1.0479,0.993006,-0.0548723,0.1121,0.0482712,0.00837167,0.0514584,1.46689,0.299347,439.786,
18,0,0.01,0.0003,32.2505,2000,2.67172,2.5001,3.16453,2.86839,344,359.812,1238.4,1295.33,6.4375,3.625,1.77087e+06,11102.9,11130.2,700,700,0.112652,0.0141494,1.10194,1.08595,-0.015983,0.191869,0.12688,0.000200443,0.0349779,1.45777,2.66747,461.581,
19,0,0.01,0.0003,33.5931,2000,3.03182,2.86798,3.31065,3.21652,406.469,417.562,1463.29,1503.22,10.6875,6.46875,1.81829e+06,11104.6,11133,700,700,0.014878,0.00384905,1.12371,0.925291,-0.198414,0.0616938,0.133191,0.00407066,0.039794,1.43918,14.7514,450.24,
20,0,0.01,0.0003,31.6586,2000,3.0017,2.81865,3.25476,3.21016,391.156,403.625,1408.16,1453.05,9.625,5.1875,1.83162e+06,11025.5,11052.9,700,700,0.0694677,0.00890685,1.06836,0.96141,-0.106943,0.0614412,0.12734,0.00459037,0.0400468,1.43994,0.688028,441.956,
21,0,0.01,0.0003,32.5574,2000,3.00445,2.83493,3.40674,3.19672,391.344,403,1408.84,1450.8,10.25,6.53125,1.80574e+06,11102.1,11129.5,700,700,0.0404678,0.00618501,1.04494,0.898319,-0.146599,0.0477528,0.133964,0.00143594,0.0464352,1.42497,3.2607,465.239,
22,0,0.01,0.0003,32.4995,2000,3.13358,2.9539,3.50907,3.33719,399.75,413.094,1439.1,1487.14,9.84375,6.03125,1.82281e+06,10966.2,10993,700,700,0.0435936,0.00639905,1.08096,0.923446,-0.157496,0.0778622,0.127526,0.00281661,0.0430292,1.41527,1.08734,446.519,
23,0,0.01,0.0003,33.9805,2000,2.88903,2.72245,3.27674,3.07787,364.75,377.594,1313.1,1359.34,7.625,4.875,1.83446e+06,10994.2,11022.5,700,700,0.0986479,0.0119183,1.05494,0.998088,-0.056842,0.125982,0.128324,0.00228713,0.0427227,1.43532,0.450727,441.099,
24,0,0.01,0.0003,31.7087,2000,3.2046,3.03002,3.55498,3.40089,407.688,420.344,1467.67,1513.24,9.625,5.75,1.8761e+06,11029,11055.6,700,700,0.0635259,0.00776101,1.10715,0.96212,-0.145032,0.0489467,0.0487936,0.0023318,0.0408213,1.4255,0.815144,451.503,
25,0,0.01,0.0003,30.8976,2000,3.0912,2.91202,3.6186,3.29323,380.812,396.5,1370.93,1427.4,7.1875,3.78125,1.8913e+06,11077.3,11103.2,700,700,0.0925918,0.00983804,1.12072,1.01258,-0.108134,0.0765758,0.12127,0.00194256,0.0408215,1.41746,1.23084,437.161,
26,0,0.01,0.0003,31.0306,2000,3.16777,3.00478,3.70309,3.34958,399.344,415.062,1437.64,1494.22,8.6875,5,1.96557e+06,11051.7,11078.2,700,700,0.0757123,0.00782007,1.13601,0.98544,-0.150554,0.075719,0.127006,0.00429216,0.0392911,1.42175,1.07489,466.309,
27,0,0.01,0.0003,32.2027,2000,3.45715,3.30286,3.82139,3.62669,451.844,463.688,1626.64,1669.28,11.375,6.6875,1.90208e+06,10966.2,10993.5,700,700,-0.0356319,-0.00423978,1.17318,0.816229,-0.356952,0.0387292,0.0495264,0.00530018,0.0439191,1.41655,9.23534,448.11,
28,0,0.01,0.0003,31.8903,2000,3.56588,3.40622,3.91952,3.74133,458.094,468.812,1649.14,1687.73,10.625,5.9375,1.83911e+06,11055.6,11082.6,700,700,-0.0157032,-0.0026012,1.13646,0.805892,-0.330554,0.02133,0.126688,0.00765456,0.0397988,1.38925,3.3487,448.152,
29,0,0.01,0.0003,31.1705,2000,3.35602,3.19565,3.89146,3.53368,420.875,434.625,1515.15,1564.65,9.65625,5.84375,1.86858e+06,10967.8,10994,700,700,-0.00365867,0.000170138,1.13864,0.861675,-0.276961,0.0956738,0.0475281,0.000443997,0.0323346,1.39868,0.572076,469.41,
30,0,0.01,0.0003,30.764,2000,3.4423,3.27396,3.957,3.62905,422.531,434.5,1521.11,1564.2,10.0938,5.8125,1.84552e+06,11005.2,11030.8,700,700,0.00934012,0.0018119,1.11844,0.869171,-0.249271,0.0549247,0.123961,0.00369665,0.0378229,1.40945,2.98475,452.221,
31,0,0.01,0.0003,30.31,2000,3.57493,3.39658,3.9984,3.77309,437.469,448.812,1574.89,1615.72,10.6875,6.25,1.86894e+06,11022.3,11047.8,700,700,0.0245224,0.00342849,1.09374,0.872983,-0.220748,0.0416967,0.125642,0.00225459,0.034226,1.40387,0.582708,455.137,
32,0,0.01,0.0003,33.9518,2000,3.5186,3.33417,3.97892,3.72494,423.375,436.438,1524.15,1571.18,10,6.03125,1.83588e+06,11047.4,11072.6,700,700,0.00437347,-0.000207599,1.16577,0.872365,-0.293392,0.0411115,0.124706,0.00364188,0.0326859,1.41632,3.6003,471.316,
33,0,0.01,0.0003,32.8816,2000,3.51589,3.32691,4.03982,3.7275,415.719,430.969,1496.59,1551.49,9.5,5.4375,1.87955e+06,10975.5,11000.4,700,700,0.0742234,0.00919297,1.15265,1.0022,-0.150438,0.0945858,0.121993,0.00423574,0.0315514,1.40202,1.19858,464.043,
34,0,0.01,0.0003,34.76,2000,3.4337,3.26312,4.00907,3.62351,416.844,428.406,1500.64,1542.26,10.125,6.28125,1.89041e+06,11001.9,11027.9,700,700,-0.0529284,-0.00564948,1.16292,0.785748,-0.377166,0.0467516,0.179342,0.00624152,0.0369702,1.38733,5.87983,459.483,
35,0,0.01,0.0003,34.6498,2000,3.55477,3.39001,4.02365,3.73697,443.625,455.062,1597.05,1638.22,11.1875,7.15625,1.85973e+06,10971.3,10997.3,700,700,-0.0607554,-0.00691425,1.20118,0.785651,-0.415526,0.0467678,0.132083,0.00408051,0.0392528,1.40209,4.43874,467.003,
36,0,0.01,0.0003,34.8335,2000,3.67946,3.52869,4.01662,3.84408,478.188,487.062,1721.47,1753.43,13.8438,8.0625,1.8066e+06,11025.4,11052.5,700,700,-0.129416,-0.0138402,1.14741,0.638116,-0.509281,0.0198044,0.130607,0.004171,0.0482308,1.38514,8.05833,475.815,
37,0,0.01,0.0003,33.9593,2000,3.74389,3.58055,4.05873,3.92325,465.594,476.031,1676.14,1713.71,12.8125,7.40625,1.85195e+06,11033.4,11059.3,700,700,-0.0478572,-0.00508398,1.11022,0.745693,-0.364535,0.0269891,0.124927,0.0027243,0.0448846,1.37414,19.6487,471.685,
38,0,0.01,0.0003,32.9157,2000,3.63396,3.47721,4.12214,3.80561,461.031,470.156,1659.71,1692.56,12.9688,7.375,1.85803e+06,10989.6,11016,700,700,-0.0466109,-0.00458937,1.07898,0.732828,-0.346153,0.05047,0.123041,-0.00133009,0.0413911,1.36483,13.2175,465.67,
39,0,0.01,0.0003,34.4089,2000,3.75857,3.59164,4.18425,3.94167,469.656,482.094,1690.76,1735.54,11.5625,6.28125,1.90106e+06,10976.5,11002.5,700,700,-0.0327509,-0.00208077,1.11907,0.777332,-0.341743,0.0240633,0.134408,0.00428424,0.0408143,1.35588,1.91793,475.771,
40,0,0.01,0.0003,35.503,2000,3.60913,3.45473,4.07021,3.77785,457.875,469.188,1648.35,1689.07,10.0625,5.59375,1.81505e+06,11016.9,11044.1,700,700,0.060479,0.00883124,1.17413,0.986364,-0.187743,0.103615,0.163179,0.00892213,0.0451054,1.33708,2.17649,464.168,
41,0,0.01,0.0003,35.1789,2000,3.68902,3.54158,4.13743,3.84944,488.594,498.281,1758.94,1793.81,12.8125,7.375,1.87013e+06,11025.9,11053.4,700,700,-0.17042,-0.0169765,1.18101,0.597477,-0.583511,0.0346,0.142282,0.00217249,0.0465743,1.35321,3.50137,464.224,
42,0,0.01,0.0003,34.6748,2000,3.89545,3.75731,4.18026,4.04457,511.719,515.531,1842.19,1855.91,16.9688,9.9375,1.7498e+06,10905.4,10932.6,700,700,-1.03078,-0.113104,1.19423,-0.816278,-2.01049,0.0137572,0.135577,0.00349779,0.0644823,1.31299,19.1811,455.42,
43,0,0.01,0.0003,33.3338,2000,3.92485,3.77567,4.23042,4.08658,504.812,511,1817.32,1839.6,15.2188,8.78125,1.79992e+06,10957,10983.6,700,700,-0.774366,-0.0905066,1.1531,-0.50417,-1.65728,0.0204905,0.133479,0.00880219,0.0587771,1.31505,6.89329,462.893,
44,0,0.01,0.0003,29.751,2000,3.83798,3.6689,4.2842,4.02378,450,462.062,1620,1663.42,11.9062,7.1875,1.8552e+06,11080.7,11105.2,700,700,-0.0533134,0.00254628,1.18399,0.897605,-0.286384,0.0600656,0.117828,0.00856089,0.0585835,1.30785,1.06608,449.785,
45,0.2,0.01,0.0003,29.5542,2000,3.6653,3.48568,4.25517,3.86428,410.219,428.781,1476.79,1543.61,8.75,5.125,1.92092e+06,11084.6,11108.2,700,700,0.118184,-0.0015047,1.28218,0.924407,-0.357767,0.146541,0.117953,0.000321787,0.0369938,1.31971,0.633035,301.164,
46,0.3,0.01,0.0003,29.6666,2000,3.54012,3.35791,4.15636,3.74274,397.656,415.344,1431.56,1495.24,8.875,5.1875,1.96589e+06,11071.3,11094.9,700,700,0.0685785,-0.00440414,0.959438,0.666076,-0.293349,0.118862,0.113632,-0.00129928,0.027933,1.36256,3.29098,301.917,
47,0.45,0.01,0.0003,29.0743,2000,3.8509,3.67277,4.21402,4.04697,444.906,458.188,1601.66,1649.47,11.9062,6.90625,1.95418e+06,11046.5,11070.7,700,700,-0.0751955,-0.0195405,0.820956,0.342496,-0.478451,0.0504137,0.120267,0.009292,0.0259276,1.33786,30.5997,296.751,
48,0.675,0.01,0.0003,29.5042,2000,3.68147,3.52043,4.17056,3.85841,443.5,456.688,1596.6,1644.08,10.375,6.5625,1.86301e+06,10980.3,11005.5,700,700,0.0351541,-0.00160038,0.736355,0.55455,-0.181804,0.126356,0.120224,-0.001905,0.0164713,1.36031,1.2428,304.459,
49,1.0125,0.01,0.0003,29.9845,2000,3.92906,3.77523,4.19957,4.09604,493.219,503.562,1775.59,1812.83,13.9062,8.0625,1.93412e+06,11053.5,11079.6,700,700,-0.210236,-0.0265717,0.942582,0.315739,-0.626846,0.0664596,0.123102,-0.00106354,0.0124482,1.33679,0.63487,305.762,
50,0.2,0.01,0.0003,33.3185,2000,3.95094,3.81439,4.18569,4.0982,511.375,518.125,1840.95,1865.25,15.4688,9.34375,1.84963e+06,10967.4,10994.2,700,700,-0.50536,0.0162502,1.16302,1.03804,-0.124971,0.00153098,0.0669264,0.00878725,0.0242214,1.33428,643.618,297.3,
51,0.2,0.01,0.0003,30.609,2000,3.79195,3.63507,4.13954,3.96308,470.688,480.406,1694.47,1729.46,13.75,8.09375,1.90718e+06,10984.9,11010.7,700,700,-0.173871,0.0248917,1.65921,1.54752,-0.11166,-0.0394363,0.126656,0.00460163,0.0294027,1.39455,42.4896,302.842,
52,0.3,0.01,0.0003,31.8348,2000,3.77216,3.60326,3.95218,3.95832,487.25,496.562,1754.1,1787.62,12.5,7.21875,1.82281e+06,10947.3,10974.1,700,700,-0.0674468,0.0279759,2.29546,2.03886,-0.256608,-0.00726192,0.0500181,0.00495266,0.0202271,1.39386,28.7755,299.928,
53,0.3,0.01,0.0003,32.2016,2000,3.72869,3.56276,3.91036,3.91072,495.844,502,1785.04,1807.2,14.375,7.34375,1.81657e+06,10977.4,11004.9,700,700,-0.477954,-0.0221143,2.75994,1.58914,-1.17079,0.0285374,0.131376,0.00419166,0.0186667,1.37506,278.078,309.784,
54,0.3,0.01,0.0003,33.63,2000,3.5634,3.41096,3.79146,3.7307,489.5,494.25,1762.2,1779.3,15.4375,8.78125,1.82262e+06,10956.2,10984.8,700,700,-0.232293,0.00846709,2.82317,2.12127,-0.701887,0.0680078,0.135729,0.000945879,0.0171172,1.40304,11.4958,300.725,
55,0.2,0.01,0.0003,34.495,2000,3.38183,3.2209,3.6773,3.56042,458.562,468.219,1650.82,1685.59,11.9062,7.5,1.904e+06,11037,11065.2,700,700,-0.2183,0.00382958,2.99288,2.20356,-0.789337,0.195067,0.131604,-0.00323864,0.0140961,1.42149,0.500005,273.844,
56,0.2,0.01,0.0003,31.3156,2000,3.15407,2.97813,3.58358,3.35256,380.188,395.438,1368.68,1423.57,8.03125,4.875,1.81438e+06,11024,11050.3,700,700,0.100911,0.00729226,2.33974,1.84596,-0.493782,0.215917,0.125887,-0.00271109,0.0132962,1.42539,0.639151,275.114,
57,0.2,0.01,0.0003,31.3605,2000,2.90509,2.7396,3.60411,3.09189,347.906,363.562,1252.46,1308.83,7.1875,4.25,1.79396e+06,11040.7,11066,700,700,0.0770308,0.00228315,1.86545,1.44676,-0.418703,0.141221,0.0423952,-0.00191358,0.0125649,1.42829,2.51163,286.728,
58,0.2,0.01,0.0003,30.6288,2000,2.87268,2.69493,3.77276,3.07545,312.031,333.75,1123.31,1201.5,5.0625,3.0625,1.93728e+06,11015.2,11038.5,700,700,0.127131,0.00501337,1.47226,1.20072,-0.27153,0.306608,0.119503,-0.00234761,0.0148246,1.38408,0.620831,285.028,
59,0.2,0.01,0.0003,28.6314,2000,3.26565,3.07179,4.07016,3.48561,339.312,360.875,1221.53,1299.15,5.8125,3.5625,1.92736e+06,11060.6,11082.7,700,700,0.121445,0.00961483,1.23683,1.06549,-0.17133,0.395773,0.116655,-0.00230391,0.0161258,1.3259,0.822973,294.098,
60,0.2,0.01,0.0003,31.2126,2000,3.52786,3.34159,4.19719,3.7363,385.719,403.219,1388.59,1451.59,9.3125,5.5,1.98775e+06,10985.4,11008.5,700,700,0.0228143,0.00596024,1.09023,0.889561,-0.200671,0.299397,0.115382,-0.00192195,0.0161568,1.29828,0.3647,305.215,
61,0.2,0.01,0.0003,32.1439,2000,3.95064,3.77053,4.216,4.14914,478.844,489.594,1723.84,1762.54,13.25,7.46875,1.99249e+06,10963.2,10988.4,700,700,-0.124929,0.000133983,1.04303,0.748748,-0.294291,0.139089,0.122558,0.00106976,0.0160332,1.2736,31.8972,288.639,
62,0.2,0.01,0.0003,33.9028,2000,4.07533,3.91394,4.2276,4.25135,503.062,515.812,1811.03,1856.92,13.3125,7.75,1.94256e+06,11024.6,11050.5,700,700,-0.0748435,0.00519245,1.0106,0.796095,-0.214459,0.212592,0.122087,0.000311697,0.0179543,1.23808,20.1669,290.798,
63,0.2,0.01,0.0003,32.0754,2000,4.19827,4.03309,4.29527,4.37802,520.812,530,1874.92,1908,12.3438,7,1.84628e+06,10952,10977.8,700,700,-0.338911,-0.00698119,1.02003,0.603177,-0.416844,0.258513,0.124315,0.000822143,0.0160713,1.18885,0.831385,290.561,
64,0.2,0.01,0.0003,33.44,2000,4.08992,3.92429,4.28724,4.27059,512.344,521.562,1844.44,1877.62,13.3125,7.65625,1.85742e+06,10964,10990,700,700,-0.183183,-0.0020648,1.01075,0.673366,-0.337386,0.216862,0.129283,0.00218425,0.0178363,1.19669,37.0119,285.699,
65,0.2,0.01,0.0003,36.4863,2000,3.96305,3.81228,4.2386,4.12655,510.969,519.75,1839.49,1871.1,13.5625,7.625,1.92113e+06,10962.9,10990,700,700,-0.218201,-0.00171732,1.01365,0.680545,-0.333095,0.203906,0.134074,0.00178694,0.0177471,1.17631,3.31756,292.31,
66,0.2,0.01,0.0003,35.6067,2000,3.89115,3.7459,4.22134,4.04878,513.406,518.875,1848.26,1867.95,15.0312,9.03125,1.89009e+06,11067.2,11094.5,700,700,-0.373499,-0.00716504,0.965646,0.582262,-0.383361,0.161715,0.0928643,1.45541e-05,0.0206612,1.19164,49.488,294.278,
67,0.2,0.01,0.0003,33.1522,2000,4.01955,3.8694,4.20376,4.18178,519.188,527.125,1869.08,1897.65,14.5938,7.75,1.94096e+06,10990.5,11017.2,700,700,-0.209074,-0.00434,0.921459,0.608901,-0.312553,0.109655,0.227804,0.000757917,0.0182528,1.19904,2.89708,291.056,
68,0.2,0.01,0.0003,32.7655,2000,4.16587,4.04392,4.2005,4.29618,562.125,565.406,2023.65,2035.46,18.8125,11.2812,1.88519e+06,10994.2,11022,700,700,-1.0902,-0.0291008,0.960433,0.234332,-0.726084,0.0672551,0.130336,0.00320014,0.019756,1.1584,30.7887,294.008,
69,0.2,0.01,0.0003,33.5115,2000,4.07571,3.94632,4.18727,4.21441,551.219,555.406,1984.39,1999.46,18.1875,10.625,1.89554e+06,10974.5,11002.4,700,700,-0.734468,-0.0256001,0.979222,0.294626,-0.684599,0.0575943,0.134508,0.00441878,0.0195851,1.17493,2515.64,292.081,
70,0.2,0.01,0.0003,32.8822,2000,4.1456,4.03397,4.16323,4.2641,577.062,574.812,2077.43,2069.32,22.9375,12.9688,1.84306e+06,10941.8,10970.4,700,700,-2.30147,-0.0970782,1.08733,-0.786833,-1.87415,0.0124758,0.135823,0.00238929,0.0176613,1.15522,5.96715,280.73,
71,0.2,0.01,0.0003,32.2604,2000,4.24979,4.13298,4.20224,4.37417,567.031,567.25,2041.31,2042.1,21.4688,12.5,1.81921e+06,11002.1,11029.5,700,700,-1.65915,-0.0507377,1.23224,0.0394141,-1.1928,0.0117664,0.13003,0.00161466,0.0164054,1.16262,190.489,277.618,
72,0.2,0.01,0.0003,32.7077,2000,4.18458,4.06564,4.16045,4.3115,567.719,567.656,2043.79,2043.56,21.0938,12.5938,1.88157e+06,10915.3,10943.2,700,700,-2.11521,-0.071167,1.29372,-0.270855,-1.56455,0.021049,0.133335,0.00357029,0.0181483,1.14865,587.26,291.842,
73,0.2,0.01,0.0003,32.6651,2000,4.09233,3.95827,4.18489,4.23669,553,553.219,1990.8,1991.59,19.6562,11.6875,1.83279e+06,11018.6,11046.4,700,700,-1.34877,-0.0446914,1.46358,0.269083,-1.19451,0.0380541,0.0547493,0.00107885,0.0151014,1.14293,2.35582,284.935,
74,0.2,0.01,0.0003,32.6932,2000,3.96034,3.81707,4.11567,4.11548,535.031,536.844,1926.11,1932.64,19.2188,11.0938,1.8729e+06,10965.1,10993,700,700,-1.44697,-0.0502309,1.66266,0.356039,-1.30661,0.0471929,0.129744,-0.000368392,0.0167914,1.17409,181.141,307.347,
75,0.2,0.01,0.0003,32.5914,2000,3.91406,3.77259,4.09593,4.06733,524.125,528.938,1886.85,1904.18,17.5625,10.5,1.94271e+06,10927.9,10955.7,700,700,-0.866854,-0.00767429,1.70386,1.0367,-0.667153,0.0589552,0.130788,0.00124578,0.0164905,1.1732,4.44508,307.289,
76,0.2,0.01,0.0003,32.0143,2000,3.91974,3.75881,4.07889,4.09576,512.688,518,1845.67,1864.8,17.625,10.125,1.88942e+06,10947.1,10974.2,700,700,-0.878077,-0.00409603,1.75467,1.13632,-0.61836,0.0623557,0.127894,0.00161782,0.0185899,1.18219,156.934,287.551,
77,0.2,0.01,0.0003,30.6809,2000,3.95502,3.77777,4.15351,4.15049,489.469,499.656,1762.09,1798.76,13.8125,8.4375,1.97799e+06,10991.9,11017.7,700,700,-0.390862,0.0177974,1.83539,1.52877,-0.306622,0.0992343,0.121728,0.00406183,0.0178815,1.17007,14.0527,310.908,
78,0.2,0.01,0.0003,30.907,2000,3.87368,3.70321,4.15258,4.0611,484.594,495.281,1744.54,1783.01,13.3438,7.46875,1.9301e+06,11026.3,11052.3,700,700,-0.111429,0.0263821,1.83478,1.65905,-0.175708,0.166426,0.121154,0.00106827,0.0142267,1.14753,2.22744,306.342,
79,0.2,0.01,0.0003,32.0678,2000,3.65601,3.4995,4.0484,3.82799,479.219,488.188,1725.19,1757.47,11.75,6.9375,1.84588e+06,11034.7,11061.9,700,700,-0.00789559,0.028603,1.83784,1.7165,-0.121345,0.171632,0.127413,0.00191527,0.0153385,1.16497,1.89073,313.885,
80,0.2,0.01,0.0003,33.4532,2000,3.70744,3.54804,4.03065,3.88249,496.906,502.875,1788.86,1810.35,15.125,8.625,1.87036e+06,10973,11000.7,700,700,-0.238747,0.0181134,1.80113,1.51951,-0.281614,0.0975798,0.0589137,0.0033224,0.0182813,1.14966,12.2213,291.05,
81,0.2,0.01,0.0003,35.1984,2000,3.73853,3.57746,3.97897,3.91553,515.5,524.156,1855.8,1886.96,14.1562,8.21875,1.94492e+06,10978,11006.7,700,700,-0.401263,0.00680188,1.75339,1.30499,-0.448387,0.207485,0.138256,0.00419588,0.0187608,1.15375,20.2047,287.175,
82,0.2,0.01,0.0003,33.9798,2000,3.68338,3.53358,4.03625,3.84733,489.844,498.75,1763.44,1795.5,14.1875,8.53125,1.91737e+06,10988.2,11015.9,700,700,-0.410399,0.0108112,1.73137,1.3585,-0.372864,0.134396,0.139048,0.000919397,0.0161071,1.12709,1.18707,296.181,
83,0.2,0.01,0.0003,35.0901,2000,3.86224,3.70121,4.06397,4.03931,514.688,518.625,1852.88,1867.05,16.125,9.96875,1.84515e+06,11012,11039.6,700,700,-0.572057,0.00364074,1.75962,1.26348,-0.496128,0.0503199,0.133572,0.00154381,0.0194877,1.14151,93.5581,295.079,
84,0.2,0.01,0.0003,34.6189,2000,3.83314,3.66701,3.99977,4.01593,508.312,514.75,1829.92,1853.1,14.8438,8.71875,1.90587e+06,10939.2,10966.7,700,700,-0.198101,0.0192734,1.74819,1.50076,-0.247416,0.0754461,0.0712676,0.00372527,0.0192585,1.1303,4.28978,294.557,
85,0.2,0.01,0.0003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
