step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
22,3.05176e-06,0.003,0.001,15.6591,2000,0.146978,0.13627,0.908397,0.158588,39.8,38.1,143.28,137.16,0.3,0.075,1.63163e+06,11223.1,11271.8,700,700,-0.05595,-0.000478579,-0.091508,-0.0842461,0.00725871,0.7583,0.0358387,-0.00720027,0.00215224,1.5251,0.357981,40.5644,
23,3.05176e-06,0.003,0.001,15.4148,2000,0.113096,0.106206,0.769776,0.120475,31.925,28.875,114.93,103.95,0.8,0.575,1.60437e+06,11207.7,11256.2,700,700,-0.185563,-0.000752235,-0.0718823,-0.0646921,0.00718908,0.40555,0.0369589,-0.00751757,0.00211212,1.52418,0.22257,37.5305,
24,3.05176e-06,0.003,0.001,15.5061,2000,0.142279,0.131336,0.89923,0.154292,38.9,35.675,140.04,128.43,0.75,0.5,1.57997e+06,11208.7,11256.9,700,700,-0.169662,-0.000785758,-0.0589633,-0.053105,0.00583094,0.559019,0.0358459,-0.00614809,0.00132326,1.52137,0.206463,40.0278,
25,1.52588e-06,0.003,0.001,15.3917,2000,0.16502,0.153983,0.977159,0.17703,43.8,40.975,157.68,147.51,0.4,0.25,1.60692e+06,11182.9,11230.6,700,700,-0.0795125,-0.000390001,-0.0471429,-0.0453218,0.00181688,0.575271,0.0365749,-0.00184597,0.00119136,1.53041,0.242283,38.1115,
26,7.62939e-07,0.003,0.001,15.789,2000,0.144857,0.134352,0.895401,0.156383,40.95,37.225,147.42,134.01,0.05,0,1.58649e+06,11170.2,11219.4,700,700,0.0061125,-5.43683e-05,-0.0596022,-0.0498468,0.00973621,0.72081,0.0374118,-0.00990727,0.00114876,1.52625,0.0653134,42.6246,
27,3.8147e-07,0.003,0.001,15.1401,2000,0.197841,0.185207,1.09666,0.211578,49.825,48.9,179.37,176.04,0.1,0.025,1.56478e+06,11255.1,11302,700,700,-0.00055,-8.11147e-05,-0.0341904,-0.029545,0.00464151,0.500501,0.0349702,-0.00472102,0.00161205,1.52509,0.126668,34.033,
28,3.8147e-07,0.003,0.001,15.7549,2000,0.16249,0.151605,0.958742,0.174302,45.2,40.825,162.72,146.97,1.175,0.525,1.59923e+06,11148.7,11198.1,700,700,-0.273338,-0.00174793,-0.0682233,-0.0834889,-0.0152727,0.465849,0.035855,0.015006,0.00216576,1.52851,1.0976,42.7827,
29,1.90735e-07,0.003,0.001,15.7072,2000,0.13887,0.129248,0.876498,0.149384,38.175,36.05,137.43,129.78,0.45,0.4,1.60569e+06,11152.4,11201.4,700,700,-0.094475,-0.00024899,-0.069687,-0.0613983,0.00826507,0.431697,0.0358545,-0.00843579,0.0012891,1.52754,0.108163,41.3688,
30,9.53674e-08,0.003,0.001,15.7372,2000,0.129757,0.121471,0.848515,0.13872,35.975,34.3,129.51,123.48,0.35,0.25,1.63282e+06,11172.4,11221.6,700,700,-0.07035,-0.000288503,-0.0600703,-0.0532563,0.00680807,0.502047,0.0339475,-0.00697737,0.00129372,1.52922,0.15449,41.6123,
31,4.76837e-08,0.003,0.001,15.6738,2000,0.173072,0.160017,0.998328,0.187419,48.175,43.925,173.43,158.13,0.2,0.15,1.57822e+06,11140.4,11189,700,700,-0.0280375,-0.000136785,-0.0501986,-0.0442767,0.00590862,0.540652,0.0349935,-0.00605325,0.00140888,1.53008,0.116473,40.7784,
32,4.76837e-08,0.003,0.001,16.0794,2000,0.117954,0.108996,0.78693,0.1278,34.725,31.3,125.01,112.68,0.15,0.15,1.60316e+06,11212.2,11262.5,700,700,-0.02185,-2.09182e-05,-0.0708605,-0.0592112,0.0116402,0.745906,0.0370198,-0.0118636,0.000972464,1.53056,0.0110623,45.6301,
33,2.38419e-08,0.003,0.001,16.1186,2000,0.12689,0.117529,0.793663,0.137173,37.225,32.75,134.01,117.9,0.45,0.2,1.60407e+06,11188.4,11238.8,700,700,-0.096125,-0.000666243,-0.0806913,-0.0764053,0.00426634,0.643365,0.0364363,-0.00455736,0.00164043,1.533,0.397058,46.4865,
34,1.19209e-08,0.003,0.001,15.8976,2000,0.151564,0.138179,0.916055,0.166426,41.55,38.575,149.58,138.87,0.05,0.05,1.58076e+06,11170.3,11219.5,700,700,0.0067875,6.0111e-05,-0.0447282,-0.036763,0.00794275,0.646098,0.0345878,-0.00794605,0.00077518,1.53227,0.00279563,44.0959,
35,5.96046e-09,0.003,0.001,16.0276,2000,0.144172,0.134022,0.890113,0.155413,40.9,36.45,147.24,131.22,0.65,0.55,1.59482e+06,11248.3,11298.4,700,700,-0.144275,-0.000481287,-0.0543,-0.0514888,0.00279229,0.653059,0.0374014,-0.00304107,0.00156539,1.53013,0.247563,46.2936,
36,2.98023e-09,0.003,0.001,16.2716,2000,0.113526,0.104835,0.765443,0.1231,32.825,29.075,118.17,104.67,0.65,0.325,1.60351e+06,11201.6,11252.6,700,700,-0.147962,-0.000995986,-0.0656951,-0.0672703,-0.00158809,0.624783,0.0367059,0.00132341,0.00198594,1.52718,0.642651,48.9729,
37,1.49012e-09,0.003,0.001,15.9116,2000,0.181612,0.168523,0.983307,0.196165,49.275,45.3,177.39,163.08,0.35,0.35,1.57455e+06,11199.8,11249.1,700,700,-0.06485,-9.64525e-05,-0.0578179,-0.0476671,0.0101393,0.685613,0.0361177,-0.0101806,0.000934311,1.53095,0.012742,45.1095,
38,7.45058e-10,0.003,0.001,16.239,2000,0.105749,0.0980232,0.743085,0.11437,32.625,27.675,117.45,99.63,0.4,0.35,1.59305e+06,11184.5,11235.2,700,700,-0.0861625,-0.000268758,-0.053773,-0.0485807,0.00517534,0.731748,0.0360517,-0.00532255,0.00118318,1.53589,0.134495,49.0863,
39,3.72529e-10,0.003,0.001,16.1254,2000,0.127766,0.118015,0.816297,0.138517,35.725,32.55,128.61,117.18,0.65,0.325,1.6189e+06,11259.6,11310,700,700,-0.146225,-0.000991439,-0.0495352,-0.0481967,0.00133385,0.622406,0.0359566,-0.00149403,0.0014652,1.53871,0.400093,46.6923,
40,3.72529e-10,0.003,0.001,15.8096,2000,0.192359,0.178395,1.01103,0.207911,52,47.8,187.2,172.08,0.8,0.525,1.56092e+06,11158.8,11207.5,700,700,-0.1761,-0.00096099,-0.0338904,-0.0331232,0.000751939,0.442126,0.0376665,-0.00083984,0.00246576,1.5329,0.330623,42.9666,
41,3.72529e-10,0.003,0.001,16.178,2000,0.154928,0.143656,0.89176,0.167546,44.15,39.55,158.94,142.38,0.45,0.375,1.58815e+06,11147,11197.3,700,700,-0.092725,-0.000321242,-0.0475872,-0.0439404,0.00363347,0.679595,0.0362625,-0.0037255,0.000681316,1.52962,0.180312,47.6657,
42,1.86265e-10,0.003,0.001,16.3093,2000,0.137383,0.129521,0.822001,0.146055,39.675,35.375,142.83,127.35,0.6,0.4,1.62791e+06,11172.7,11224,700,700,-0.132312,-0.000726924,-0.0671598,-0.0681349,-0.000978106,0.567932,0.0372512,0.000861631,0.00234583,1.54222,0.516958,49.198,
43,1.86265e-10,0.003,0.001,16.349,2000,0.131249,0.121906,0.805549,0.141599,38.875,33.85,139.95,121.86,0.15,0.075,1.59803e+06,11196.4,11247.3,700,700,-0.020575,-0.000156081,-0.0690113,-0.0603918,0.00861222,0.789023,0.037248,-0.0087901,0.0018759,1.54168,0.163203,48.9602,
44,1.86265e-10,0.003,0.001,16.1623,2000,0.153512,0.14333,0.918051,0.164949,43.625,39.6,157.05,142.56,0.1,0.05,1.57205e+06,11204.1,11254.6,700,700,-0.0052,-7.7575e-05,-0.0509931,-0.0430913,0.00789008,0.744358,0.036927,-0.00806294,0.000737079,1.53681,0.113728,46.6211,
45,9.31323e-11,0.003,0.001,16.5039,2000,0.10454,0.0970237,0.732782,0.112949,31.8,27.925,114.48,100.53,0.35,0.3,1.62592e+06,11232.3,11283.9,700,700,-0.0735375,-0.000240507,-0.0603468,-0.0533721,0.00697082,0.732851,0.037959,-0.00702004,0.000666663,1.54538,0.130923,51.6274,
46,4.65661e-11,0.003,0.001,16.38,2000,0.11824,0.109595,0.762386,0.127867,36.775,30.925,132.39,111.33,0.05,0.025,1.60154e+06,11164.9,11216.6,700,700,0.0029625,-1.2094e-05,-0.0536143,-0.0443825,0.00922787,0.785906,0.0356289,-0.00935007,0.000576604,1.53841,0.0449342,51.5521,
47,2.32831e-11,0.003,0.001,16.1348,2000,0.175964,0.162082,0.964136,0.191511,49.2,43.825,177.12,157.77,0.2,0.175,1.55571e+06,11182.8,11233,700,700,-0.0280875,-6.90921e-05,-0.0417725,-0.0358082,0.00595512,0.697899,0.035952,-0.00606778,0.00128644,1.53835,0.0998584,47.7501,
48,1.16415e-11,0.003,0.001,16.2052,2000,0.169357,0.156832,0.96536,0.18339,49.775,43.25,179.19,155.7,0,0,1.55231e+06,11184.4,11234.8,700,700,0.021625,0.000111874,-0.0399466,-0.0318116,0.00812554,0.833146,0.0365997,-0.00812328,0.00136446,1.54355,0.000458911,47.4353,
49,5.82077e-12,0.003,0.001,16.4934,2000,0.145934,0.135875,0.889981,0.157048,43.425,37.4,156.33,134.64,0.5,0.325,1.58852e+06,11156.8,11208.1,700,700,-0.1063,-0.000655819,-0.0334596,-0.0371848,-0.00373066,0.63739,0.0356721,0.00338679,0.00272678,1.5471,0.502339,50.4984,
50,5.82077e-12,0.003,0.001,16.4651,2000,0.117455,0.109215,0.754028,0.126448,36.425,30.575,131.13,110.07,0.35,0.125,1.61058e+06,11249,11301.1,700,700,-0.0722125,-0.000712835,-0.0597689,-0.0621372,-0.00236873,0.711209,0.0376746,0.00162778,0.00201122,1.551,0.649997,52.3533,
51,5.82077e-12,0.003,0.001,16.6414,2000,0.110766,0.102889,0.773831,0.11935,35.075,29.4,126.27,105.84,0.5,0.275,1.60033e+06,11180.2,11232.4,700,700,-0.1103,-0.000768678,-0.0686603,-0.0669359,0.0017229,0.699626,0.0356859,-0.00205016,0.00201833,1.55463,0.530041,51.3408,
52,5.82077e-12,0.003,0.001,16.6099,2000,0.14795,0.139635,0.89236,0.157049,45,37.975,162,136.71,0.6,0.4,1.58731e+06,11174,11226.5,700,700,-0.131012,-0.000773207,-0.062805,-0.0625716,0.000228454,0.614741,0.0374138,-0.000351446,0.00166163,1.54884,0.528647,51.1208,
53,2.91038e-12,0.003,0.001,16.512,2000,0.138881,0.131599,0.85256,0.146701,42.475,36.55,152.91,131.58,1.1,0.35,1.61927e+06,11176.8,11229.2,700,700,-0.256725,-0.00244682,-0.063196,-0.0913395,-0.0281486,0.481025,0.0380981,0.027205,0.00225914,1.5446,2.11641,49.8085,
54,2.91038e-12,0.003,0.001,16.5542,2000,0.133475,0.124431,0.811657,0.143309,43.275,34.5,155.79,124.2,0.9,0.15,1.61054e+06,11112.6,11164.8,700,700,-0.20775,-0.00233592,-0.10963,-0.129265,-0.0196387,0.577322,0.0375155,0.0188259,0.002378,1.54721,2.12327,50.3972,
55,2.91038e-12,0.003,0.001,16.6509,2000,0.102891,0.0965767,0.725602,0.109815,34.775,27.65,125.19,99.54,0.6,0.475,1.59115e+06,11196.1,11248.5,700,700,-0.136175,-0.000602429,-0.105272,-0.0965775,0.00868492,0.684563,0.0348161,-0.00896097,0.00158961,1.54313,0.368104,51.2261,
56,2.91038e-12,0.003,0.001,16.6117,2000,0.0936558,0.0857174,0.666252,0.10217,31.5,24.85,113.4,89.46,1.25,0.025,1.64373e+06,11239.8,11292.5,700,700,-0.300075,-0.00365108,-0.141004,-0.166842,-0.0258443,0.444718,0.0503878,0.024799,0.00241626,1.55603,2.85072,51.0775,
57,2.91038e-12,0.003,0.001,16.7098,2000,0.0840782,0.077298,0.614905,0.0916556,28.025,22.175,100.89,79.83,0.2,0.15,1.60989e+06,11183.6,11236.4,700,700,-0.0389125,-0.000199534,-0.120691,-0.103896,0.0167856,0.855463,0.0352033,-0.0167272,0.00150715,1.54218,0.179573,51.0673,
58,1.45519e-12,0.003,0.001,16.6932,2000,0.0585627,0.0537997,0.527529,0.0638227,22,16.3,79.2,58.68,0.5,0.1,1.62813e+06,11143,11195.8,700,700,-0.11685,-0.00121753,-0.101792,-0.0896713,0.0121148,0.712655,0.0367297,-0.0123554,0.0015189,1.54224,0.310112,50.8125,
59,1.45519e-12,0.003,0.001,16.3606,2000,0.128573,0.119457,0.798732,0.1386,41.875,33.5,150.75,120.6,0.45,0.225,1.57901e+06,11148.4,11199.6,700,700,-0.09575,-0.000729114,-0.121941,-0.114166,0.00775514,0.721444,0.0360598,-0.00807062,0.00188924,1.53728,0.656244,50.0212,
60,1.45519e-12,0.003,0.001,16.3897,2000,0.110887,0.102814,0.720212,0.119959,33.35,28.85,120.06,103.86,0.5,0.475,1.61754e+06,11160.6,11211.9,700,700,-0.110575,-0.000292125,-0.0998114,-0.0881365,0.0116672,0.696009,0.0349655,-0.0118272,0.000959572,1.54315,0.11815,48.941,
61,7.27596e-13,0.003,0.001,16.6129,2000,0.0978624,0.0909885,0.718991,0.105515,30.425,25.825,109.53,92.97,0.25,0.175,1.61198e+06,11219.4,11271.3,700,700,-0.0495875,-0.000290123,-0.0752495,-0.0666485,0.00859286,0.750553,0.0370867,-0.00872562,0.000624929,1.53595,0.20989,50.7155,
62,3.63798e-13,0.003,0.001,16.4707,2000,0.0964732,0.0882804,0.684745,0.105607,30.15,25.775,108.54,92.79,0.5,0.35,1.62587e+06,11254.9,11306.1,700,700,-0.112112,-0.000690372,-0.0949126,-0.0900416,0.00486153,0.723734,0.0350774,-0.00567994,0.00177838,1.53679,0.747671,50.495,
63,3.63798e-13,0.003,0.001,16.2861,2000,0.123987,0.11519,0.788685,0.133855,37.125,31.625,133.65,113.85,0.3,0.225,1.58969e+06,11170.6,11221.4,700,700,-0.0591875,-0.000318798,-0.0819163,-0.073356,0.00854838,0.705349,0.0360107,-0.00880399,0.00153104,1.53369,0.261496,49.0077,
64,1.81899e-13,0.003,0.001,16.505,2000,0.083319,0.0765898,0.614334,0.0908383,28.05,22.575,100.98,81.27,0.15,0.05,1.62303e+06,11126,11177.7,700,700,-0.0262125,-0.00029913,-0.0593752,-0.0541321,0.00523646,0.769236,0.0372253,-0.0056273,0.00139664,1.54668,0.285583,51.532,
65,9.09495e-14,0.003,0.001,16.7352,2000,0.0537142,0.0502466,0.498651,0.0578332,19,14.925,68.4,53.73,0.1,0.1,1.63898e+06,11205.5,11258.2,700,700,-0.0175375,-2.15916e-05,-0.0532552,-0.0443325,0.00891641,0.70839,0.0365314,-0.00906371,0.00074462,1.54111,0.00837295,50.5151,
66,4.54747e-14,0.003,0.001,16.6438,2000,0.0776624,0.0716315,0.626797,0.084348,26.925,20.875,96.93,75.15,0.175,0.175,1.62086e+06,11172.1,11223.8,700,700,-0.0333125,-3.04025e-05,-0.0514367,-0.0427675,0.00866413,0.750497,0.0360785,-0.00873552,0.000425829,1.54464,0.00654891,51.3032,
67,2.27374e-14,0.003,0.001,16.3185,2000,0.0954846,0.087658,0.682952,0.10414,29.925,24.775,107.73,89.19,0.3,0.15,1.61151e+06,11169.3,11220.3,700,700,-0.0626125,-0.000566337,-0.0340601,-0.0374123,-0.00335364,0.652138,0.0369547,0.00301706,0.000923974,1.54288,0.568571,49.4236,
68,1.13687e-14,0.003,0.001,16.688,2000,0.0651609,0.0593417,0.525719,0.0715754,23.775,17.275,85.59,62.19,0.5,0.1,1.63653e+06,11204.3,11257.1,700,700,-0.116363,-0.00132138,-0.0597262,-0.0718437,-0.0121225,0.542486,0.0376802,0.0116182,0.00355858,1.54245,1.24964,53.525,
69,1.13687e-14,0.003,0.001,16.7529,2000,0.0583418,0.0504817,0.469137,0.0670535,20.725,16.075,74.61,57.87,0,0,1.62917e+06,11204.3,11256.3,700,700,0.0080375,3.92077e-05,-0.0559895,-0.0464729,0.00950398,0.840609,0.0352557,-0.00951271,0.000791156,1.54377,0.000651,51.184,
70,5.68434e-15,0.003,0.001,16.5895,2000,0.102491,0.0937943,0.731086,0.112266,32.825,27.85,118.17,100.26,0,0,1.64181e+06,11153.6,11204.9,700,700,0.013925,7.33765e-05,-0.0540617,-0.0442149,0.00983858,0.627851,0.0370627,-0.00985164,0.000349171,1.54798,0.00102018,51.6072,
71,2.84217e-15,0.003,0.001,16.57,2000,0.0985723,0.0888018,0.696749,0.109424,34.025,26.775,122.49,96.39,0.6,0.2,1.60048e+06,11204.2,11255.8,700,700,-0.136612,-0.00136472,-0.041647,-0.0538014,-0.0121586,0.504167,0.0351702,0.0118736,0.0018649,1.54169,1.23618,51.6176,
72,2.84217e-15,0.003,0.001,16.466,2000,0.0823432,0.0750028,0.642085,0.0904995,27.675,22.4,99.63,80.64,0.3,0.2,1.60992e+06,11136.1,11187.6,700,700,-0.0638,-0.000400062,-0.0599254,-0.0557098,0.00420874,0.728231,0.0348873,-0.00442868,0.0010879,1.54133,0.343195,50.3293,
73,1.42109e-15,0.003,0.001,16.7325,2000,0.0776041,0.0712133,0.630355,0.084746,26.95,21.575,97.02,77.67,0.9,0.475,1.61587e+06,11214.8,11266.5,700,700,-0.214213,-0.0016723,-0.047236,-0.0593853,-0.0121611,0.491104,0.0368639,0.0117417,0.00148373,1.5447,1.23652,51.1543,
74,1.42109e-15,0.003,0.001,16.5306,2000,0.14395,0.133972,0.89327,0.154925,42.975,36.65,154.71,131.94,0.6,0.15,1.61502e+06,11240,11291.1,700,700,-0.131675,-0.00149239,-0.042316,-0.059051,-0.0167428,0.401574,0.0373752,0.016263,0.00163902,1.54288,1.43977,48.5526,
75,1.42109e-15,0.003,0.001,16.5133,2000,0.117322,0.108593,0.781347,0.126945,36.1,29.95,129.96,107.82,0.3,0.3,1.58707e+06,11187.1,11238.8,700,700,-0.060025,-0.000133948,-0.0603176,-0.0516436,0.00866024,0.662,0.0359487,-0.00870847,0.000813322,1.53995,0.0332889,51.1047,
76,7.10543e-16,0.003,0.001,16.6034,2000,0.0821861,0.0742934,0.637141,0.0910047,29.175,21.8,105.03,78.48,0.25,0.15,1.60439e+06,11210.7,11262.6,700,700,-0.0516,-0.000388351,-0.0599732,-0.0536815,0.00628127,0.722644,0.0354172,-0.00633532,0.00134745,1.54131,0.292463,53.1031,
77,3.55271e-16,0.003,0.001,16.657,2000,0.076287,0.0703047,0.589729,0.0827992,27.95,19.675,100.62,70.83,0.45,0.1,1.61828e+06,11188.3,11240.4,700,700,-0.102663,-0.00115311,-0.059629,-0.0688204,-0.00919923,0.674467,0.036562,0.00910145,0.00308126,1.55442,1.0978,50.2473,
78,3.55271e-16,0.003,0.001,16.7611,2000,0.0944887,0.0897206,0.714506,0.0996367,30.525,25.75,109.89,92.7,0.85,0.575,1.63974e+06,11199.9,11252.8,700,700,-0.199625,-0.00123912,-0.0764029,-0.0825565,-0.00615595,0.572625,0.0541248,0.00576263,0.00163595,1.55404,0.985674,51.4972,
79,3.55271e-16,0.003,0.001,16.7773,2000,0.127477,0.118451,0.83115,0.137284,38.3,33.825,137.88,121.77,0.6,0.15,1.63197e+06,11188.4,11240.8,700,700,-0.133087,-0.00155918,-0.0818657,-0.0945457,-0.0126756,0.555207,0.0355544,0.0117552,0.00149278,1.54509,1.55695,51.0289,
80,3.55271e-16,0.003,0.001,16.7822,2000,0.0783301,0.0735976,0.646065,0.0835368,27.325,21,98.37,75.6,0.6,0.425,1.61491e+06,11223.4,11275.8,700,700,-0.1395,-0.000817803,-0.096449,-0.0898539,0.0065916,0.68216,0.0356437,-0.00669358,0.00180036,1.54628,0.520657,51.5136,
81,3.55271e-16,0.003,0.001,16.8168,2000,0.0512029,0.0457301,0.469624,0.0572223,21.125,14.825,76.05,53.37,0.75,0.425,1.63679e+06,11187,11239.6,700,700,-0.180088,-0.00129368,-0.0965608,-0.0853198,0.0112347,0.630309,0.036087,-0.0114075,0.00110581,1.55033,0.40921,53.2934,
82,1.77636e-16,0.003,0.001,16.6786,2000,0.0521206,0.0487556,0.49804,0.0558188,21.1,15.35,75.96,55.26,0.2,0.15,1.65228e+06,11233.2,11286.2,700,700,-0.042325,-0.000239201,-0.0768059,-0.0655847,0.0112227,0.838513,0.035862,-0.011337,0.000864736,1.55661,0.146939,51.8545,
