step,klcoef,entcoef,lr,rollout_time,horizon,speed,speed_rl,speed_rl_std,speed_human,inflow,outflow,inflow_hourly,outflow_hourly,collisions,collisions_human,fuel,backlog_step,n_total_veh_step,flow_horizontal,flow_vertical,global_reward_mean,reward_mean,value_mean,ret_mean,adv_mean,explained_variance,rollout_end_time,policy_loss,kl,entropy,value_loss,gd_time,total_time
21,0,0.01,0.0003,93.6927,2000,0.931282,0.885686,1.29702,0.981021,286.292,255.667,1030.65,920.4,21.9167,8.16667,1.53247e+06,11085.1,11143.9,700,700,-2.64097,0.580663,12.4605,19.2815,6.82105,0.121284,0.581602,0.00153516,0.00976812,1.46188,41.0722,181.137,9824.5
22,0,0.01,0.0003,92.6537,2000,1.01808,0.974801,1.41442,1.06454,307.208,275.125,1105.95,990.45,23.1667,8.91667,1.50661e+06,11055.1,11113.3,700,700,-4.97992,0.404427,13.3339,17.0289,3.69497,0.121827,0.565018,0.00185714,0.0100608,1.43607,121.738,157,10279.4
23,0,0.01,0.0003,96.4108,2000,0.823281,0.784578,1.15456,0.865438,270.417,240.333,973.5,865.2,18,7,1.52569e+06,11066.8,11128.8,700,700,-4.42708,0.450811,14.0278,18.5458,4.51797,0.274481,1.31964,0.00324154,0.00978927,1.44471,22.8999,148.053,10755.9
24,0,0.01,0.0003,99.0761,2000,0.696283,0.65966,1.00678,0.736239,243.083,208.958,875.1,752.25,17.5833,5.83333,1.52523e+06,11064.8,11128.9,700,700,-3.39858,0.490119,15.0183,20.0986,5.0803,0.230649,0.750404,0.00210695,0.00699381,1.45164,17.2011,173.823,11252.9
25,0,0.01,0.0003,94.9538,2000,0.644024,0.614734,0.980671,0.675959,210.792,183.875,758.85,661.95,15.5,6.20833,1.59632e+06,11011.4,11072.4,700,700,-1.27678,0.569817,16.1962,22.3814,6.18525,0.303518,1.85436,0.00153491,0.00751549,1.53833,13.8656,148.686,11739.3
26,0,0.01,0.0003,99.9355,2000,0.450484,0.428162,0.770893,0.474764,161.292,133.333,580.65,480,13.3333,5.08333,1.67295e+06,11132.4,11197.3,700,700,-0.780079,0.575275,17.8541,24.0247,6.17067,0.418476,0.709989,0.00307352,0.00901316,1.5379,14.0824,149.836,12214.8
27,0,0.01,0.0003,99.7415,2000,0.580443,0.550386,0.888622,0.613603,199.667,169.125,718.8,608.85,15.0833,6.33333,1.59555e+06,11092.8,11157.2,700,700,-0.628749,0.558944,19.3259,24.823,5.49717,0.435895,0.475808,0.00197458,0.00753522,1.55065,8.45644,170.096,12697.2
28,0,0.01,0.0003,96.1316,2000,0.555526,0.526425,0.880141,0.587478,179.125,153.5,644.85,552.6,12.1667,4.83333,1.59347e+06,11143.4,11203.7,700,700,-0.552405,0.534841,20.4718,25.3887,4.91695,0.479148,0.957946,0.00029345,0.00927873,1.55275,5.24301,154.616,13166.8
29,0,0.01,0.0003,98.6545,2000,0.396907,0.374222,0.690428,0.421975,136.083,111.917,489.9,402.9,11.0833,4.58333,1.63227e+06,11080,11141.9,700,700,-0.367603,0.528446,21.958,26.678,4.72001,0.595056,2.34433,-0.000247056,0.00486171,1.56116,2.44602,153.884,13676.6
30,0,0.01,0.0003,100.027,2000,0.435122,0.409931,0.735771,0.46294,148.417,126.042,534.3,453.75,11.75,4.54167,1.66563e+06,11091.9,11155.5,700,700,-0.210583,0.517332,22.8695,27.1896,4.3202,0.60233,0.824585,0.00381733,0.0103097,1.55163,8.22408,179.064,14182.2
31,0,0.01,0.0003,102.51,2000,0.374402,0.351422,0.65445,0.39981,138.083,112.542,497.1,405.15,10.1667,3.45833,1.65378e+06,11092.3,11158.1,700,700,-0.40819,0.489343,23.5424,27.3584,3.8162,0.620355,0.906256,0.00252643,0.00743423,1.53445,3.78593,152.572,14674.9
32,0,0.01,0.0003,101.532,2000,0.474185,0.445128,0.760422,0.506337,166.75,137.958,600.3,496.65,14.6667,5.625,1.61458e+06,11173.1,11237.9,700,700,-0.542135,0.465151,24.2237,27.403,3.17937,0.511788,0.681242,0.0016665,0.00789206,1.5502,19.6826,164.253,15163.3
33,0,0.01,0.0003,101.685,2000,0.307865,0.292184,0.58793,0.325009,113.125,90.4167,407.25,325.5,8.5,3.33333,1.67581e+06,11086.2,11150.8,700,700,-0.11606,0.472365,24.7619,28.1604,3.39864,0.739712,0.675626,0.00254045,0.00691468,1.53439,3.84959,162.773,15658.3
34,0,0.01,0.0003,102.321,2000,0.313564,0.296132,0.594983,0.332748,116,91.75,417.6,330.3,9.25,4.04167,1.69508e+06,11141.1,11206.6,700,700,-0.235208,0.450265,24.9693,27.9606,2.99141,0.691437,0.493397,0.00165642,0.00753983,1.52766,11.2924,150.517,16133.7
35,0,0.01,0.0003,104.195,2000,0.399929,0.377433,0.682195,0.424667,149.833,118.292,539.4,425.85,11.3333,4.20833,1.593e+06,11146.8,11214.7,700,700,-0.322329,0.430568,24.5166,27.1653,2.64877,0.64243,1.20273,0.00135433,0.00613208,1.50544,2.60349,177.026,16659
36,0,0.01,0.0003,103.996,2000,0.360436,0.340391,0.631452,0.382229,132.292,104.417,476.25,375.9,10.3333,3.5,1.59604e+06,11114.2,11181.2,700,700,-0.104996,0.427536,24.6555,27.2717,2.61621,0.728527,1.63849,0.00155685,0.00692176,1.51001,3.62525,153.204,17171.5
37,0,0.01,0.0003,102.77,2000,0.393184,0.369784,0.691777,0.418878,141,114.583,507.6,412.5,11.5833,4,1.6552e+06,11169,11234.5,700,700,-0.354873,0.402002,25.0024,27.0933,2.09103,0.538891,0.967927,0.000702678,0.00628122,1.5027,3.76894,159.194,17666.6
38,0,0.01,0.0003,101.473,2000,0.287378,0.273726,0.591405,0.302313,105.25,83.9167,378.9,302.1,7.83333,3.33333,1.66848e+06,11128.6,11192.4,700,700,-0.170062,0.401769,25.0176,27.2247,2.20724,0.690197,0.443219,0.00235641,0.00714776,1.49748,3.96047,170.55,18161
39,0,0.01,0.0003,101.649,2000,0.354089,0.337187,0.648384,0.372274,130.667,103.75,470.4,373.5,10.6667,3.66667,1.66283e+06,11163.9,11229.7,700,700,-0.286781,0.384026,24.7267,26.6141,1.8875,0.603466,0.689306,0.00425664,0.0116618,1.47318,2.35128,153.468,18644.3
40,0,0.01,0.0003,103.561,2000,0.341605,0.327063,0.615285,0.357244,133.917,102.333,482.1,368.4,10.3333,4.54167,1.62288e+06,11105.2,11175.7,700,700,-0.184613,-0.00138488,24.2286,19.878,-4.35068,0.639819,1.2287,0.00484547,0.0107558,1.48532,17.1061,210.849,
41,0,0.01,0.0003,103.184,2000,0.294067,0.27994,0.550039,0.309264,118.417,85.2083,426.3,306.75,11.0833,4.04167,1.61266e+06,11137.4,11208.1,700,700,-0.40452,-0.00976996,20.3617,16.5973,-3.76432,0.582255,1.86448,0.00396296,0.010538,1.48335,10.0722,200.954,
42,0,0.01,0.0003,102.978,2000,0.351187,0.338233,0.62491,0.364988,136.458,105.542,491.25,379.95,10.8333,4.75,1.63289e+06,11171.2,11241.2,700,700,-0.226297,0.00215854,17.4519,14.373,-3.0789,0.32598,0.605324,-0.000407093,0.0105713,1.48312,6.64124,201.228,
43,0,0.01,0.0003,101.885,2000,0.41432,0.395817,0.71248,0.434251,155.167,125.083,558.6,450.3,11.5,4.29167,1.62537e+06,11100.3,11168.7,700,700,-0.246632,0.000979385,15.4509,12.6791,-2.7718,0.161609,1.68401,0.00196732,0.012141,1.46939,5.35743,201.772,
44,0,0.01,0.0003,101.46,2000,0.472002,0.452765,0.799698,0.492598,173.458,143.458,624.45,516.45,12.9167,4.83333,1.61355e+06,11152,11219.7,700,700,-0.335449,-0.00381081,13.5055,10.9816,-2.52386,0.0831452,1.02312,0.000648564,0.0102621,1.46824,5.61813,197.231,
45,0,0.01,0.0003,101.075,2000,0.527961,0.505941,0.859884,0.551656,192.375,161.333,692.55,580.8,13.75,5.41667,1.60226e+06,11067,11134.5,700,700,-0.885726,-0.0275816,12.4848,9.72984,-2.75497,0.0630797,2.53643,0.00731298,0.0162666,1.47763,1.91903,199.757,
46,0,0.01,0.0003,104.625,2000,0.33292,0.318099,0.636873,0.348898,129.542,100.833,466.35,363,9.25,3.58333,1.65746e+06,11101.6,11171.6,700,700,-0.0982623,0.0131497,10.5024,8.85875,-1.64361,0.133307,2.27301,0.00459622,0.0269872,1.44701,1.20504,197.431,
47,0,0.01,0.0003,101.798,2000,0.381354,0.361948,0.665536,0.402507,139.583,110.833,502.5,399,11.1667,3.83333,1.59879e+06,11165.1,11231.6,700,700,-0.221599,0.00591694,9.35667,7.77725,-1.57941,0.0853571,0.986812,-0.000496676,0.012015,1.46829,3.31259,210.376,
48,0,0.01,0.0003,102.063,2000,0.412007,0.390044,0.696797,0.43605,149.458,120.875,538.05,435.15,11,3.83333,1.61977e+06,11144.8,11211.1,700,700,-0.17488,0.00724653,8.33715,6.95506,-1.38208,0.0427232,0.59346,-0.000964518,0.0152677,1.43478,1.42697,190.616,
49,0,0.01,0.0003,99.2655,2000,0.593555,0.563853,0.914224,0.626031,198.333,172.417,714,620.7,14.0833,5.33333,1.57313e+06,11144.2,11206.9,700,700,-0.58592,-0.0116144,7.41076,5.83802,-1.57273,0.00410763,1.44358,-0.000152923,0.0115757,1.3987,0.777227,204.873,
50,0,0.01,0.0003,95.977,2000,0.820981,0.780834,1.13094,0.864515,260.125,230.417,936.45,829.5,18.8333,6.5,1.53416e+06,10997,11057.1,700,700,-2.98101,-0.150599,6.5959,2.83547,-3.76043,0.0321892,0.943375,0.00169541,0.00852359,1.42283,581.809,214.747,
51,0,0.01,0.0003,100.888,2000,0.686457,0.652975,1.05665,0.723012,219.042,191.75,788.55,690.3,16.0833,6.58333,1.57139e+06,11124.6,11184.4,700,700,-1.17242,-0.0337534,6.00591,4.31049,-1.69543,0.0305965,1.52089,-0.000104062,0.0115568,1.38109,0.129421,201.277,
52,0,0.01,0.0003,94.363,2000,0.976268,0.933361,1.40005,1.02257,291.208,263,1048.35,946.8,20.8333,8.25,1.50159e+06,11100.3,11158,700,700,-1.70955,-0.0662393,5.9998,3.70292,-2.29687,0.0346417,0.299805,0.00150709,0.00985554,1.3758,417.985,212.127,
53,0,0.01,0.0003,100.043,2000,0.913068,0.876073,1.362,0.952848,272.458,248.333,980.85,894,15.8333,6.375,1.52942e+06,11074.1,11131.2,700,700,-1.80627,-0.0650663,5.61612,3.43441,-2.18169,0.219969,3.66208,0.00221146,0.0153747,1.25654,0.682539,210.172,
54,0,0.01,0.0003,102.897,2000,0.961452,0.922506,1.30055,1.0032,310.5,278.917,1117.8,1004.1,20.3333,7.625,1.5206e+06,11054.4,11116.7,700,700,-2.54468,-0.102848,5.44273,2.64417,-2.79854,0.107453,3.12808,0.000643861,0.0233053,1.35649,17.8438,219.899,
55,0,0.01,0.0003,107.635,2000,0.797727,0.760394,1.11892,0.838074,274.583,238.208,988.5,857.55,19.75,7.5,1.52242e+06,11027,11092,700,700,-4.24272,-0.157471,5.02311,1.43854,-3.58452,0.147164,3.15583,0.00241717,0.0190199,1.37123,2.36799,209.689,
56,0,0.01,0.0003,107.104,2000,0.641282,0.614967,0.971496,0.669639,228.25,194.042,821.7,698.55,15.6667,6.25,1.56225e+06,11019.4,11086.4,700,700,-1.13547,0.000157323,4.78694,3.86319,-0.923738,0.236629,0.344481,-0.00103633,0.0158748,1.46471,0.770044,205.463,
57,0,0.01,0.0003,109.37,2000,0.592129,0.567224,0.896979,0.618969,222.542,187.292,801.15,674.25,16.0833,6.16667,1.58146e+06,11046.2,11114.9,700,700,-2.23248,-0.0587318,4.65453,2.78835,-1.86614,0.275767,1.24086,0.00199096,0.014318,1.44597,2.98241,212.684,
58,0,0.01,0.0003,112.217,2000,0.48434,0.462824,0.781271,0.507693,188.583,156.75,678.9,564.3,12.5,5.33333,1.62741e+06,11095.1,11167,700,700,-0.545312,0.0386342,4.33998,4.16482,-0.175121,0.418331,2.59445,0.000737999,0.0119012,1.43332,0.173911,205.583,
59,0,0.01,0.0003,114.271,2000,0.522941,0.497994,0.843361,0.550246,212.25,172.208,764.1,619.95,11.5,4.58333,1.55576e+06,11100.5,11176.3,700,700,-0.241847,0.0526585,4.26358,4.32593,0.0623608,0.489077,1.46379,0.00236726,0.0151738,1.45205,23.652,216.418,
60,0,0.01,0.0003,114.599,2000,0.532445,0.512444,0.887431,0.554002,208.875,176.833,751.95,636.6,10.9167,4.54167,1.63464e+06,11078.4,11151,700,700,-0.203165,0.0520852,3.91755,4.02974,0.112232,0.433672,1.82256,0.00151425,0.0114869,1.42178,0.773866,201.379,
61,0,0.01,0.0003,104.793,2000,0.740681,0.713548,1.07936,0.769936,280.042,239.792,1008.15,863.25,16.4167,7.41667,1.49785e+06,11065.7,11138.3,700,700,-0.884705,0.0181368,3.90963,3.42261,-0.487016,0.233772,2.02316,3.24521e-06,0.0093472,1.42446,0.765781,223.521,
62,0,0.01,0.0003,104.901,2000,0.440547,0.422957,0.796237,0.459766,173.833,145.083,625.8,522.3,10.125,4.54167,1.65881e+06,11073.3,11144,700,700,-0.264378,0.0464585,3.9675,3.99884,0.0313772,0.466963,2.3358,-0.00020196,0.00810101,1.3534,0.0220577,216.684,
63,0,0.01,0.0003,104.203,2000,0.495824,0.477756,0.862911,0.515313,191.708,162.75,690.15,585.9,13.4167,6.125,1.68981e+06,11107.3,11177.4,700,700,-0.800634,0.0198715,3.95392,3.53439,-0.419464,0.396808,0.59859,0.000734399,0.00927364,1.4179,0.221477,200.078,
64,0,0.01,0.0003,107.309,2000,0.393533,0.376242,0.770621,0.41249,160.375,130.542,577.35,469.95,8.25,3.79167,1.60176e+06,11184.8,11257.4,700,700,-0.156856,0.0479131,3.94821,4.01618,0.0679891,0.615996,2.85827,0.000374082,0.0139066,1.38487,0.139168,223.522,
65,0,0.01,0.0003,101.341,2000,0.59459,0.570559,1.0456,0.62093,215.167,186.708,774.6,672.15,12.5,5.5,1.61123e+06,11080.5,11147,700,700,-0.382268,0.035427,3.78733,3.63793,-0.149367,0.394354,1.08332,0.0016136,0.00914942,1.4418,2.63245,196.73,
66,0,0.01,0.0003,100.328,2000,0.71421,0.68363,1.17544,0.747476,251.792,219.25,906.45,789.3,16.3333,7.125,1.55688e+06,11151,11217.2,700,700,-0.720398,0.0147892,3.61914,3.14026,-0.478847,0.23726,1.6671,-0.00134192,0.00954292,1.42036,0.909473,226.38,
67,0,0.01,0.0003,100.463,2000,0.986423,0.948139,1.49959,1.0276,327.25,293.625,1178.1,1057.05,20.1667,8.29167,1.50711e+06,11026.5,11090.9,700,700,-1.35992,-0.0216541,3.50387,2.39407,-1.10977,0.126071,1.1869,0.000818315,0.00866874,1.39895,125.737,197.144,
68,0,0.01,0.0003,94.9601,2000,0.899693,0.865346,1.43991,0.936577,279.833,255.125,1007.4,918.45,15.0833,6.04167,1.51333e+06,11066.5,11126.5,700,700,-0.464184,0.0262223,3.2382,2.98944,-0.24874,0.317189,1.32973,-0.000459197,0.0127711,1.42092,5.13602,219.544,
69,0,0.01,0.0003,89.9116,2000,1.06908,1.03337,1.68151,1.10711,308.75,282.667,1111.5,1017.6,16.3333,6.875,1.50858e+06,11060.4,11116.5,700,700,-0.990713,-0.013852,3.12471,2.2105,-0.914211,0.177692,1.76644,0.000653219,0.0145475,1.44659,2.95969,196.51,
70,0,0.01,0.0003,88.286,2000,1.1523,1.11394,1.82054,1.19314,315.708,296.542,1136.55,1067.55,14.5,6.29167,1.53366e+06,11017.7,11072.1,700,700,-0.332883,0.0315546,3.11603,2.93335,-0.182663,0.243109,0.738171,0.000504997,0.0103355,1.47758,0.064182,214.936,
71,0,0.01,0.0003,85.7728,2000,1.35272,1.31034,2.06472,1.39766,358.208,337.125,1289.55,1213.65,15.1667,6.41667,1.49209e+06,11020.4,11072.9,700,700,-0.318877,0.0310427,3.21381,2.97434,-0.239463,0.216703,0.249487,0.000893174,0.0120148,1.42043,20.2944,209.776,
72,0,0.01,0.0003,84.8902,2000,1.49186,1.44372,2.18186,1.54282,384.042,363.917,1382.55,1310.1,17.9167,7.45833,1.48516e+06,11045.9,11097.4,700,700,-1.08657,-0.0209445,3.09131,2.00959,-1.08173,0.127918,0.582203,0.000785008,0.0125913,1.41723,6.35917,196.977,
73,0,0.01,0.0003,84.0633,2000,1.61108,1.56236,2.29137,1.66254,414.5,391.667,1492.2,1410,17.5,7.33333,1.47868e+06,11036.3,11087.4,700,700,-1.39247,-0.0439217,3.05246,1.59381,-1.45864,0.079363,0.873521,0.00107395,0.00999661,1.42025,2250.02,220.588,
74,0,0.01,0.0003,83.0519,2000,1.73789,1.68171,2.37666,1.79747,442.208,414.917,1591.95,1493.7,23.3333,9.625,1.47095e+06,11011.3,11061.6,700,700,-3.7576,-0.213551,2.65992,-1.47717,-4.13707,0.0510088,0.452119,0.00145789,0.0148577,1.40819,1890.36,206.188,
75,0,0.01,0.0003,84.3615,2000,1.60793,1.5566,2.26187,1.66225,411.75,388.042,1482.3,1396.95,21,8.08333,1.47557e+06,11035.6,11086.6,700,700,-2.25536,-0.0973196,2.39609,0.223033,-2.17306,0.10815,0.430064,0.00315083,0.0166277,1.3972,153.439,201.2,
76,0,0.01,0.0003,84.0623,2000,1.62403,1.57963,2.45477,1.67069,411.292,389.042,1480.65,1400.55,20.25,9.125,1.50073e+06,10985.3,11035.6,700,700,-2.86345,-0.133367,2.29009,-0.440842,-2.73098,0.100684,0.567187,-0.00071543,0.014544,1.38365,13.2349,211.665,
77,0,0.01,0.0003,82.7489,2000,1.75812,1.70896,2.57684,1.80944,439.125,411.292,1580.85,1480.65,25.8333,10.25,1.48474e+06,10996.7,11046.2,700,700,-6.4353,-0.405403,2.4412,-4.72947,-7.17067,0.0557784,0.260583,0.00310136,0.0246736,1.35735,1860.82,211.245,
78,0,0.01,0.0003,84.0431,2000,1.61513,1.58088,2.44413,1.65075,412.958,382.875,1486.65,1378.35,26.3333,12.6667,1.48905e+06,11005.6,11056.3,700,700,-11.4671,-0.719524,2.31335,-9.80652,-12.1199,0.0891172,0.342291,0.00178619,0.0194484,1.34469,5057.75,197.114,
79,0,0.01,0.0003,90.7523,2000,1.72765,1.69259,2.53605,1.76402,442.375,412.5,1592.55,1485,26.4583,11.875,1.48243e+06,10977.9,11028.7,700,700,-9.96113,-0.61252,1.95128,-8.43321,-10.3845,0.104798,0.478731,0.00202005,0.0202786,1.31074,265.89,214.686,
80,0,0.01,0.0003,90.4585,2000,1.82913,1.78717,2.6338,1.87251,461.708,429.583,1662.15,1546.5,30.5,12.6667,1.48359e+06,11034,11084,700,700,-25.3205,-1.75147,1.9221,-26.8429,-28.765,0.0652277,0.222988,0.00344839,0.0299183,1.3355,0.287296,194.316,
81,0,0.01,0.0003,83.0443,2000,1.82912,1.78625,2.62721,1.8738,453.417,423,1632.3,1522.8,27.6667,12.5833,1.50206e+06,10979.7,11028.9,700,700,-21.3989,-1.41929,2.69461,-20.7768,-23.4715,0.0916225,0.21918,0.00475601,0.0217787,1.35569,2916.36,208.055,
82,0,0.01,0.0003,82.8516,2000,2.04888,2.00256,2.80617,2.09685,507.542,479.375,1827.15,1725.75,29.3333,11.9583,1.49429e+06,10950,10999.2,700,700,-13.544,-0.866221,2.58537,-12.104,-14.6894,0.0218831,0.43499,0.00384748,0.0230424,1.32366,4078.38,208.63,
83,0,0.01,0.0003,83.1076,2000,1.94858,1.90256,2.69505,1.99618,490.958,460.208,1767.45,1656.75,30.9583,12.0833,1.46765e+06,10987.8,11037.8,700,700,-15.4306,-0.956708,3.07832,-13.1922,-16.2704,0.0459544,0.35385,1.28134e-06,0.015483,1.33503,19.9781,193.845,
84,0,0.01,0.0003,85.7262,2000,1.60051,1.55666,2.30164,1.6463,419.5,385.167,1510.2,1386.6,30.1667,12.0417,1.4673e+06,10992.8,11044.3,700,700,-36.9445,-2.38401,4.48801,-35.331,-39.819,0.0757611,0.2161,0.00277539,0.0179722,1.32078,54.2641,189.328,
85,0,0.01,0.0003,87.7159,2000,1.28982,1.24641,1.96157,1.33563,351.333,319.042,1264.8,1148.55,26.3333,10.2917,1.5096e+06,11045.8,11098.7,700,700,-11.2545,-0.198699,5.23652,0.599099,-4.63741,0.14846,0.982038,0.00200218,0.0147758,1.3716,1210.13,185.022,
86,0,0.01,0.0003,91.5806,2000,1.12313,1.08649,1.87637,1.16162,299.958,273.958,1079.85,986.25,22.25,8.41667,1.52977e+06,11081.9,11134.5,700,700,-7.71734,0.112675,4.64331,5.23693,0.593628,0.204924,0.232628,-0.00119824,0.0132593,1.37541,4.71272,215.514,
87,0,0.01,0.0003,94.4664,2000,1.06691,1.01416,1.49989,1.12369,316.792,282.333,1140.45,1016.4,26.5833,9.20833,1.51885e+06,11010.1,11067.1,700,700,-6.67965,0.192925,6.22523,7.86499,1.63981,0.0965893,0.547433,0.00291689,0.0160278,1.36,486.82,197.862,
